Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,2006,2006,Virginia,51,55-64 years,55-64,1125,846130,133.0
,2006,2006,Washington,53,55-64 years,55-64,742,713269,104.0
,2006,2006,West Virginia,54,55-64 years,55-64,387,234904,164.7
,2006,2006,Wisconsin,55,55-64 years,55-64,691,601223,114.9
,2006,2006,Wyoming,56,55-64 years,55-64,69,61454,112.3
,2007,2007,Alabama,01,55-64 years,55-64,818,542075,150.9
,2007,2007,Alaska,02,55-64 years,55-64,71,73679,96.4
,2007,2007,Arizona,04,55-64 years,55-64,874,660397,132.3
,2007,2007,Arkansas,05,55-64 years,55-64,644,327923,196.4
,2007,2007,California,06,55-64 years,55-64,4633,3618423,128.0
,2007,2007,Colorado,08,55-64 years,55-64,483,523432,92.3
,2007,2007,Connecticut,09,55-64 years,55-64,368,407514,90.3
,2007,2007,Delaware,10,55-64 years,55-64,155,101227,153.1
,2007,2007,District of Columbia,11,55-64 years,55-64,142,60898,233.2
,2007,2007,Florida,12,55-64 years,55-64,2799,2171797,128.9
,2007,2007,Georgia,13,55-64 years,55-64,1185,963487,123.0
,2007,2007,Hawaii,15,55-64 years,55-64,158,159336,99.2
,2007,2007,Idaho,16,55-64 years,55-64,181,161630,112.0
,2007,2007,Illinois,17,55-64 years,55-64,1924,1342516,143.3
,2007,2007,Indiana,18,55-64 years,55-64,1008,699158,144.2
,2007,2007,Iowa,19,55-64 years,55-64,457,336911,135.6
,2007,2007,Kansas,20,55-64 years,55-64,310,297973,104.0
,2007,2007,Kentucky,21,55-64 years,55-64,853,493319,172.9
,2007,2007,Louisiana,22,55-64 years,55-64,929,482395,192.6
,2007,2007,Maine,23,55-64 years,55-64,196,175043,112.0
,2007,2007,Maryland,24,55-64 years,55-64,895,636108,140.7
,2007,2007,Massachusetts,25,55-64 years,55-64,754,732176,103.0
,2007,2007,Michigan,26,55-64 years,55-64,2015,1146857,175.7
,2007,2007,Minnesota,27,55-64 years,55-64,450,561123,80.2
,2007,2007,Mississippi,28,55-64 years,55-64,667,318811,209.2
,2007,2007,Missouri,29,55-64 years,55-64,1086,662533,163.9
,2007,2007,Montana,30,55-64 years,55-64,153,123481,123.9
,2007,2007,Nebraska,31,55-64 years,55-64,170,191381,88.8
,2007,2007,Nevada,32,55-64 years,55-64,429,292057,146.9
,2007,2007,New Hampshire,33,55-64 years,55-64,182,160698,113.3
,2007,2007,New Jersey,34,55-64 years,55-64,1070,965741,110.8
,2007,2007,New Mexico,35,55-64 years,55-64,304,230911,131.7
,2007,2007,New York,36,55-64 years,55-64,3099,2133869,145.2
,2007,2007,North Carolina,37,55-64 years,55-64,1553,1033276,150.3
,2007,2007,North Dakota,38,55-64 years,55-64,78,71725,108.7
,2007,2007,Ohio,39,55-64 years,55-64,2080,1319693,157.6
,2007,2007,Oklahoma,40,55-64 years,55-64,879,405474,216.8
,2007,2007,Oregon,41,55-64 years,55-64,481,457934,105.0
,2007,2007,Pennsylvania,42,55-64 years,55-64,2136,1477670,144.6
,2007,2007,Rhode Island,44,55-64 years,55-64,180,119726,150.3
,2007,2007,South Carolina,45,55-64 years,55-64,812,530939,152.9
,2007,2007,South Dakota,46,55-64 years,55-64,108,87090,124.0
,2007,2007,Tennessee,47,55-64 years,55-64,1413,719742,196.3
,2007,2007,Texas,48,55-64 years,55-64,3593,2300130,156.2
,2007,2007,Utah,49,55-64 years,55-64,194,211226,91.8
,2007,2007,Vermont,50,55-64 years,55-64,88,81761,107.6
,2007,2007,Virginia,51,55-64 years,55-64,1060,873986,121.3
,2007,2007,Washington,53,55-64 years,55-64,792,747598,105.9
,2007,2007,West Virginia,54,55-64 years,55-64,395,243082,162.5
,2007,2007,Wisconsin,55,55-64 years,55-64,771,627843,122.8
,2007,2007,Wyoming,56,55-64 years,55-64,89,64660,137.6
,2008,2008,Alabama,01,55-64 years,55-64,789,556340,141.8
,2008,2008,Alaska,02,55-64 years,55-64,68,77967,87.2
,2008,2008,Arizona,04,55-64 years,55-64,928,682249,136.0
,2008,2008,Arkansas,05,55-64 years,55-64,670,335312,199.8
,2008,2008,California,06,55-64 years,55-64,4561,3748885,121.7
,2008,2008,Colorado,08,55-64 years,55-64,481,549645,87.5
,2008,2008,Connecticut,09,55-64 years,55-64,378,416490,90.8
,2008,2008,Delaware,10,55-64 years,55-64,158,104777,150.8
,2008,2008,District of Columbia,11,55-64 years,55-64,141,61624,228.8
,2008,2008,Florida,12,55-64 years,55-64,2834,2217834,127.8
,2008,2008,Georgia,13,55-64 years,55-64,1149,997267,115.2
,2008,2008,Hawaii,15,55-64 years,55-64,174,165503,105.1
,2008,2008,Idaho,16,55-64 years,55-64,171,168248,101.6
,2008,2008,Illinois,17,55-64 years,55-64,1975,1380334,143.1
,2008,2008,Indiana,18,55-64 years,55-64,1101,719819,153.0
,2008,2008,Iowa,19,55-64 years,55-64,478,348104,137.3
,2008,2008,Kansas,20,55-64 years,55-64,366,308123,118.8
,2008,2008,Kentucky,21,55-64 years,55-64,883,508641,173.6
,2008,2008,Louisiana,22,55-64 years,55-64,978,499672,195.7
,2008,2008,Maine,23,55-64 years,55-64,202,180655,111.8
,2008,2008,Maryland,24,55-64 years,55-64,910,652083,139.6
,2008,2008,Massachusetts,25,55-64 years,55-64,741,752529,98.5
,2008,2008,Michigan,26,55-64 years,55-64,1916,1175776,163.0
,2008,2008,Minnesota,27,55-64 years,55-64,462,582155,79.4
,2008,2008,Mississippi,28,55-64 years,55-64,675,327476,206.1
,2008,2008,Missouri,29,55-64 years,55-64,1221,680290,179.5
,2008,2008,Montana,30,55-64 years,55-64,155,128789,120.4
,2008,2008,Nebraska,31,55-64 years,55-64,145,198421,73.1
,2008,2008,Nevada,32,55-64 years,55-64,416,299377,139.0
,2008,2008,New Hampshire,33,55-64 years,55-64,159,166583,95.4
,2008,2008,New Jersey,34,55-64 years,55-64,1075,984093,109.2
,2008,2008,New Mexico,35,55-64 years,55-64,316,239930,131.7
,2008,2008,New York,36,55-64 years,55-64,3201,2178218,147.0
,2008,2008,North Carolina,37,55-64 years,55-64,1593,1068596,149.1
,2008,2008,North Dakota,38,55-64 years,55-64,97,75112,129.1
,2008,2008,Ohio,39,55-64 years,55-64,2115,1356505,155.9
,2008,2008,Oklahoma,40,55-64 years,55-64,830,416838,199.1
,2008,2008,Oregon,41,55-64 years,55-64,458,476616,96.1
,2008,2008,Pennsylvania,42,55-64 years,55-64,2074,1518364,136.6
,2008,2008,Rhode Island,44,55-64 years,55-64,178,122375,145.5
,2008,2008,South Carolina,45,55-64 years,55-64,800,550714,145.3
,2008,2008,South Dakota,46,55-64 years,55-64,121,90851,133.2
,2008,2008,Tennessee,47,55-64 years,55-64,1430,741055,193.0
,2008,2008,Texas,48,55-64 years,55-64,3547,2399890,147.8
,2008,2008,Utah,49,55-64 years,55-64,162,221066,73.3
,2008,2008,Vermont,50,55-64 years,55-64,97,84427,114.9
,2008,2008,Virginia,51,55-64 years,55-64,1093,896712,121.9
,2008,2008,Washington,53,55-64 years,55-64,912,777195,117.3
,2008,2008,West Virginia,54,55-64 years,55-64,409,249897,163.7
,2008,2008,Wisconsin,55,55-64 years,55-64,790,649975,121.5
,2008,2008,Wyoming,56,55-64 years,55-64,82,67666,121.2
,2009,2009,Alabama,01,55-64 years,55-64,856,572887,149.4
,2009,2009,Alaska,02,55-64 years,55-64,96,83075,115.6
,2009,2009,Arizona,04,55-64 years,55-64,879,704828,124.7
,2009,2009,Arkansas,05,55-64 years,55-64,693,343649,201.7
,2009,2009,California,06,55-64 years,55-64,4460,3905550,114.2
,2009,2009,Colorado,08,55-64 years,55-64,491,577217,85.1
,2009,2009,Connecticut,09,55-64 years,55-64,392,430784,91.0
,2009,2009,Delaware,10,55-64 years,55-64,141,107654,131.0
,2009,2009,District of Columbia,11,55-64 years,55-64,92,62750,146.6
,2009,2009,Florida,12,55-64 years,55-64,2810,2274599,123.5
,2009,2009,Georgia,13,55-64 years,55-64,1222,1036484,117.9
,2009,2009,Hawaii,15,55-64 years,55-64,149,171079,87.1
,2009,2009,Idaho,16,55-64 years,55-64,231,174897,132.1
,2009,2009,Illinois,17,55-64 years,55-64,1886,1428967,132.0
,2009,2009,Indiana,18,55-64 years,55-64,1027,747106,137.5
,2009,2009,Iowa,19,55-64 years,55-64,515,361422,142.5
,2009,2009,Kansas,20,55-64 years,55-64,375,320851,116.9
,2009,2009,Kentucky,21,55-64 years,55-64,924,524383,176.2
,2009,2009,Louisiana,22,55-64 years,55-64,982,519317,189.1
,2009,2009,Maine,23,55-64 years,55-64,181,186977,96.8
,2009,2009,Maryland,24,55-64 years,55-64,969,675736,143.4
,2009,2009,Massachusetts,25,55-64 years,55-64,742,779883,95.1
,2009,2009,Michigan,26,55-64 years,55-64,1918,1216437,157.7
,2009,2009,Minnesota,27,55-64 years,55-64,455,608257,74.8
,2009,2009,Mississippi,28,55-64 years,55-64,621,337648,183.9
,2009,2009,Missouri,29,55-64 years,55-64,1119,702887,159.2
,2009,2009,Montana,30,55-64 years,55-64,156,134566,115.9
,2009,2009,Nebraska,31,55-64 years,55-64,158,206615,76.5
,2009,2009,Nevada,32,55-64 years,55-64,450,307809,146.2
,2009,2009,New Hampshire,33,55-64 years,55-64,172,172791,99.5
,2009,2009,New Jersey,34,55-64 years,55-64,1038,1017034,102.1
,2009,2009,New Mexico,35,55-64 years,55-64,310,249269,124.4
,2009,2009,New York,36,55-64 years,55-64,3067,2244247,136.7
,2009,2009,North Carolina,37,55-64 years,55-64,1541,1108180,139.1
,2009,2009,North Dakota,38,55-64 years,55-64,91,78775,115.5
,2009,2009,Ohio,39,55-64 years,55-64,1883,1407110,133.8
,2009,2009,Oklahoma,40,55-64 years,55-64,779,429509,181.4
,2009,2009,Oregon,41,55-64 years,55-64,471,495581,95.0
,2009,2009,Pennsylvania,42,55-64 years,55-64,1974,1573126,125.5
,2009,2009,Rhode Island,44,55-64 years,55-64,159,126712,125.5
,2009,2009,South Carolina,45,55-64 years,55-64,921,568892,161.9
,2009,2009,South Dakota,46,55-64 years,55-64,134,94612,141.6
,2009,2009,Tennessee,47,55-64 years,55-64,1466,765176,191.6
,2009,2009,Texas,48,55-64 years,55-64,3640,2508152,145.1
,2009,2009,Utah,49,55-64 years,55-64,180,231203,77.9
,2009,2009,Vermont,50,55-64 years,55-64,86,87424,98.4
,2009,2009,Virginia,51,55-64 years,55-64,1074,928240,115.7
,2009,2009,Washington,53,55-64 years,55-64,793,809219,98.0
,2009,2009,West Virginia,54,55-64 years,55-64,394,257937,152.8
,2009,2009,Wisconsin,55,55-64 years,55-64,777,677099,114.8
,2009,2009,Wyoming,56,55-64 years,55-64,78,70998,109.9
,2010,2010,Alabama,01,55-64 years,55-64,807,588033,137.2
,2010,2010,Alaska,02,55-64 years,55-64,98,85909,114.1
,2010,2010,Arizona,04,55-64 years,55-64,927,726228,127.6
,2010,2010,Arkansas,05,55-64 years,55-64,691,350991,196.9
,2010,2010,California,06,55-64 years,55-64,4464,4036493,110.6
,2010,2010,Colorado,08,55-64 years,55-64,483,597644,80.8
,2010,2010,Connecticut,09,55-64 years,55-64,376,443452,84.8
,2010,2010,Delaware,10,55-64 years,55-64,135,110929,121.7
,2010,2010,District of Columbia,11,55-64 years,55-64,140,63977,218.8
,2010,2010,Florida,12,55-64 years,55-64,2908,2337668,124.4
,2010,2010,Georgia,13,55-64 years,55-64,1260,1069557,117.8
,2010,2010,Hawaii,15,55-64 years,55-64,140,175562,79.7
,2010,2010,Idaho,16,55-64 years,55-64,165,180313,91.5
,2010,2010,Illinois,17,55-64 years,55-64,1865,1473207,126.6
,2010,2010,Indiana,18,55-64 years,55-64,1059,769143,137.7
,2010,2010,Iowa,19,55-64 years,55-64,497,372750,133.3
,2010,2010,Kansas,20,55-64 years,55-64,406,331247,122.6
,2010,2010,Kentucky,21,55-64 years,55-64,864,538993,160.3
,2010,2010,Louisiana,22,55-64 years,55-64,1001,535562,186.9
,2010,2010,Maine,23,55-64 years,55-64,168,192101,87.5
,2010,2010,Maryland,24,55-64 years,55-64,959,695768,137.8
,2010,2010,Massachusetts,25,55-64 years,55-64,733,803369,91.2
,2010,2010,Michigan,26,55-64 years,55-64,1975,1251997,157.7
,2010,2010,Minnesota,27,55-64 years,55-64,430,629364,68.3
,2010,2010,Mississippi,28,55-64 years,55-64,604,347325,173.9
,2010,2010,Missouri,29,55-64 years,55-64,1190,723278,164.5
,2010,2010,Montana,30,55-64 years,55-64,147,138858,105.9
,2010,2010,Nebraska,31,55-64 years,55-64,193,213176,90.5
,2010,2010,Nevada,32,55-64 years,55-64,430,315499,136.3
,2010,2010,New Hampshire,33,55-64 years,55-64,155,178243,87.0
,2010,2010,New Jersey,34,55-64 years,55-64,1104,1046165,105.5
,2010,2010,New Mexico,35,55-64 years,55-64,282,256936,109.8
,2010,2010,New York,36,55-64 years,55-64,2930,2303668,127.2
,2010,2010,North Carolina,37,55-64 years,55-64,1548,1138761,135.9
,2010,2010,North Dakota,38,55-64 years,55-64,103,81819,125.9
,2010,2010,Ohio,39,55-64 years,55-64,2076,1452266,142.9
,2010,2010,Oklahoma,40,55-64 years,55-64,903,440482,205.0
,2010,2010,Oregon,41,55-64 years,55-64,405,509566,79.5
,2010,2010,Pennsylvania,42,55-64 years,55-64,1918,1622344,118.2
,2010,2010,Rhode Island,44,55-64 years,55-64,131,130589,100.3
,2010,2010,South Carolina,45,55-64 years,55-64,949,583795,162.6
,2010,2010,South Dakota,46,55-64 years,55-64,152,97804,155.4
,2010,2010,Tennessee,47,55-64 years,55-64,1485,785715,189.0
,2010,2010,Texas,48,55-64 years,55-64,3609,2597691,138.9
,2010,2010,Utah,49,55-64 years,55-64,163,240241,67.8
,2010,2010,Vermont,50,55-64 years,55-64,84,89973,93.4
,2010,2010,Virginia,51,55-64 years,55-64,1087,954964,113.8
,2010,2010,Washington,53,55-64 years,55-64,847,835165,101.4
,2010,2010,West Virginia,54,55-64 years,55-64,396,264825,149.5
,2010,2010,Wisconsin,55,55-64 years,55-64,773,699811,110.5
,2010,2010,Wyoming,56,55-64 years,55-64,76,73513,103.4
,2011,2011,Alabama,01,55-64 years,55-64,904,610224,148.1
,2011,2011,Alaska,02,55-64 years,55-64,126,90885,138.6
,2011,2011,Arizona,04,55-64 years,55-64,980,756230,129.6
,2011,2011,Arkansas,05,55-64 years,55-64,736,363599,202.4
,2011,2011,California,06,55-64 years,55-64,4577,4219756,108.5
,2011,2011,Colorado,08,55-64 years,55-64,537,628620,85.4
,2011,2011,Connecticut,09,55-64 years,55-64,375,461663,81.2
,2011,2011,Delaware,10,55-64 years,55-64,143,116232,123.0
,2011,2011,District of Columbia,11,55-64 years,55-64,104,66752,155.8
,2011,2011,Florida,12,55-64 years,55-64,2841,2433669,116.7
,2011,2011,Georgia,13,55-64 years,55-64,1239,1115955,111.0
,2011,2011,Hawaii,15,55-64 years,55-64,176,179596,98.0
,2011,2011,Idaho,16,55-64 years,55-64,191,188817,101.2
,2011,2011,Illinois,17,55-64 years,55-64,1979,1537348,128.7
,2011,2011,Indiana,18,55-64 years,55-64,1175,803177,146.3
,2011,2011,Iowa,19,55-64 years,55-64,532,389049,136.7
,2011,2011,Kansas,20,55-64 years,55-64,415,346152,119.9
,2011,2011,Kentucky,21,55-64 years,55-64,932,560468,166.3
,2011,2011,Louisiana,22,55-64 years,55-64,928,560025,165.7
,2011,2011,Maine,23,55-64 years,55-64,175,199958,87.5
,2011,2011,Maryland,24,55-64 years,55-64,874,726370,120.3
,2011,2011,Massachusetts,25,55-64 years,55-64,732,837865,87.4
,2011,2011,Michigan,26,55-64 years,55-64,2162,1304153,165.8
,2011,2011,Minnesota,27,55-64 years,55-64,482,661215,72.9
,2011,2011,Mississippi,28,55-64 years,55-64,613,360476,170.1
,2011,2011,Missouri,29,55-64 years,55-64,1188,753697,157.6
,2011,2011,Montana,30,55-64 years,55-64,165,144927,113.9
,2011,2011,Nebraska,31,55-64 years,55-64,178,223573,79.6
,2011,2011,Nevada,32,55-64 years,55-64,409,326307,125.3
,2011,2011,New Hampshire,33,55-64 years,55-64,166,186217,89.1
,2011,2011,New Jersey,34,55-64 years,55-64,1065,1087367,97.9
,2011,2011,New Mexico,35,55-64 years,55-64,315,266321,118.3
,2011,2011,New York,36,55-64 years,55-64,2862,2389166,119.8
,2011,2011,North Carolina,37,55-64 years,55-64,1612,1187466,135.8
,2011,2011,North Dakota,38,55-64 years,55-64,86,86016,100.0
,2011,2011,Ohio,39,55-64 years,55-64,1990,1515607,131.3
,2011,2011,Oklahoma,40,55-64 years,55-64,876,457541,191.5
,2011,2011,Oregon,41,55-64 years,55-64,420,529187,79.4
,2011,2011,Pennsylvania,42,55-64 years,55-64,2016,1694836,118.9
,2011,2011,Rhode Island,44,55-64 years,55-64,173,135676,127.5
,2011,2011,South Carolina,45,55-64 years,55-64,887,606691,146.2
,2011,2011,South Dakota,46,55-64 years,55-64,124,103315,120.0
,2011,2011,Tennessee,47,55-64 years,55-64,1503,817117,183.9
,2011,2011,Texas,48,55-64 years,55-64,3718,2734763,136.0
,2011,2011,Utah,49,55-64 years,55-64,196,254030,77.2
,2011,2011,Vermont,50,55-64 years,55-64,106,93531,113.3
,2011,2011,Virginia,51,55-64 years,55-64,1056,995298,106.1
,2011,2011,Washington,53,55-64 years,55-64,803,872440,92.0
,2011,2011,West Virginia,54,55-64 years,55-64,409,272741,150.0
,2011,2011,Wisconsin,55,55-64 years,55-64,827,732936,112.8
,2011,2011,Wyoming,56,55-64 years,55-64,83,77120,107.6
,2012,2012,Alabama,01,55-64 years,55-64,801,615408,130.2
,2012,2012,Alaska,02,55-64 years,55-64,89,92816,95.9
,2012,2012,Arizona,04,55-64 years,55-64,963,764833,125.9
,2012,2012,Arkansas,05,55-64 years,55-64,746,364152,204.9
,2012,2012,California,06,55-64 years,55-64,4731,4303873,109.9
,2012,2012,Colorado,08,55-64 years,55-64,536,641878,83.5
,2012,2012,Connecticut,09,55-64 years,55-64,404,467473,86.4
,2012,2012,Delaware,10,55-64 years,55-64,118,117715,100.2
,2012,2012,District of Columbia,11,55-64 years,55-64,122,67538,180.6
,2012,2012,Florida,12,55-64 years,55-64,2941,2463778,119.4
,2012,2012,Georgia,13,55-64 years,55-64,1181,1134511,104.1
,2012,2012,Hawaii,15,55-64 years,55-64,196,181200,108.2
,2012,2012,Idaho,16,55-64 years,55-64,173,192165,90.0
,2012,2012,Illinois,17,55-64 years,55-64,1976,1557881,126.8
,2012,2012,Indiana,18,55-64 years,55-64,1098,812629,135.1
,2012,2012,Iowa,19,55-64 years,55-64,582,393632,147.9
,2012,2012,Kansas,20,55-64 years,55-64,401,351110,114.2
,2012,2012,Kentucky,21,55-64 years,55-64,1003,562778,178.2
,2012,2012,Louisiana,22,55-64 years,55-64,1006,566887,177.5
,2012,2012,Maine,23,55-64 years,55-64,171,201448,84.9
,2012,2012,Maryland,24,55-64 years,55-64,865,736727,117.4
,2012,2012,Massachusetts,25,55-64 years,55-64,723,850031,85.1
,2012,2012,Michigan,26,55-64 years,55-64,2128,1321837,161.0
,2012,2012,Minnesota,27,55-64 years,55-64,492,675419,72.8
,2012,2012,Mississippi,28,55-64 years,55-64,712,363272,196.0
,2012,2012,Missouri,29,55-64 years,55-64,1186,762756,155.5
,2012,2012,Montana,30,55-64 years,55-64,188,146833,128.0
,2012,2012,Nebraska,31,55-64 years,55-64,170,227046,74.9
,2012,2012,Nevada,32,55-64 years,55-64,434,331410,131.0
,2012,2012,New Hampshire,33,55-64 years,55-64,175,189512,92.3
,2012,2012,New Jersey,34,55-64 years,55-64,1140,1103563,103.3
,2012,2012,New Mexico,35,55-64 years,55-64,300,267370,112.2
,2012,2012,New York,36,55-64 years,55-64,2940,2414879,121.7
,2012,2012,North Carolina,37,55-64 years,55-64,1602,1199314,133.6
,2012,2012,North Dakota,38,55-64 years,55-64,92,87948,104.6
,2012,2012,Ohio,39,55-64 years,55-64,2058,1529618,134.5
,2012,2012,Oklahoma,40,55-64 years,55-64,926,461599,200.6
,2012,2012,Oregon,41,55-64 years,55-64,452,532698,84.9
,2012,2012,Pennsylvania,42,55-64 years,55-64,1960,1710262,114.6
,2012,2012,Rhode Island,44,55-64 years,55-64,147,136882,107.4
,2012,2012,South Carolina,45,55-64 years,55-64,879,610723,143.9
,2012,2012,South Dakota,46,55-64 years,55-64,133,106504,124.9
,2012,2012,Tennessee,47,55-64 years,55-64,1565,822636,190.2
,2012,2012,Texas,48,55-64 years,55-64,3733,2800415,133.3
,2012,2012,Utah,49,55-64 years,55-64,187,261375,71.5
,2012,2012,Vermont,50,55-64 years,55-64,75,94367,79.5
,2012,2012,Virginia,51,55-64 years,55-64,1043,1006448,103.6
,2012,2012,Washington,53,55-64 years,55-64,807,884586,91.2
,2012,2012,West Virginia,54,55-64 years,55-64,397,271725,146.1
,2012,2012,Wisconsin,55,55-64 years,55-64,883,745803,118.4
,2012,2012,Wyoming,56,55-64 years,55-64,83,78939,105.1
,2013,2013,Alabama,01,55-64 years,55-64,826,622799,132.6
,2013,2013,Alaska,02,55-64 years,55-64,86,92820,92.7
,2013,2013,Arizona,04,55-64 years,55-64,901,776850,116.0
,2013,2013,Arkansas,05,55-64 years,55-64,732,366965,199.5
,2013,2013,California,06,55-64 years,55-64,4644,4403436,105.5
,2013,2013,Colorado,08,55-64 years,55-64,491,656161,74.8
,2013,2013,Connecticut,09,55-64 years,55-64,369,477383,77.3
,2013,2013,Delaware,10,55-64 years,55-64,156,120827,129.1
,2013,2013,District of Columbia,11,55-64 years,55-64,126,68604,183.7
,2013,2013,Florida,12,55-64 years,55-64,2913,2506318,116.2
,2013,2013,Georgia,13,55-64 years,55-64,1332,1155188,115.3
,2013,2013,Hawaii,15,55-64 years,55-64,174,179346,97.0
,2013,2013,Idaho,16,55-64 years,55-64,195,196012,99.5
,2013,2013,Illinois,17,55-64 years,55-64,1878,1589904,118.1
,2013,2013,Indiana,18,55-64 years,55-64,1045,829486,126.0
,2013,2013,Iowa,19,55-64 years,55-64,558,401545,139.0
,2013,2013,Kansas,20,55-64 years,55-64,376,356847,105.4
,2013,2013,Kentucky,21,55-64 years,55-64,938,571744,164.1
,2013,2013,Louisiana,22,55-64 years,55-64,1028,577651,178.0
,2013,2013,Maine,23,55-64 years,55-64,167,204129,81.8
,2013,2013,Maryland,24,55-64 years,55-64,876,750387,116.7
,2013,2013,Massachusetts,25,55-64 years,55-64,709,867128,81.8
,2013,2013,Michigan,26,55-64 years,55-64,2120,1347308,157.4
,2013,2013,Minnesota,27,55-64 years,55-64,494,695366,71.0
,2013,2013,Mississippi,28,55-64 years,55-64,688,367728,187.1
,2013,2013,Missouri,29,55-64 years,55-64,1241,778014,159.5
,2013,2013,Montana,30,55-64 years,55-64,186,149156,124.7
,2013,2013,Nebraska,31,55-64 years,55-64,201,231304,86.9
,2013,2013,Nevada,32,55-64 years,55-64,489,337169,145.0
,2013,2013,New Hampshire,33,55-64 years,55-64,186,193326,96.2
,2013,2013,New Jersey,34,55-64 years,55-64,1119,1127705,99.2
,2013,2013,New Mexico,35,55-64 years,55-64,309,267967,115.3
,2013,2013,New York,36,55-64 years,55-64,2858,2457489,116.3
,2013,2013,North Carolina,37,55-64 years,55-64,1625,1219917,133.2
,2013,2013,North Dakota,38,55-64 years,55-64,88,90186,97.6
,2013,2013,Ohio,39,55-64 years,55-64,2035,1555900,130.8
,2013,2013,Oklahoma,40,55-64 years,55-64,950,469130,202.5
,2013,2013,Oregon,41,55-64 years,55-64,429,536794,79.9
,2013,2013,Pennsylvania,42,55-64 years,55-64,1937,1740849,111.3
,2013,2013,Rhode Island,44,55-64 years,55-64,167,139878,119.4
,2013,2013,South Carolina,45,55-64 years,55-64,921,620062,148.5
,2013,2013,South Dakota,46,55-64 years,55-64,137,109656,124.9
,2013,2013,Tennessee,47,55-64 years,55-64,1569,832204,188.5
,2013,2013,Texas,48,55-64 years,55-64,3814,2874895,132.7
,2013,2013,Utah,49,55-64 years,55-64,196,269589,72.7
,2013,2013,Vermont,50,55-64 years,55-64,81,95257,85.0
,2013,2013,Virginia,51,55-64 years,55-64,1078,1022922,105.4
,2013,2013,Washington,53,55-64 years,55-64,862,897344,96.1
,2013,2013,West Virginia,54,55-64 years,55-64,371,271930,136.4
,2013,2013,Wisconsin,55,55-64 years,55-64,843,765445,110.1
,2013,2013,Wyoming,56,55-64 years,55-64,83,80411,103.2
,2014,2014,Alabama,01,55-64 years,55-64,826,629476,131.2
,2014,2014,Alaska,02,55-64 years,55-64,110,93050,118.2
,2014,2014,Arizona,04,55-64 years,55-64,880,793914,110.8
,2014,2014,Arkansas,05,55-64 years,55-64,733,369673,198.3
,2014,2014,California,06,55-64 years,55-64,4500,4519600,99.6
,2014,2014,Colorado,08,55-64 years,55-64,577,670286,86.1
,2014,2014,Connecticut,09,55-64 years,55-64,357,487261,73.3
,2014,2014,Delaware,10,55-64 years,55-64,137,124032,110.5
,2014,2014,District of Columbia,11,55-64 years,55-64,135,69000,195.7
,2014,2014,Florida,12,55-64 years,55-64,3110,2573746,120.8
,2014,2014,Georgia,13,55-64 years,55-64,1327,1179203,112.5
,2014,2014,Hawaii,15,55-64 years,55-64,181,179789,100.7
,2014,2014,Idaho,16,55-64 years,55-64,209,199565,104.7
,2014,2014,Illinois,17,55-64 years,55-64,1836,1619080,113.4
,2014,2014,Indiana,18,55-64 years,55-64,1112,842381,132.0
,2014,2014,Iowa,19,55-64 years,55-64,541,407141,132.9
,2014,2014,Kansas,20,55-64 years,55-64,420,362462,115.9
,2014,2014,Kentucky,21,55-64 years,55-64,957,578122,165.5
,2014,2014,Louisiana,22,55-64 years,55-64,1076,587866,183.0
,2014,2014,Maine,23,55-64 years,55-64,171,206375,82.9
,2014,2014,Maryland,24,55-64 years,55-64,853,765391,111.4
,2014,2014,Massachusetts,25,55-64 years,55-64,692,885298,78.2
,2014,2014,Michigan,26,55-64 years,55-64,2270,1366332,166.1
,2014,2014,Minnesota,27,55-64 years,55-64,538,711836,75.6
,2014,2014,Mississippi,28,55-64 years,55-64,714,372995,191.4
,2014,2014,Missouri,29,55-64 years,55-64,1291,790529,163.3
,2014,2014,Montana,30,55-64 years,55-64,197,150394,131.0
,2014,2014,Nebraska,31,55-64 years,55-64,210,234892,89.4
,2014,2014,Nevada,32,55-64 years,55-64,484,345541,140.1
,2014,2014,New Hampshire,33,55-64 years,55-64,151,197695,76.4
,2014,2014,New Jersey,34,55-64 years,55-64,1082,1154228,93.7
,2014,2014,New Mexico,35,55-64 years,55-64,293,269400,108.8
,2014,2014,New York,36,55-64 years,55-64,2838,2499610,113.5
,2014,2014,North Carolina,37,55-64 years,55-64,1552,1242592,124.9
,2014,2014,North Dakota,38,55-64 years,55-64,95,92232,103.0
,2014,2014,Ohio,39,55-64 years,55-64,2146,1576266,136.1
,2014,2014,Oklahoma,40,55-64 years,55-64,970,475218,204.1
,2014,2014,Oregon,41,55-64 years,55-64,412,540634,76.2
,2014,2014,Pennsylvania,42,55-64 years,55-64,1976,1767678,111.8
,2014,2014,Rhode Island,44,55-64 years,55-64,154,142384,108.2
,2014,2014,South Carolina,45,55-64 years,55-64,875,631307,138.6
,2014,2014,South Dakota,46,55-64 years,55-64,159,111795,142.2
,2014,2014,Tennessee,47,55-64 years,55-64,1630,842266,193.5
,2014,2014,Texas,48,55-64 years,55-64,3894,2962296,131.5
,2014,2014,Utah,49,55-64 years,55-64,187,276569,67.6
,2014,2014,Vermont,50,55-64 years,55-64,108,96224,112.2
,2014,2014,Virginia,51,55-64 years,55-64,1104,1040424,106.1
,2014,2014,Washington,53,55-64 years,55-64,889,911851,97.5
