Notes,Year,Year Code,State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,2000,2000,Texas,48,25-34 years,25-34,3344,3162083,105.8
,2000,2000,Texas,48,35-44 years,35-44,6576,3322238,197.9
,2000,2000,Utah,49,25-34 years,25-34,288,327064,88.1
,2000,2000,Utah,49,35-44 years,35-44,518,299536,172.9
,2000,2000,Vermont,50,25-34 years,25-34,58,74567,77.8
,2000,2000,Vermont,50,35-44 years,35-44,170,101889,166.8
,2000,2000,Virginia,51,25-34 years,25-34,967,1036965,93.3
,2000,2000,Virginia,51,35-44 years,35-44,2229,1200690,185.6
,2000,2000,Washington,53,25-34 years,25-34,684,841130,81.3
,2000,2000,Washington,53,35-44 years,35-44,1545,975087,158.4
,2000,2000,West Virginia,54,25-34 years,25-34,257,229094,112.2
,2000,2000,West Virginia,54,35-44 years,35-44,664,272249,243.9
,2000,2000,Wisconsin,55,25-34 years,25-34,567,706168,80.3
,2000,2000,Wisconsin,55,35-44 years,35-44,1425,875522,162.8
,2000,2000,Wyoming,56,25-34 years,25-34,68,59854,113.6
,2000,2000,Wyoming,56,35-44 years,35-44,162,78765,205.7
,2001,2001,Alabama,01,25-34 years,25-34,851,588949,144.5
,2001,2001,Alabama,01,35-44 years,35-44,1845,678003,272.1
,2001,2001,Alaska,02,25-34 years,25-34,117,87154,134.2
,2001,2001,Alaska,02,35-44 years,35-44,255,111004,229.7
,2001,2001,Arizona,04,25-34 years,25-34,913,748567,122.0
,2001,2001,Arizona,04,35-44 years,35-44,1768,777891,227.3
,2001,2001,Arkansas,05,25-34 years,25-34,509,348283,146.1
,2001,2001,Arkansas,05,35-44 years,35-44,1017,395032,257.4
,2001,2001,California,06,25-34 years,25-34,4410,5234401,84.3
,2001,2001,California,06,35-44 years,35-44,9350,5516317,169.5
,2001,2001,Colorado,08,25-34 years,25-34,681,674645,100.9
,2001,2001,Colorado,08,35-44 years,35-44,1362,737975,184.6
,2001,2001,Connecticut,09,25-34 years,25-34,389,437292,89.0
,2001,2001,Connecticut,09,35-44 years,35-44,1040,580185,179.3
,2001,2001,Delaware,10,25-34 years,25-34,121,106005,114.1
,2001,2001,Delaware,10,35-44 years,35-44,305,127885,238.5
,2001,2001,District of Columbia,11,25-34 years,25-34,178,102420,173.8
,2001,2001,District of Columbia,11,35-44 years,35-44,404,87831,460.0
,2001,2001,Florida,12,25-34 years,25-34,2553,2071777,123.2
,2001,2001,Florida,12,35-44 years,35-44,5873,2520030,233.1
,2001,2001,Georgia,13,25-34 years,25-34,1511,1295862,116.6
,2001,2001,Georgia,13,35-44 years,35-44,3254,1372155,237.1
,2001,2001,Hawaii,15,25-34 years,25-34,143,168560,84.8
,2001,2001,Hawaii,15,35-44 years,35-44,305,188711,161.6
,2001,2001,Idaho,16,25-34 years,25-34,156,169900,91.8
,2001,2001,Idaho,16,35-44 years,35-44,326,192254,169.6
,2001,2001,Illinois,17,25-34 years,25-34,1830,1788465,102.3
,2001,2001,Illinois,17,35-44 years,35-44,3774,1967715,191.8
,2001,2001,Indiana,18,25-34 years,25-34,870,817892,106.4
,2001,2001,Indiana,18,35-44 years,35-44,1917,951600,201.5
,2001,2001,Iowa,19,25-34 years,25-34,249,356466,69.9
,2001,2001,Iowa,19,35-44 years,35-44,693,436822,158.6
,2001,2001,Kansas,20,25-34 years,25-34,323,343487,94.0
,2001,2001,Kansas,20,35-44 years,35-44,752,412400,182.3
,2001,2001,Kentucky,21,25-34 years,25-34,712,556948,127.8
,2001,2001,Kentucky,21,35-44 years,35-44,1526,637343,239.4
,2001,2001,Louisiana,22,25-34 years,25-34,977,587213,166.4
,2001,2001,Louisiana,22,35-44 years,35-44,1943,681491,285.1
,2001,2001,Maine,23,25-34 years,25-34,137,152867,89.6
,2001,2001,Maine,23,35-44 years,35-44,323,211244,152.9
,2001,2001,Maryland,24,25-34 years,25-34,884,733474,120.5
,2001,2001,Maryland,24,35-44 years,35-44,2101,918724,228.7
,2001,2001,Massachusetts,25,25-34 years,25-34,759,907376,83.6
,2001,2001,Massachusetts,25,35-44 years,35-44,1819,1060439,171.5
,2001,2001,Michigan,26,25-34 years,25-34,1402,1327644,105.6
,2001,2001,Michigan,26,35-44 years,35-44,3251,1578045,206.0
,2001,2001,Minnesota,27,25-34 years,25-34,479,666671,71.8
,2001,2001,Minnesota,27,35-44 years,35-44,1065,820143,129.9
,2001,2001,Mississippi,28,25-34 years,25-34,633,374462,169.0
,2001,2001,Mississippi,28,35-44 years,35-44,1327,420426,315.6
,2001,2001,Missouri,29,25-34 years,25-34,843,727911,115.8
,2001,2001,Missouri,29,35-44 years,35-44,1932,878866,219.8
,2001,2001,Montana,30,25-34 years,25-34,122,101315,120.4
,2001,2001,Montana,30,35-44 years,35-44,274,137584,199.2
,2001,2001,Nebraska,31,25-34 years,25-34,184,220445,83.5
,2001,2001,Nebraska,31,35-44 years,35-44,432,258523,167.1
,2001,2001,Nevada,32,25-34 years,25-34,343,314776,109.0
,2001,2001,Nevada,32,35-44 years,35-44,740,334104,221.5
,2001,2001,New Hampshire,33,25-34 years,25-34,105,156956,66.9
,2001,2001,New Hampshire,33,35-44 years,35-44,307,221580,138.6
,2001,2001,New Jersey,34,25-34 years,25-34,1306,1164876,112.1
,2001,2001,New Jersey,34,35-44 years,35-44,2878,1438471,200.1
,2001,2001,New Mexico,35,25-34 years,25-34,338,229301,147.4
,2001,2001,New Mexico,35,35-44 years,35-44,727,276850,262.6
,2001,2001,New York,36,25-34 years,25-34,2921,2705918,107.9
,2001,2001,New York,36,35-44 years,35-44,6283,3069645,204.7
,2001,2001,North Carolina,37,25-34 years,25-34,1338,1207640,110.8
,2001,2001,North Carolina,37,35-44 years,35-44,2968,1296653,228.9
,2001,2001,North Dakota,38,25-34 years,25-34,64,74377,86.0
,2001,2001,North Dakota,38,35-44 years,35-44,149,94254,158.1
,2001,2001,Ohio,39,25-34 years,25-34,1470,1481232,99.2
,2001,2001,Ohio,39,35-44 years,35-44,3477,1778152,195.5
,2001,2001,Oklahoma,40,25-34 years,25-34,551,445894,123.6
,2001,2001,Oklahoma,40,35-44 years,35-44,1256,514541,244.1
,2001,2001,Oregon,41,25-34 years,25-34,431,472656,91.2
,2001,2001,Oregon,41,35-44 years,35-44,909,520127,174.8
,2001,2001,Pennsylvania,42,25-34 years,25-34,1555,1514109,102.7
,2001,2001,Pennsylvania,42,35-44 years,35-44,3836,1921049,199.7
,2001,2001,Rhode Island,44,25-34 years,25-34,125,137032,91.2
,2001,2001,Rhode Island,44,35-44 years,35-44,303,169880,178.4
,2001,2001,South Carolina,45,25-34 years,25-34,818,551336,148.4
,2001,2001,South Carolina,45,35-44 years,35-44,1750,624451,280.2
,2001,2001,South Dakota,46,25-34 years,25-34,94,89533,105.0
,2001,2001,South Dakota,46,35-44 years,35-44,192,112921,170.0
,2001,2001,Tennessee,47,25-34 years,25-34,1078,800705,134.6
,2001,2001,Tennessee,47,35-44 years,35-44,2334,899123,259.6
,2001,2001,Texas,48,25-34 years,25-34,3310,3186416,103.9
,2001,2001,Texas,48,35-44 years,35-44,6747,3343406,201.8
,2001,2001,Utah,49,25-34 years,25-34,324,333952,97.0
,2001,2001,Utah,49,35-44 years,35-44,507,299147,169.5
,2001,2001,Vermont,50,25-34 years,25-34,66,72130,91.5
,2001,2001,Vermont,50,35-44 years,35-44,153,100275,152.6
,2001,2001,Virginia,51,25-34 years,25-34,945,1025675,92.1
,2001,2001,Virginia,51,35-44 years,35-44,2214,1201766,184.2
,2001,2001,Washington,53,25-34 years,25-34,654,837266,78.1
,2001,2001,Washington,53,35-44 years,35-44,1475,968340,152.3
,2001,2001,West Virginia,54,25-34 years,25-34,284,222472,127.7
,2001,2001,West Virginia,54,35-44 years,35-44,711,265388,267.9
,2001,2001,Wisconsin,55,25-34 years,25-34,544,692200,78.6
,2001,2001,Wisconsin,55,35-44 years,35-44,1368,869127,157.4
,2001,2001,Wyoming,56,25-34 years,25-34,83,58619,141.6
,2001,2001,Wyoming,56,35-44 years,35-44,157,75864,206.9
,2002,2002,Alabama,01,25-34 years,25-34,912,583671,156.3
,2002,2002,Alabama,01,35-44 years,35-44,1806,666137,271.1
,2002,2002,Alaska,02,25-34 years,25-34,120,86652,138.5
,2002,2002,Alaska,02,35-44 years,35-44,280,107776,259.8
,2002,2002,Arizona,04,25-34 years,25-34,905,761307,118.9
,2002,2002,Arizona,04,35-44 years,35-44,1799,782077,230.0
,2002,2002,Arkansas,05,25-34 years,25-34,524,347949,150.6
,2002,2002,Arkansas,05,35-44 years,35-44,1054,389201,270.8
,2002,2002,California,06,25-34 years,25-34,4375,5225289,83.7
,2002,2002,California,06,35-44 years,35-44,9316,5500299,169.4
,2002,2002,Colorado,08,25-34 years,25-34,610,678811,89.9
,2002,2002,Colorado,08,35-44 years,35-44,1308,728103,179.6
,2002,2002,Connecticut,09,25-34 years,25-34,372,431490,86.2
,2002,2002,Connecticut,09,35-44 years,35-44,1018,574699,177.1
,2002,2002,Delaware,10,25-34 years,25-34,114,104991,108.6
,2002,2002,Delaware,10,35-44 years,35-44,289,127418,226.8
,2002,2002,District of Columbia,11,25-34 years,25-34,168,102631,163.7
,2002,2002,District of Columbia,11,35-44 years,35-44,372,86487,430.1
,2002,2002,Florida,12,25-34 years,25-34,2627,2085560,126.0
,2002,2002,Florida,12,35-44 years,35-44,5993,2532121,236.7
,2002,2002,Georgia,13,25-34 years,25-34,1497,1292841,115.8
,2002,2002,Georgia,13,35-44 years,35-44,3268,1375795,237.5
,2002,2002,Hawaii,15,25-34 years,25-34,127,168909,75.2
,2002,2002,Hawaii,15,35-44 years,35-44,290,185905,156.0
,2002,2002,Idaho,16,25-34 years,25-34,134,172436,77.7
,2002,2002,Idaho,16,35-44 years,35-44,333,190029,175.2
,2002,2002,Illinois,17,25-34 years,25-34,1865,1778648,104.9
,2002,2002,Illinois,17,35-44 years,35-44,3762,1941460,193.8
,2002,2002,Indiana,18,25-34 years,25-34,801,812004,98.6
,2002,2002,Indiana,18,35-44 years,35-44,1882,937877,200.7
,2002,2002,Iowa,19,25-34 years,25-34,278,353253,78.7
,2002,2002,Iowa,19,35-44 years,35-44,636,427032,148.9
,2002,2002,Kansas,20,25-34 years,25-34,298,342814,86.9
,2002,2002,Kansas,20,35-44 years,35-44,815,402085,202.7
,2002,2002,Kentucky,21,25-34 years,25-34,756,552382,136.9
,2002,2002,Kentucky,21,35-44 years,35-44,1552,629240,246.6
,2002,2002,Louisiana,22,25-34 years,25-34,1024,584779,175.1
,2002,2002,Louisiana,22,35-44 years,35-44,1935,669458,289.0
,2002,2002,Maine,23,25-34 years,25-34,156,150990,103.3
,2002,2002,Maine,23,35-44 years,35-44,355,208639,170.2
,2002,2002,Maryland,24,25-34 years,25-34,868,728867,119.1
,2002,2002,Maryland,24,35-44 years,35-44,2076,914728,227.0
,2002,2002,Massachusetts,25,25-34 years,25-34,725,890406,81.4
,2002,2002,Massachusetts,25,35-44 years,35-44,1768,1050405,168.3
,2002,2002,Michigan,26,25-34 years,25-34,1463,1302869,112.3
,2002,2002,Michigan,26,35-44 years,35-44,3176,1548584,205.1
,2002,2002,Minnesota,27,25-34 years,25-34,511,663092,77.1
,2002,2002,Minnesota,27,35-44 years,35-44,1051,808088,130.1
,2002,2002,Mississippi,28,25-34 years,25-34,661,372165,177.6
,2002,2002,Mississippi,28,35-44 years,35-44,1276,413304,308.7
,2002,2002,Missouri,29,25-34 years,25-34,846,726026,116.5
,2002,2002,Missouri,29,35-44 years,35-44,1960,864097,226.8
,2002,2002,Montana,30,25-34 years,25-34,130,100829,128.9
,2002,2002,Montana,30,35-44 years,35-44,265,133393,198.7
,2002,2002,Nebraska,31,25-34 years,25-34,195,219808,88.7
,2002,2002,Nebraska,31,35-44 years,35-44,468,253612,184.5
,2002,2002,Nevada,32,25-34 years,25-34,363,322067,112.7
,2002,2002,Nevada,32,35-44 years,35-44,797,341186,233.6
,2002,2002,New Hampshire,33,25-34 years,25-34,126,154345,81.6
,2002,2002,New Hampshire,33,35-44 years,35-44,309,219355,140.9
,2002,2002,New Jersey,34,25-34 years,25-34,1058,1151666,91.9
,2002,2002,New Jersey,34,35-44 years,35-44,2602,1430280,181.9
,2002,2002,New Mexico,35,25-34 years,25-34,342,231321,147.8
,2002,2002,New Mexico,35,35-44 years,35-44,733,272359,269.1
,2002,2002,New York,36,25-34 years,25-34,2247,2679451,83.9
,2002,2002,New York,36,35-44 years,35-44,5621,3039792,184.9
,2002,2002,North Carolina,37,25-34 years,25-34,1419,1202111,118.0
,2002,2002,North Carolina,37,35-44 years,35-44,2922,1294918,225.7
,2002,2002,North Dakota,38,25-34 years,25-34,64,73193,87.4
,2002,2002,North Dakota,38,35-44 years,35-44,150,91186,164.5
,2002,2002,Ohio,39,25-34 years,25-34,1491,1463095,101.9
,2002,2002,Ohio,39,35-44 years,35-44,3509,1741797,201.5
,2002,2002,Oklahoma,40,25-34 years,25-34,561,447621,125.3
,2002,2002,Oklahoma,40,35-44 years,35-44,1283,504167,254.5
,2002,2002,Oregon,41,25-34 years,25-34,443,478282,92.6
,2002,2002,Oregon,41,35-44 years,35-44,927,513540,180.5
,2002,2002,Pennsylvania,42,25-34 years,25-34,1630,1493954,109.1
,2002,2002,Pennsylvania,42,35-44 years,35-44,3904,1887796,206.8
,2002,2002,Rhode Island,44,25-34 years,25-34,107,136219,78.5
,2002,2002,Rhode Island,44,35-44 years,35-44,310,168597,183.9
,2002,2002,South Carolina,45,25-34 years,25-34,798,551869,144.6
,2002,2002,South Carolina,45,35-44 years,35-44,1685,618209,272.6
,2002,2002,South Dakota,46,25-34 years,25-34,105,89484,117.3
,2002,2002,South Dakota,46,35-44 years,35-44,205,110068,186.2
,2002,2002,Tennessee,47,25-34 years,25-34,1151,795801,144.6
,2002,2002,Tennessee,47,35-44 years,35-44,2466,889238,277.3
,2002,2002,Texas,48,25-34 years,25-34,3325,3219648,103.3
,2002,2002,Texas,48,35-44 years,35-44,6891,3333037,206.7
,2002,2002,Utah,49,25-34 years,25-34,323,343699,94.0
,2002,2002,Utah,49,35-44 years,35-44,545,297530,183.2
,2002,2002,Vermont,50,25-34 years,25-34,55,71165,77.3
,2002,2002,Vermont,50,35-44 years,35-44,131,98244,133.3
,2002,2002,Virginia,51,25-34 years,25-34,955,1018606,93.8
,2002,2002,Virginia,51,35-44 years,35-44,2221,1194363,186.0
,2002,2002,Washington,53,25-34 years,25-34,726,837613,86.7
,2002,2002,Washington,53,35-44 years,35-44,1567,955040,164.1
,2002,2002,West Virginia,54,25-34 years,25-34,300,221919,135.2
,2002,2002,West Virginia,54,35-44 years,35-44,710,259505,273.6
,2002,2002,Wisconsin,55,25-34 years,25-34,612,685540,89.3
,2002,2002,Wisconsin,55,35-44 years,35-44,1394,859224,162.2
,2002,2002,Wyoming,56,25-34 years,25-34,92,59508,154.6
