year,state,state_code,deaths,population,crude_rate
2010,Utah,49,221,440648,50.15341043190937
2011,Utah,49,260,453054,57.38830249815695
2012,Utah,49,230,463822,49.58798849558667
2013,Utah,49,225,475895,47.27933682850209
2014,Utah,49,233,487026,47.841388344770095
2015,Utah,49,212,499233,42.465141527102574
2016,Utah,49,226,510556,44.26546745117088
2017,Utah,49,286,520871,54.908029051339014
2018,Utah,49,211,531354,39.70987326716276
2019,Utah,49,236,540443,43.66787986892235
1999,Vermont,50,130,122693,105.95551498455494
2000,Vermont,50,111,124544,89.12512846865366
2001,Vermont,50,,126799,
2002,Vermont,50,,128578,
2003,Vermont,50,,129605,
2004,Vermont,50,100,130986,76.3440367672881
2005,Vermont,50,,132438,
2006,Vermont,50,118,133591,88.3293036207529
2007,Vermont,50,,134139,
2008,Vermont,50,,133817,
2009,Vermont,50,102,133546,76.37817680799125
2010,Vermont,50,,133386,
2011,Vermont,50,130,132790,97.89893817305521
2012,Vermont,50,,131020,
2013,Vermont,50,,129011,
2014,Vermont,50,,127130,
2015,Vermont,50,,125800,
2016,Vermont,50,,123945,
2017,Vermont,50,,122736,
2018,Vermont,50,,121599,
2019,Vermont,50,,120133,
1999,Virginia,51,1392,1360909,102.28457597091355
2000,Virginia,51,1440,1387610,103.77555653245508
2001,Virginia,51,1411,1423003,99.15650212965117
2002,Virginia,51,1453,1448150,100.33491005765978
2003,Virginia,51,1399,1467634,95.323493459541
2004,Virginia,51,1332,1492495,89.24653013912945
2005,Virginia,51,1439,1517999,94.79584637407534
2006,Virginia,51,1419,1543497,91.93409511000021
2007,Virginia,51,1386,1560482,88.81871114181388
2008,Virginia,51,1382,1572725,87.87295935398751
2009,Virginia,51,1333,1587377,83.9750103472584
2010,Virginia,51,1295,1601214,80.87613523239243
2011,Virginia,51,1251,1610628,77.67156661873504
2012,Virginia,51,1264,1611592,78.43176188514215
2013,Virginia,51,1201,1612772,74.46805872125756
2014,Virginia,51,1218,1614713,75.43136148653042
2015,Virginia,51,1262,1621256,77.84088385794716
2016,Virginia,51,1269,1628633,77.91810678034892
2017,Virginia,51,1214,1634811,74.25934863418463
2018,Virginia,51,1202,1633978,73.56280194714984
2019,Virginia,51,1200,1630804,73.58333680810202
1999,Washington,53,977,1142532,85.51182811509875
2000,Washington,53,1012,1157385,87.43849280922079
2001,Washington,53,1015,1186420,85.55149104027241
2002,Washington,53,1066,1206816,88.33160978972768
2003,Washington,53,1070,1224323,87.39523802133914
2004,Washington,53,998,1248364,79.94463153375136
2005,Washington,53,1021,1274798,80.0911203186701
2006,Washington,53,920,1302274,70.64565521541549
2007,Washington,53,993,1322767,75.06991027142347
2008,Washington,53,1039,1335520,77.79741224391996
2009,Washington,53,945,1349458,70.02811499135208
2010,Washington,53,1035,1359640,76.1230914065488
2011,Washington,53,951,1372475,69.29087961529353
2012,Washington,53,932,1374731,67.79508136500887
2013,Washington,53,973,1376817,70.67024884207561
2014,Washington,53,976,1384475,70.49603640369092
2015,Washington,53,873,1398341,62.43112373877331
2016,Washington,53,901,1414882,63.68022209625962
2017,Washington,53,948,1436094,66.01239194648818
2018,Washington,53,974,1448316,67.25051715233417
2019,Washington,53,929,1457157,63.75428316921238
1999,West Virginia,54,585,355519,164.54816760848226
2000,West Virginia,54,599,357974,167.3305882550129
2001,West Virginia,54,588,361083,162.84344596671679
2002,West Virginia,54,585,364195,160.62823487417455
2003,West Virginia,54,586,367511,159.45100962964372
2004,West Virginia,54,462,370808,124.5927811697698
2005,West Virginia,54,555,374312,148.27202975058242
2006,West Virginia,54,525,378676,138.6409489906939
2007,West Virginia,54,533,381374,139.75782302936224
2008,West Virginia,54,500,383095,130.51592946919172
2009,West Virginia,54,477,384963,123.90801193880971
2010,West Virginia,54,448,386969,115.77154759166756
2011,West Virginia,54,520,386246,134.62922593373136
2012,West Virginia,54,478,381377,125.33529814330701
2013,West Virginia,54,453,377702,119.93582242085031
2014,West Virginia,54,449,373298,120.27924071385328
2015,West Virginia,54,404,369196,109.42697103977291
2016,West Virginia,54,472,363062,130.0053434399634
2017,West Virginia,54,428,357000,119.88795518207283
2018,West Virginia,54,505,352078,143.43412539266868
2019,West Virginia,54,437,346166,126.24001201735582
1999,Wisconsin,55,1011,1016998,99.41022499552605
2000,Wisconsin,55,998,1031737,96.73007752944791
2001,Wisconsin,55,1030,1053438,97.77509450010348
2002,Wisconsin,55,985,1070355,92.02554292734654
2003,Wisconsin,55,976,1084575,89.98916626328285
2004,Wisconsin,55,917,1099753,83.3823594934499
2005,Wisconsin,55,920,1115730,82.45722531436817
2006,Wisconsin,55,882,1129121,78.11386025058431
2007,Wisconsin,55,983,1138993,86.30430564542539
2008,Wisconsin,55,958,1143303,83.79231052485649
2009,Wisconsin,55,968,1147865,84.33047440247765
2010,Wisconsin,55,976,1151907,84.72906232881648
2011,Wisconsin,55,971,1155456,84.03608618588679
2012,Wisconsin,55,1011,1149778,87.93001779473951
2013,Wisconsin,55,992,1148861,86.34639003325903
2014,Wisconsin,55,954,1145763,83.26329267047375
2015,Wisconsin,55,966,1144445,84.40772601566698
2016,Wisconsin,55,930,1137713,81.74293516906285
2017,Wisconsin,55,948,1135419,83.49340639887124
2018,Wisconsin,55,942,1131764,83.23290014525998
2019,Wisconsin,55,936,1125831,83.13858829611193
1999,Wyoming,56,,98708,
2000,Wyoming,56,99,99774,99.22424679776294
2001,Wyoming,56,,101014,
2002,Wyoming,56,,102374,
2003,Wyoming,56,118,103260,114.27464652333913
2004,Wyoming,56,,104540,
2005,Wyoming,56,,106115,
2006,Wyoming,56,,108245,
2007,Wyoming,56,,110416,
2008,Wyoming,56,,112235,
2009,Wyoming,56,,114131,
2010,Wyoming,56,,114820,
2011,Wyoming,56,,115172,
2012,Wyoming,56,,116062,
2013,Wyoming,56,,115747,
2014,Wyoming,56,,114720,
2015,Wyoming,56,98,114186,85.82488220972799
2016,Wyoming,56,,113712,
2017,Wyoming,56,,112116,
2018,Wyoming,56,,111097,
2019,Wyoming,56,,110597,
