year,state,state_code,deaths,population,crude_rate
2009,Washington,53,2079,1835742,113.25120850315567
2010,Washington,53,2046,1842086,111.06973290063549
2011,Washington,53,2060,1868914,110.22444050395042
2012,Washington,53,2033,1886869,107.74462880040957
2013,Washington,53,2079,1909397,108.88254249901932
2014,Washington,53,2150,1939868,110.83228343371817
2015,Washington,53,2286,1980829,115.40622638299418
2016,Washington,53,2298,2022565,113.61810374450265
2017,Washington,53,2516,2090428,120.35812761788496
2018,Washington,53,2584,2156226,119.83901501976138
2019,Washington,53,2607,2200216,118.48836659673415
1999,West Virginia,54,940,505026,186.1290309805832
2000,West Virginia,54,921,501343,183.706564168643
2001,West Virginia,54,995,487860,203.9519534292625
2002,West Virginia,54,1010,481424,209.79427697829772
2003,West Virginia,54,1050,476738,220.24676027503574
2004,West Virginia,54,996,472377,210.8485383496656
2005,West Virginia,54,1005,469859,213.89395542066873
2006,West Virginia,54,1065,468119,227.50625375171697
2007,West Virginia,54,1113,465516,239.08952646095943
2008,West Virginia,54,1043,463268,225.13965998083182
2009,West Virginia,54,1072,460260,232.9118324425325
2010,West Virginia,54,1029,458192,224.57834270349545
2011,West Virginia,54,1177,454913,258.7307902829772
2012,West Virginia,54,1138,452561,251.4578145266605
2013,West Virginia,54,1089,451031,241.44681851136616
2014,West Virginia,54,1099,448654,244.95490957397013
2015,West Virginia,54,1129,446032,253.1208523155289
2016,West Virginia,54,1291,441833,292.1918462405479
2017,West Virginia,54,1375,434914,316.15445812275533
2018,West Virginia,54,1281,432122,296.44405977941415
2019,West Virginia,54,1334,427806,311.82358358695296
1999,Wisconsin,55,1832,1590312,115.19752098959198
2000,Wisconsin,55,1992,1581690,125.94124006600535
2001,Wisconsin,55,1912,1561327,122.45993312099259
2002,Wisconsin,55,2006,1544764,129.8580236204365
2003,Wisconsin,55,1921,1526655,125.83065591112594
2004,Wisconsin,55,1815,1510765,120.13781097655824
2005,Wisconsin,55,1962,1495134,131.22569615833766
2006,Wisconsin,55,1907,1479447,128.89951448074854
2007,Wisconsin,55,1880,1471698,127.74359957002048
2008,Wisconsin,55,1740,1462682,118.95955511861088
2009,Wisconsin,55,1716,1452804,118.11641487771234
2010,Wisconsin,55,1702,1447360,117.59341145257572
2011,Wisconsin,55,1710,1440301,118.72518313880222
2012,Wisconsin,55,1771,1433567,123.5379999679122
2013,Wisconsin,55,1831,1426592,128.34783876539333
2014,Wisconsin,55,1804,1421268,126.92891136646995
2015,Wisconsin,55,1918,1416753,135.3799850785564
2016,Wisconsin,55,2051,1414479,145.00038530087755
2017,Wisconsin,55,2157,1425496,151.31575255209415
2018,Wisconsin,55,2140,1442093,148.39542248662187
2019,Wisconsin,55,2146,1454297,147.56270555464255
1999,Wyoming,56,217,139530,155.52210994051458
2000,Wyoming,56,230,138619,165.92242044741343
2001,Wyoming,56,240,134483,178.46121814653154
2002,Wyoming,56,247,132677,186.1664041243019
2003,Wyoming,56,250,130128,192.11852944792818
2004,Wyoming,56,197,129628,151.97333909340574
2005,Wyoming,56,234,129772,180.3162469562001
2006,Wyoming,56,241,131399,183.4108326547386
2007,Wyoming,56,284,135001,210.36881208287343
2008,Wyoming,56,258,138230,186.6454459958041
2009,Wyoming,56,254,143309,177.23939180372483
2010,Wyoming,56,236,144615,163.19192338277497
2011,Wyoming,56,246,145669,168.87601342770253
2012,Wyoming,56,261,149367,174.73739179336803
2013,Wyoming,56,247,151055,163.51659991393862
2014,Wyoming,56,276,152555,180.9183573137557
2015,Wyoming,56,308,153641,200.46732317545445
2016,Wyoming,56,276,153282,180.0602810506126
2017,Wyoming,56,250,151133,165.41721530043077
2018,Wyoming,56,255,150491,169.44534889129582
2019,Wyoming,56,281,150718,186.44090287822291
