year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
2017,Oklahoma,40,964.0,491296.0,196.21572331140493,4.0,15.8,1.03,2021,0
2018,Oklahoma,40,808.0,493444.0,163.7470513371325,3.3,15.5,1.03,2021,0
2019,Oklahoma,40,745.0,493694.0,150.9031910454654,3.1,15.1,2.03,2021,0
1999,Oregon,41,470.0,295963.0,158.80363423806355,5.5,11.3,0.68,2014,0
2000,Oregon,41,450.0,304388.0,147.83762829020856,5.2,10.6,0.68,2014,0
2001,Oregon,41,441.0,318978.0,138.25404886857402,6.4,11.1,0.68,2014,0
2002,Oregon,41,468.0,345146.0,135.59479176928025,7.5,11.3,0.68,2014,0
2003,Oregon,41,517.0,366967.0,140.88460270269533,8.0,12.0,1.28,2014,0
2004,Oregon,41,431.0,388633.0,110.90154464494779,7.4,12.9,1.18,2014,0
2005,Oregon,41,433.0,412758.0,104.90408423337645,6.2,14.1,1.18,2014,0
2006,Oregon,41,446.0,436836.0,102.09781245135473,5.4,13.4,1.18,2014,0
2007,Oregon,41,481.0,457934.0,105.0369703931134,5.2,13.0,1.18,2014,0
2008,Oregon,41,458.0,476616.0,96.09413028517716,6.3,13.5,1.18,2014,0
2009,Oregon,41,471.0,495581.0,95.03996319471489,10.6,14.3,1.18,2014,0
2010,Oregon,41,405.0,509566.0,79.47940011696228,10.6,15.8,1.18,2014,0
2011,Oregon,41,420.0,529187.0,79.36702904644294,9.5,17.3,1.18,2014,0
2012,Oregon,41,452.0,532698.0,84.8510788476773,8.7,17.0,1.18,2014,0
2013,Oregon,41,429.0,536794.0,79.91892606847318,7.8,16.5,1.18,2014,0
2014,Oregon,41,412.0,540634.0,76.20682384015804,6.7,16.4,1.31,2014,1
2015,Oregon,41,438.0,545128.0,80.34810173023583,5.5,15.2,1.31,2014,1
2016,Oregon,41,444.0,547973.0,81.02588996173169,4.8,13.4,1.32,2014,1
2017,Oregon,41,428.0,547596.0,78.15981124770816,4.1,13.2,1.32,2014,1
2018,Oregon,41,385.0,544485.0,70.70901861391958,4.0,12.5,1.33,2014,1
2019,Oregon,41,390.0,538950.0,72.36292791539104,3.7,11.5,1.33,2014,1
1999,Pennsylvania,42,2316.0,1120735.0,206.65010015748592,4.5,10.0,0.31,2015,0
2000,Pennsylvania,42,2259.0,1131625.0,199.62443388931845,4.2,9.5,0.31,2015,0
2001,Pennsylvania,42,2134.0,1152727.0,185.12622676488016,4.8,10.0,0.31,2015,0
2002,Pennsylvania,42,2142.0,1219528.0,175.64172368326106,5.6,10.0,0.31,2015,0
2003,Pennsylvania,42,2094.0,1272073.0,164.61319436856218,5.7,10.6,1.0,2015,0
2004,Pennsylvania,42,2054.0,1322301.0,155.33528296507376,5.4,11.2,1.35,2015,0
2005,Pennsylvania,42,2127.0,1374904.0,154.70171008303126,5.0,11.9,1.35,2015,0
2006,Pennsylvania,42,2110.0,1427051.0,147.85736459313648,4.7,12.0,1.35,2015,0
2007,Pennsylvania,42,2136.0,1477670.0,144.55189589015137,4.6,11.6,1.35,2015,0
2008,Pennsylvania,42,2074.0,1518364.0,136.59438711665976,5.4,12.1,1.35,2015,0
2009,Pennsylvania,42,1974.0,1573126.0,125.48263775438203,8.0,12.5,1.35,2015,0
2010,Pennsylvania,42,1918.0,1622344.0,118.2240018146583,8.2,13.4,1.6,2015,0
2011,Pennsylvania,42,2016.0,1694836.0,118.94956208152294,7.7,13.7,1.6,2015,0
2012,Pennsylvania,42,1960.0,1710262.0,114.60232408835606,7.6,13.7,1.6,2015,0
2013,Pennsylvania,42,1937.0,1740849.0,111.2675481905668,7.1,13.7,1.6,2015,0
2014,Pennsylvania,42,1976.0,1767678.0,111.78506492698331,6.0,13.6,1.6,2015,0
2015,Pennsylvania,42,2005.0,1791880.0,111.89365359287453,5.4,13.1,1.6,2015,1
2016,Pennsylvania,42,2114.0,1804053.0,117.18059280963476,5.3,12.9,1.6,2015,1
2017,Pennsylvania,42,2166.0,1811818.0,119.54843146497055,5.0,12.5,2.6,2015,1
2018,Pennsylvania,42,2177.0,1809805.0,120.28920242788588,4.4,12.2,2.6,2015,1
2019,Pennsylvania,42,2135.0,1804883.0,118.29021604170464,4.3,12.0,2.6,2015,1
1999,Rhode Island,44,172.0,86875.0,197.98561151079136,4.2,10.8,0.71,2014,0
2000,Rhode Island,44,163.0,88989.0,183.16870624459202,4.0,10.2,0.71,2014,0
2001,Rhode Island,44,178.0,92134.0,193.19686543512708,4.5,10.2,0.71,2014,0
2002,Rhode Island,44,206.0,98687.0,208.74076626100705,5.1,11.0,1.32,2014,0
2003,Rhode Island,44,173.0,103626.0,166.94651921332485,5.5,11.3,1.32,2014,0
2004,Rhode Island,44,186.0,108229.0,171.85781999279305,5.3,11.6,1.71,2014,0
2005,Rhode Island,44,199.0,112190.0,177.377662893306,5.1,11.9,2.46,2014,0
2006,Rhode Island,44,156.0,116178.0,134.27671331921707,5.2,11.5,2.46,2014,0
2007,Rhode Island,44,180.0,119726.0,150.34328383141505,5.1,11.9,2.46,2014,0
2008,Rhode Island,44,178.0,122375.0,145.45454545454544,7.6,12.1,2.46,2014,0
2009,Rhode Island,44,159.0,126712.0,125.4814066544605,11.2,12.0,3.46,2014,0
2010,Rhode Island,44,131.0,130589.0,100.31472788672859,11.6,14.1,3.46,2014,0
2011,Rhode Island,44,173.0,135676.0,127.50965535540553,11.1,14.7,3.46,2014,0
2012,Rhode Island,44,147.0,136882.0,107.3917680922254,10.3,14.2,3.46,2014,0
2013,Rhode Island,44,167.0,139878.0,119.38975392842333,9.5,14.7,3.5,2014,0
2014,Rhode Island,44,154.0,142384.0,108.15822002472187,7.8,14.8,3.5,2014,1
2015,Rhode Island,44,162.0,144825.0,111.85914034179181,6.0,14.1,3.5,2014,1
2016,Rhode Island,44,124.0,146895.0,84.41403723748256,5.2,13.3,3.75,2014,1
2017,Rhode Island,44,134.0,148578.0,90.18831859360067,4.5,12.3,3.75,2014,1
2018,Rhode Island,44,170.0,149158.0,113.97310234784591,4.0,12.8,4.25,2014,1
2019,Rhode Island,44,129.0,149609.0,86.22475920566276,3.5,11.6,4.25,2014,1
1999,South Carolina,45,891.0,363014.0,245.44507925314176,4.2,13.2,0.07,3000,0
2000,South Carolina,45,898.0,372911.0,240.80812848105847,3.7,12.8,0.07,3000,0
2001,South Carolina,45,800.0,387682.0,206.3546927636568,5.2,13.8,0.07,3000,0
2002,South Carolina,45,837.0,414059.0,202.1451049246605,6.1,14.0,0.07,3000,0
2003,South Carolina,45,853.0,436968.0,195.20880247523846,6.7,13.8,0.07,3000,0
2004,South Carolina,45,836.0,459419.0,181.96896514946053,6.9,15.0,0.07,3000,0
2005,South Carolina,45,868.0,483000.0,179.71014492753622,6.8,15.6,0.07,3000,0
2006,South Carolina,45,888.0,507662.0,174.91953307515632,6.3,15.7,0.07,3000,0
2007,South Carolina,45,812.0,530939.0,152.9365897023952,5.6,15.1,0.07,3000,0
2008,South Carolina,45,800.0,550714.0,145.26596382151172,6.9,15.7,0.07,3000,0
2009,South Carolina,45,921.0,568892.0,161.893645894124,11.0,17.1,0.07,3000,0
2010,South Carolina,45,949.0,583795.0,162.55706198237394,11.1,18.1,0.07,3000,0
2011,South Carolina,45,887.0,606691.0,146.20292702545447,10.3,18.8,0.57,3000,0
2012,South Carolina,45,879.0,610723.0,143.9277708551995,9.0,18.3,0.57,3000,0
2013,South Carolina,45,921.0,620062.0,148.53353374339986,7.4,18.5,0.57,3000,0
2014,South Carolina,45,875.0,631307.0,138.6013460962733,6.3,17.9,0.57,3000,0
2015,South Carolina,45,956.0,644291.0,148.38015741334274,5.9,16.8,0.57,3000,0
2016,South Carolina,45,891.0,658202.0,135.3687773662189,4.9,15.3,0.57,3000,0
2017,South Carolina,45,978.0,667336.0,146.55286092762864,4.2,15.4,0.57,3000,0
2018,South Carolina,45,881.0,678299.0,129.88372384449926,3.4,15.2,0.57,3000,0
2019,South Carolina,45,866.0,689144.0,125.66314152049499,2.8,13.9,0.57,3000,0
1999,South Dakota,46,112.0,61483.0,182.16417546313613,2.7,11.7,0.33,2023,0
2000,South Dakota,46,102.0,62349.0,163.5952461146129,2.5,11.4,0.33,2023,0
2001,South Dakota,46,115.0,63986.0,179.72681524083393,3.0,11.7,0.33,2023,0
2002,South Dakota,46,91.0,67263.0,135.28983244874595,3.2,12.4,0.33,2023,0
2003,South Dakota,46,121.0,70504.0,171.62146828548737,3.5,12.3,0.53,2023,0
2004,South Dakota,46,99.0,74448.0,132.9787234042553,3.6,12.9,0.53,2023,0
2005,South Dakota,46,120.0,78419.0,153.02413955801526,3.5,13.6,0.53,2023,0
2006,South Dakota,46,140.0,82567.0,169.55926701951142,3.0,13.6,0.53,2023,0
2007,South Dakota,46,108.0,87090.0,124.00964519462626,2.8,13.2,1.53,2023,0
2008,South Dakota,46,121.0,90851.0,133.18510528227537,3.1,12.7,1.53,2023,0
2009,South Dakota,46,134.0,94612.0,141.6310827379191,4.6,14.2,1.53,2023,0
2010,South Dakota,46,152.0,97804.0,155.4128665494254,4.9,14.6,1.53,2023,0
2011,South Dakota,46,124.0,103315.0,120.02129410056622,4.6,14.1,1.53,2023,0
2012,South Dakota,46,133.0,106504.0,124.87793885675654,4.0,13.6,1.53,2023,0
2013,South Dakota,46,137.0,109656.0,124.93616400379368,3.7,14.0,1.53,2023,0
2014,South Dakota,46,159.0,111795.0,142.2246075405877,3.4,14.1,1.53,2023,0
2015,South Dakota,46,132.0,114266.0,115.51992718743985,3.0,13.5,1.53,2023,0
2016,South Dakota,46,142.0,115704.0,122.72695844568901,3.0,12.9,1.53,2023,0
2017,South Dakota,46,147.0,116250.0,126.4516129032258,3.0,12.8,1.53,2023,0
2018,South Dakota,46,154.0,117261.0,131.33096255361968,2.8,12.9,1.53,2023,0
2019,South Dakota,46,163.0,117498.0,138.72576554494546,2.7,11.9,1.53,2023,0
1999,Tennessee,47,1332.0,523680.0,254.3538038496792,4.0,12.8,0.13,3000,0
2000,Tennessee,47,1427.0,533251.0,267.60381133837535,3.8,12.6,0.13,3000,0
2001,Tennessee,47,1352.0,548525.0,246.47919420263432,4.6,13.2,0.13,3000,0
2002,Tennessee,47,1415.0,583586.0,242.46640597958142,5.2,13.6,0.13,3000,0
2003,Tennessee,47,1459.0,611333.0,238.65879970490712,5.5,13.5,0.2,3000,0
2004,Tennessee,47,1367.0,638188.0,214.2002043285051,5.3,15.0,0.2,3000,0
2005,Tennessee,47,1375.0,665531.0,206.6019464157192,5.5,15.6,0.2,3000,0
2006,Tennessee,47,1488.0,694825.0,214.154643255496,5.2,16.1,0.2,3000,0
2007,Tennessee,47,1413.0,719742.0,196.3203481247447,4.6,15.8,0.2,3000,0
2008,Tennessee,47,1430.0,741055.0,192.96813326946042,6.5,15.5,0.62,3000,0
2009,Tennessee,47,1466.0,765176.0,191.58990872688113,10.4,17.2,0.62,3000,0
2010,Tennessee,47,1485.0,785715.0,188.99982818197438,9.8,17.8,0.62,3000,0
2011,Tennessee,47,1503.0,817117.0,183.93938689318665,9.0,18.4,0.62,3000,0
2012,Tennessee,47,1565.0,822636.0,190.24209978653985,7.9,18.0,0.62,3000,0
2013,Tennessee,47,1569.0,832204.0,188.53550331409124,7.7,17.8,0.62,3000,0
2014,Tennessee,47,1630.0,842266.0,193.52556080858065,6.5,18.2,0.62,3000,0
2015,Tennessee,47,1692.0,855183.0,197.8523894885656,5.5,16.7,0.62,3000,0
2016,Tennessee,47,1649.0,866723.0,190.25686407306603,4.7,15.8,0.62,3000,0
2017,Tennessee,47,1661.0,877048.0,189.38530160264887,3.7,15.0,0.62,3000,0
2018,Tennessee,47,1675.0,886174.0,189.0147984481603,3.5,15.2,0.62,3000,0
2019,Tennessee,47,1780.0,894697.0,198.95003559864398,3.3,13.8,0.62,3000,0
1999,Texas,48,3331.0,1556665.0,213.98309848297484,4.7,15.1,0.41,3000,0
2000,Texas,48,3490.0,1598190.0,218.3720333627416,4.4,14.6,0.41,3000,0
2001,Texas,48,3430.0,1665762.0,205.91176890816334,5.0,15.0,0.41,3000,0
2002,Texas,48,3389.0,1779656.0,190.43006064093285,6.4,15.4,0.41,3000,0
2003,Texas,48,3317.0,1877300.0,176.68992702285198,6.8,16.2,0.41,3000,0
2004,Texas,48,3412.0,1977043.0,172.5809706718569,6.0,16.2,0.41,3000,0
2005,Texas,48,3433.0,2082926.0,164.81622486828624,5.5,17.5,0.41,3000,0
2006,Texas,48,3487.0,2196687.0,158.739046573317,5.0,16.9,0.41,3000,0
2007,Texas,48,3593.0,2300130.0,156.20856212474948,4.4,16.3,1.41,3000,0
2008,Texas,48,3547.0,2399890.0,147.79844076186825,4.9,15.8,1.41,3000,0
2009,Texas,48,3640.0,2508152.0,145.12677062634162,7.6,17.1,1.41,3000,0
2010,Texas,48,3609.0,2597691.0,138.93107378822194,8.3,17.9,1.41,3000,0
2011,Texas,48,3718.0,2734763.0,135.95328004657077,8.0,18.5,1.41,3000,0
2012,Texas,48,3733.0,2800415.0,133.30167135942352,6.7,17.9,1.41,3000,0
2013,Texas,48,3814.0,2874895.0,132.66571474784297,6.3,17.5,1.41,3000,0
2014,Texas,48,3894.0,2962296.0,131.45208986542872,5.2,17.2,1.41,3000,0
2015,Texas,48,4037.0,3051631.0,132.28991316446846,4.5,15.9,1.41,3000,0
2016,Texas,48,4122.0,3116019.0,132.2841741337264,4.6,15.6,1.41,3000,0
2017,Texas,48,4311.0,3184764.0,135.36324826580557,4.4,14.7,1.41,3000,0
2018,Texas,48,4344.0,3234290.0,134.310776089961,3.9,14.9,1.41,3000,0
2019,Texas,48,4121.0,3275242.0,125.82276363090118,3.5,13.6,1.41,3000,0
1999,Utah,49,137.0,139586.0,98.14737867694467,3.5,8.5,0.515,2020,0
2000,Utah,49,169.0,142508.0,118.58983355320402,3.3,8.8,0.515,2020,0
2001,Utah,49,173.0,148851.0,116.22360615649205,4.4,9.4,0.515,2020,0
2002,Utah,49,140.0,159100.0,87.99497171590194,5.7,9.7,0.695,2020,0
2003,Utah,49,167.0,168065.0,99.366316603695,5.6,10.0,0.695,2020,0
2004,Utah,49,169.0,177578.0,95.16944666569057,5.0,10.3,0.695,2020,0
2005,Utah,49,176.0,188875.0,93.18332230311053,4.0,10.5,0.695,2020,0
2006,Utah,49,172.0,200672.0,85.7120076542816,2.8,10.7,0.695,2020,0
2007,Utah,49,194.0,211226.0,91.84475396021323,2.6,9.8,0.695,2020,0
2008,Utah,49,162.0,221066.0,73.2812825129147,3.3,9.7,0.695,2020,0
2009,Utah,49,180.0,231203.0,77.85366106841174,7.6,11.7,0.695,2020,0
2010,Utah,49,163.0,240241.0,67.8485354290067,8.3,13.3,0.695,2020,0
2011,Utah,49,196.0,254030.0,77.15624138881235,7.2,13.6,1.7,2020,0
2012,Utah,49,187.0,261375.0,71.54471544715447,4.8,13.0,1.7,2020,0
2013,Utah,49,196.0,269589.0,72.70326311533483,4.2,12.6,1.7,2020,0
2014,Utah,49,187.0,276569.0,67.61423008363194,3.6,11.8,1.7,2020,0
2015,Utah,49,203.0,284433.0,71.37005902971877,3.5,11.2,1.7,2020,0
2016,Utah,49,210.0,291159.0,72.12553965359133,3.3,10.2,1.7,2020,0
2017,Utah,49,245.0,296399.0,82.65884837668143,3.1,9.7,1.7,2020,0
2018,Utah,49,179.0,300160.0,59.63486140724947,2.9,9.1,1.7,2020,0
2019,Utah,49,205.0,303134.0,67.6268580891619,2.5,8.8,1.7,2020,0
1999,Vermont,50,80.0,55054.0,145.3118756130345,3.1,9.3,0.44,2014,0
2000,Vermont,50,82.0,56920.0,144.06184118060435,2.8,8.8,0.44,2014,0
2001,Vermont,50,70.0,59255.0,118.13349084465446,3.2,8.9,0.44,2014,0
2002,Vermont,50,82.0,63642.0,128.84573080669998,3.9,9.3,0.44,2014,0
2003,Vermont,50,90.0,67438.0,133.45591506272427,4.3,9.2,0.93,2014,0
2004,Vermont,50,73.0,71444.0,102.17792956721348,3.6,8.7,1.19,2014,0
2005,Vermont,50,78.0,74917.0,104.11522084440115,3.5,10.4,1.19,2014,0
2006,Vermont,50,87.0,78434.0,110.92128413698141,3.7,10.2,1.19,2014,0
2007,Vermont,50,88.0,81761.0,107.63077751005981,3.9,10.1,1.79,2014,0
2008,Vermont,50,97.0,84427.0,114.89215535314531,4.5,10.4,1.79,2014,0
2009,Vermont,50,86.0,87424.0,98.37115666178624,6.5,11.5,1.99,2014,0
2010,Vermont,50,84.0,89973.0,93.36134173585408,6.2,12.4,2.24,2014,0
2011,Vermont,50,106.0,93531.0,113.33140883771156,5.4,11.9,2.24,2014,0
2012,Vermont,50,75.0,94367.0,79.47693579323281,4.8,11.9,2.62,2014,0
2013,Vermont,50,81.0,95257.0,85.03312092549629,4.4,12.3,2.62,2014,0
2014,Vermont,50,108.0,96224.0,112.2381110741603,3.9,12.0,2.62,2014,1
2015,Vermont,50,116.0,96745.0,119.9028373559357,3.5,10.4,2.75,2014,1
2016,Vermont,50,115.0,96891.0,118.69007441351621,3.1,11.3,3.08,2014,1
2017,Vermont,50,113.0,96829.0,116.70057524088857,2.9,10.8,3.08,2014,1
2018,Vermont,50,119.0,96489.0,123.3301205318741,2.5,10.7,3.08,2014,1
2019,Vermont,50,118.0,95379.0,123.71696075656068,2.1,10.1,3.08,2014,1
1999,Virginia,51,1089.0,614851.0,177.11608178241556,2.7,9.0,0.025,2019,0
2000,Virginia,51,1139.0,631611.0,180.332514791541,2.3,8.9,0.025,2019,0
2001,Virginia,51,1109.0,658030.0,168.53334954333388,3.2,8.8,0.025,2019,0
2002,Virginia,51,1091.0,705917.0,154.55074746747846,4.2,9.6,0.025,2019,0
2003,Virginia,51,1086.0,743980.0,145.97166590499745,4.1,10.0,0.025,2019,0
2004,Virginia,51,1083.0,782317.0,138.43493110848925,3.7,9.5,0.025,2019,0
2005,Virginia,51,1123.0,815526.0,137.70253799388368,3.5,10.0,0.3,2019,0
2006,Virginia,51,1125.0,846130.0,132.95829246096935,3.1,9.6,0.3,2019,0
2007,Virginia,51,1060.0,873986.0,121.28340728570022,3.1,9.9,0.3,2019,0
2008,Virginia,51,1093.0,896712.0,121.88974832499176,4.1,10.2,0.3,2019,0
2009,Virginia,51,1074.0,928240.0,115.70283547358443,6.8,10.6,0.3,2019,0
2010,Virginia,51,1087.0,954964.0,113.82628036240109,6.8,11.1,0.3,2019,0
2011,Virginia,51,1056.0,995298.0,106.09887691927443,6.3,11.6,0.3,2019,0
2012,Virginia,51,1043.0,1006448.0,103.63178226793633,5.8,11.8,0.3,2019,0
2013,Virginia,51,1078.0,1022922.0,105.3843792586336,5.5,11.7,0.3,2019,0
2014,Virginia,51,1104.0,1040424.0,106.11058568429794,5.1,11.8,0.3,2019,0
2015,Virginia,51,1126.0,1060937.0,106.1325978828149,4.4,11.2,0.3,2019,0
2016,Virginia,51,1151.0,1080365.0,106.53806815289278,4.0,11.0,0.3,2019,0
2017,Virginia,51,1132.0,1096476.0,103.23983379481173,3.6,10.7,0.3,2019,0
2018,Virginia,51,1133.0,1106872.0,102.360525878331,3.0,10.7,0.3,2019,0
2019,Virginia,51,1109.0,1114417.0,99.51391624499627,2.8,9.9,0.3,2019,1
1999,Washington,53,764.0,482712.0,158.27242745156533,4.8,9.9,0.825,2014,0
2000,Washington,53,777.0,496580.0,156.47025655483506,5.1,9.6,0.825,2014,0
2001,Washington,53,782.0,521330.0,150.00095908541616,6.1,9.9,0.825,2014,0
2002,Washington,53,840.0,564617.0,148.7734163158389,7.2,10.3,1.425,2014,0
2003,Washington,53,840.0,599307.0,140.1618869794613,7.3,11.0,1.425,2014,0
2004,Washington,53,795.0,636967.0,124.81023349718275,6.3,11.6,1.425,2014,0
2005,Washington,53,832.0,675247.0,123.21417199928322,5.6,12.0,1.425,2014,0
2006,Washington,53,742.0,713269.0,104.02807355990517,5.0,11.8,2.025,2014,0
2007,Washington,53,792.0,747598.0,105.9392882270953,4.6,11.4,2.025,2014,0
2008,Washington,53,912.0,777195.0,117.34506784011735,5.2,11.3,2.025,2014,0
2009,Washington,53,793.0,809219.0,97.99572180089692,9.1,12.3,2.025,2014,0
2010,Washington,53,847.0,835165.0,101.41708524662792,10.0,13.5,3.025,2014,0
2011,Washington,53,803.0,872440.0,92.04071340149467,9.4,13.9,3.025,2014,0
2012,Washington,53,807.0,884586.0,91.2291173498111,8.5,13.6,3.025,2014,0
2013,Washington,53,862.0,897344.0,96.06126524498966,6.7,14.1,3.025,2014,0
2014,Washington,53,889.0,911851.0,97.49399847124147,5.9,13.2,3.025,2014,1
2015,Washington,53,793.0,928871.0,85.37245753177783,5.5,12.2,3.025,2014,1
2016,Washington,53,806.0,945770.0,85.22156549689672,5.2,11.3,3.025,2014,1
2017,Washington,53,898.0,956893.0,93.84539337209071,4.7,11.0,3.025,2014,1
2018,Washington,53,897.0,960871.0,93.35280178088422,4.4,10.3,3.025,2014,1
2019,Washington,53,864.0,959608.0,90.03676501238004,4.2,9.8,3.025,2014,1
1999,West Virginia,54,466.0,182958.0,254.70326523027143,6.5,16.3,0.17,2014,0
2000,West Virginia,54,477.0,184816.0,258.0945372695005,5.6,15.5,0.17,2014,0
2001,West Virginia,54,453.0,188133.0,240.78710274114587,5.3,16.7,0.17,2014,0
2002,West Virginia,54,400.0,198874.0,201.13237527278577,6.1,16.1,0.17,2014,0
2003,West Virginia,54,478.0,207416.0,230.45473830369886,6.1,16.3,0.55,2014,0
2004,West Virginia,54,366.0,216478.0,169.0702981365312,5.4,16.2,0.55,2014,0
2005,West Virginia,54,450.0,225624.0,199.44686735453675,5.1,18.0,0.55,2014,0
2006,West Virginia,54,387.0,234904.0,164.74815243674013,4.8,17.6,0.55,2014,0
2007,West Virginia,54,395.0,243082.0,162.49660608354384,4.5,17.1,0.55,2014,0
2008,West Virginia,54,409.0,249897.0,163.66743098156442,4.5,17.4,0.55,2014,0
2009,West Virginia,54,394.0,257937.0,152.75047782985766,8.0,17.8,0.55,2014,0
2010,West Virginia,54,396.0,264825.0,149.53271028037383,8.4,18.2,0.55,2014,0
2011,West Virginia,54,409.0,272741.0,149.95911872435755,7.7,18.7,0.55,2014,0
2012,West Virginia,54,397.0,271725.0,146.10359738706413,7.2,18.0,0.55,2014,0
2013,West Virginia,54,371.0,271930.0,136.43217004376126,6.7,18.4,0.55,2014,0
2014,West Virginia,54,431.0,270492.0,159.33927805628264,6.5,18.3,0.55,2014,1
2015,West Virginia,54,382.0,268922.0,142.04862376451163,6.5,18.0,0.55,2014,1
2016,West Virginia,54,453.0,265906.0,170.36095462306227,6.1,17.9,0.55,2014,1
2017,West Virginia,54,433.0,262100.0,165.20412056466998,5.2,18.5,1.2,2014,1
2018,West Virginia,54,473.0,258370.0,183.07078995239385,5.1,17.4,1.2,2014,1
2019,West Virginia,54,421.0,254726.0,165.27562949993327,4.9,16.2,1.2,2014,1
1999,Wisconsin,55,759.0,450254.0,168.57151741017293,3.1,8.4,0.59,3000,0
2000,Wisconsin,55,766.0,457741.0,167.34354143500363,3.4,8.1,0.59,3000,0
2001,Wisconsin,55,770.0,471454.0,163.32452370750912,4.4,8.1,0.59,3000,0
2002,Wisconsin,55,746.0,499877.0,149.23671223120888,5.3,8.5,0.77,3000,0
2003,Wisconsin,55,729.0,523176.0,139.34125418597182,5.6,8.9,0.77,3000,0
2004,Wisconsin,55,682.0,548147.0,124.41917952665982,5.0,10.9,0.77,3000,0
2005,Wisconsin,55,741.0,574727.0,128.93077930913287,4.7,10.2,0.77,3000,0
2006,Wisconsin,55,691.0,601223.0,114.93239613254983,4.7,10.9,0.77,3000,0
2007,Wisconsin,55,771.0,627843.0,122.80140098718947,4.8,10.8,0.77,3000,0
2008,Wisconsin,55,790.0,649975.0,121.54313627447209,4.9,10.5,1.77,3000,0
2009,Wisconsin,55,777.0,677099.0,114.7542678397103,8.8,12.4,1.77,3000,0
2010,Wisconsin,55,773.0,699811.0,110.45839519527416,8.4,13.2,2.52,3000,0
2011,Wisconsin,55,827.0,732936.0,112.83386271106892,7.5,13.1,2.52,3000,0
2012,Wisconsin,55,883.0,745803.0,118.39587665911776,6.9,13.2,2.52,3000,0
2013,Wisconsin,55,843.0,765445.0,110.13201471039723,6.7,13.5,2.52,3000,0
2014,Wisconsin,55,831.0,780371.0,106.48781156654975,5.3,13.2,2.52,3000,0
2015,Wisconsin,55,823.0,794933.0,103.53073781060793,4.4,12.1,2.52,3000,0
2016,Wisconsin,55,873.0,806268.0,108.27665242822486,3.9,11.8,2.52,3000,0
2017,Wisconsin,55,865.0,815338.0,106.09097086116432,3.3,11.3,2.52,3000,0
2018,Wisconsin,55,860.0,820577.0,104.80430233847646,3.0,11.1,2.52,3000,0
2019,Wisconsin,55,867.0,823018.0,105.34399004639025,3.2,10.4,2.52,3000,0
1999,Wyoming,56,70.0,43236.0,161.90211860486633,4.7,11.2,0.12,3000,0
2000,Wyoming,56,76.0,44590.0,170.44180309486433,3.8,10.4,0.12,3000,0
2001,Wyoming,56,73.0,46021.0,158.62323721779188,3.9,10.5,0.12,3000,0
2002,Wyoming,56,68.0,49408.0,137.62953367875647,4.1,10.6,0.12,3000,0
2003,Wyoming,56,78.0,52317.0,149.0911176099547,4.3,10.8,0.12,3000,0
2004,Wyoming,56,73.0,55046.0,132.6163572284998,3.8,10.3,0.6,3000,0
2005,Wyoming,56,76.0,58125.0,130.752688172043,3.6,10.6,0.6,3000,0
2006,Wyoming,56,69.0,61454.0,112.27910306896216,3.1,10.3,0.6,3000,0
2007,Wyoming,56,89.0,64660.0,137.64305598515313,2.7,9.5,0.6,3000,0
2008,Wyoming,56,82.0,67666.0,121.18345993556586,3.0,9.5,0.6,3000,0
2009,Wyoming,56,78.0,70998.0,109.86224964083496,6.3,10.2,0.6,3000,0
2010,Wyoming,56,76.0,73513.0,103.38307510236284,6.9,11.4,0.6,3000,0
2011,Wyoming,56,83.0,77120.0,107.62448132780084,6.1,11.3,0.6,3000,0
2012,Wyoming,56,83.0,78939.0,105.14447864807003,5.4,11.9,0.6,3000,0
2013,Wyoming,56,83.0,80411.0,103.21970874631582,4.7,10.9,0.6,3000,0
2014,Wyoming,56,104.0,80819.0,128.68261176208566,4.4,11.2,0.6,3000,0
2015,Wyoming,56,92.0,81288.0,113.17783682708395,4.2,10.6,0.6,3000,0
2016,Wyoming,56,93.0,81266.0,114.43900278099082,5.3,10.9,0.6,3000,0
2017,Wyoming,56,79.0,80854.0,97.70697800974597,4.3,10.8,0.6,3000,0
2018,Wyoming,56,81.0,79849.0,101.44147077608987,4.1,10.7,0.6,3000,0
2019,Wyoming,56,68.0,78754.0,86.34482058054195,3.7,9.9,0.6,3000,0
