year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
2006,Arizona,04,2844.0,1664223.0,170.89055973868886,4.3,14.2,1.18,2014,0
2007,Arizona,04,2714.0,1682760.0,161.28265468634862,3.7,14.1,2.0,2014,0
2008,Arizona,04,2458.0,1690369.0,145.41203725340443,5.8,14.7,2.0,2014,0
2009,Arizona,04,2588.0,1685082.0,153.5830303807174,9.7,16.5,2.0,2014,0
2010,Arizona,04,2443.0,1679187.0,145.48707201758947,10.4,17.6,2.0,2014,0
2011,Arizona,04,2478.0,1692419.0,146.41764243960864,9.5,19.0,2.0,2014,0
2012,Arizona,04,2569.0,1704005.0,150.76246841998704,8.4,18.7,2.0,2014,0
2013,Arizona,04,2705.0,1711603.0,158.03898450750555,7.8,18.6,2.0,2014,0
2014,Arizona,04,2670.0,1734338.0,153.94923019619014,6.8,18.2,2.0,2014,1
2015,Arizona,04,2819.0,1755258.0,160.60317058802752,6.1,17.4,2.0,2014,1
2016,Arizona,04,2930.0,1778348.0,164.7596533411908,5.5,16.4,2.0,2014,1
2017,Arizona,04,3129.0,1814574.0,172.43716707061824,5.0,14.9,2.0,2014,1
2018,Arizona,04,3170.0,1866276.0,169.8569772102304,4.8,14.1,2.0,2014,1
2019,Arizona,04,3439.0,1903120.0,180.70326621547775,4.8,13.5,2.0,2014,1
1999,Arkansas,05,1439.0,746177.0,192.84968579840975,4.5,15.1,0.315,2014,0
2000,Arkansas,05,1516.0,750972.0,201.87170760028334,4.2,15.0,0.315,2014,0
2001,Arkansas,05,1526.0,743315.0,205.29654318828491,4.8,15.9,0.315,2014,0
2002,Arkansas,05,1578.0,737150.0,214.06769314250832,5.3,16.3,0.34,2014,0
2003,Arkansas,05,1509.0,734963.0,205.31645810741495,5.8,16.0,0.59,2014,0
2004,Arkansas,05,1567.0,736873.0,212.65536937844107,5.6,15.6,0.59,2014,0
2005,Arkansas,05,1529.0,741013.0,206.33916004172667,5.3,17.2,0.59,2014,0
2006,Arkansas,05,1625.0,747504.0,217.39014105610138,5.2,17.3,0.59,2014,0
2007,Arkansas,05,1565.0,747162.0,209.45926050843056,5.4,17.6,0.59,2014,0
2008,Arkansas,05,1629.0,745354.0,218.55386836322072,5.4,17.3,0.59,2014,0
2009,Arkansas,05,1581.0,743283.0,212.7049858533022,7.7,18.5,1.15,2014,0
2010,Arkansas,05,1482.0,742100.0,199.70354399676594,7.8,18.7,1.15,2014,0
2011,Arkansas,05,1492.0,745665.0,200.08985268183434,7.9,19.3,1.15,2014,0
2012,Arkansas,05,1501.0,747881.0,200.7003788035797,7.2,19.6,1.15,2014,0
2013,Arkansas,05,1512.0,748698.0,201.95058621767387,7.0,19.4,1.15,2014,0
2014,Arkansas,05,1572.0,751172.0,209.2729760960206,5.9,18.7,1.15,2014,1
2015,Arkansas,05,1585.0,754732.0,210.0083208344154,5.0,18.7,1.15,2014,1
2016,Arkansas,05,1657.0,757481.0,218.75136142028646,4.0,17.2,1.15,2014,1
2017,Arkansas,05,1626.0,761740.0,213.45866043531916,3.7,16.3,1.15,2014,1
2018,Arkansas,05,1603.0,765106.0,209.5134530378797,3.6,16.8,1.15,2014,1
2019,Arkansas,05,1570.0,767131.0,204.65865673529032,3.5,16.0,1.15,2014,1
1999,California,06,13584.0,10740729.0,126.47186238475992,5.3,13.7,0.87,2014,0
2000,California,06,13503.0,10714403.0,126.02662042859505,4.9,12.7,0.87,2014,0
2001,California,06,13760.0,10750718.0,127.9914513616672,5.5,12.9,0.87,2014,0
2002,California,06,13691.0,10725588.0,127.64801333036473,6.7,13.3,0.87,2014,0
2003,California,06,13828.0,10697022.0,129.26962289130563,6.9,13.7,0.87,2014,0
2004,California,06,13260.0,10675493.0,124.20972033797409,6.2,13.2,0.87,2014,0
2005,California,06,13245.0,10619001.0,124.72924712974412,5.4,13.3,0.87,2014,0
2006,California,06,12867.0,10578738.0,121.6307654088796,4.9,13.1,0.87,2014,0
2007,California,06,12348.0,10519395.0,117.38317650397195,5.3,12.4,0.87,2014,0
2008,California,06,11564.0,10505976.0,110.07068738782574,7.3,13.3,0.87,2014,0
2009,California,06,11625.0,10493897.0,110.77867450004513,11.5,14.2,0.87,2014,0
2010,California,06,10659.0,10500587.0,101.5086108995621,12.3,15.8,0.87,2014,0
2011,California,06,10942.0,10576338.0,103.45735924854141,11.7,16.6,0.87,2014,0
2012,California,06,10900.0,10644074.0,102.40439891718152,10.4,17.0,0.87,2014,0
2013,California,06,11110.0,10740696.0,103.43836190876272,9.0,16.8,0.87,2014,0
2014,California,06,11211.0,10898724.0,102.86525284978316,7.6,16.4,0.87,2014,1
2015,California,06,11798.0,11023370.0,107.0271613853114,6.2,15.4,0.87,2014,1
2016,California,06,12233.0,11077717.0,110.42889071818679,5.5,14.4,0.87,2014,1
2017,California,06,12339.0,11246841.0,109.71080679454792,4.8,13.3,2.87,2014,1
2018,California,06,12772.0,11299470.0,113.03185016642374,4.3,12.8,2.87,2014,1
2019,California,06,13474.0,11335052.0,118.87020897654462,4.1,11.8,2.87,2014,1
1999,Colorado,08,1888.0,1393820.0,135.45508028296337,3.0,8.9,0.2,2014,0
2000,Colorado,08,1846.0,1400850.0,131.7771353107042,2.7,8.9,0.2,2014,0
2001,Colorado,08,2043.0,1412620.0,144.62488142600276,3.8,8.7,0.2,2014,0
2002,Colorado,08,1918.0,1406914.0,136.32674065365757,5.7,9.5,0.2,2014,0
2003,Colorado,08,1944.0,1387655.0,140.0924581398114,6.1,10.0,0.2,2014,0
2004,Colorado,08,1841.0,1381778.0,133.2341374663658,5.6,10.2,0.2,2014,0
2005,Colorado,08,1759.0,1372686.0,128.14292562173725,5.1,10.9,0.84,2014,0
2006,Colorado,08,1784.0,1380451.0,129.2331274344399,4.2,11.6,0.84,2014,0
2007,Colorado,08,1778.0,1391221.0,127.80140610298436,3.7,11.5,0.84,2014,0
2008,Colorado,08,1762.0,1404254.0,125.47587544703451,4.8,11.2,0.84,2014,0
2009,Colorado,08,1841.0,1415641.0,130.04709527344858,8.0,12.6,0.84,2014,0
2010,Colorado,08,1689.0,1425922.0,118.44967677053864,9.2,13.2,0.84,2014,0
2011,Colorado,08,1804.0,1447122.0,124.66122414005177,8.7,13.4,0.84,2014,0
2012,Colorado,08,1873.0,1469016.0,127.50031313477866,8.0,13.6,0.84,2014,0
2013,Colorado,08,1796.0,1494477.0,120.17582070516977,6.7,12.9,0.84,2014,0
2014,Colorado,08,1991.0,1521480.0,130.85942634802956,5.0,12.1,0.84,2014,1
2015,Colorado,08,2001.0,1556878.0,128.526448443616,3.7,11.5,0.84,2014,1
2016,Colorado,08,2237.0,1584485.0,141.1815195473608,3.1,11.0,0.84,2014,1
2017,Colorado,08,2274.0,1630436.0,139.4718958609844,2.6,10.3,0.84,2014,1
2018,Colorado,08,2371.0,1674501.0,141.5944212634092,3.0,9.7,0.84,2014,1
2019,Colorado,08,2478.0,1711425.0,144.79162101757308,2.7,9.4,0.84,2014,1
1999,Connecticut,09,1302.0,1041955.0,124.95741178841698,2.5,7.5,0.5,2014,0
2000,Connecticut,09,1420.0,1032689.0,137.50509591948784,2.1,7.3,0.5,2014,0
2001,Connecticut,09,1429.0,1017477.0,140.445435130229,2.9,7.1,0.5,2014,0
2002,Connecticut,09,1390.0,1006189.0,138.14502046832158,4.4,7.8,1.11,2014,0
2003,Connecticut,09,1281.0,993386.0,128.95289444385165,5.4,8.0,1.51,2014,0
2004,Connecticut,09,1260.0,976914.0,128.97757632708715,5.0,9.1,1.51,2014,0
2005,Connecticut,09,1182.0,959888.0,123.13936625939694,4.9,8.3,1.51,2014,0
2006,Connecticut,09,1136.0,944217.0,120.3113267395101,4.4,8.3,1.51,2014,0
2007,Connecticut,09,1055.0,930413.0,113.39050507677773,4.5,7.9,1.51,2014,0
2008,Connecticut,09,1023.0,923555.0,110.76763159746847,5.6,9.1,2.0,2014,0
2009,Connecticut,09,1055.0,911836.0,115.70063037651508,8.3,9.3,2.0,2014,0
2010,Connecticut,09,1040.0,904815.0,114.94062322132147,9.5,10.1,3.0,2014,0
2011,Connecticut,09,981.0,896740.0,109.3962575551442,9.0,10.8,3.0,2014,0
2012,Connecticut,09,1009.0,892999.0,112.99004814115133,8.4,10.6,3.4,2014,0
2013,Connecticut,09,1044.0,887191.0,117.67477352678286,7.9,10.7,3.4,2014,0
2014,Connecticut,09,1010.0,880758.0,114.67395130103843,6.6,10.8,3.4,2014,1
2015,Connecticut,09,1100.0,872873.0,126.02062384791373,5.6,10.6,3.4,2014,1
2016,Connecticut,09,1220.0,865026.0,141.03622318866715,4.9,9.9,3.65,2014,1
2017,Connecticut,09,1326.0,866929.0,152.953702090944,4.4,9.7,3.9,2014,1
2018,Connecticut,09,1312.0,868726.0,151.02575495610813,3.9,10.3,4.35,2014,1
2019,Connecticut,09,1388.0,875170.0,158.59775814984516,3.6,9.9,4.35,2014,1
1999,Delaware,10,407.0,237879.0,171.09538883213736,3.2,9.4,0.24,2014,0
2000,Delaware,10,426.0,236441.0,180.17179761547277,3.4,8.7,0.24,2014,0
2001,Delaware,10,426.0,233890.0,182.136901962461,3.5,8.4,0.24,2014,0
2002,Delaware,10,403.0,232409.0,173.40120219096505,4.1,9.3,0.24,2014,0
2003,Delaware,10,389.0,231993.0,167.6774730272034,4.3,9.0,0.24,2014,0
2004,Delaware,10,387.0,232563.0,166.40652210368805,4.0,9.6,0.55,2014,0
2005,Delaware,10,380.0,232763.0,163.25618762432174,4.1,10.3,0.55,2014,0
2006,Delaware,10,435.0,232516.0,187.083899602608,3.6,10.7,0.55,2014,0
2007,Delaware,10,396.0,231339.0,171.17736309052947,3.4,10.3,0.55,2014,0
2008,Delaware,10,401.0,230357.0,174.0776273349627,4.8,10.3,1.15,2014,0
2009,Delaware,10,366.0,228638.0,160.0783771726485,8.2,11.2,1.15,2014,0
2010,Delaware,10,366.0,227504.0,160.87629228497082,8.3,11.9,1.6,2014,0
2011,Delaware,10,357.0,227805.0,156.71297820504378,7.4,12.6,1.6,2014,0
2012,Delaware,10,388.0,227779.0,170.34054939217398,7.0,12.7,1.6,2014,0
2013,Delaware,10,359.0,230748.0,155.5809801168374,6.5,12.9,1.6,2014,0
2014,Delaware,10,376.0,234122.0,160.6000290446861,5.6,13.0,1.6,2014,1
2015,Delaware,10,410.0,236537.0,173.33440434266097,4.8,12.6,1.6,2014,1
2016,Delaware,10,431.0,236926.0,181.9133400302204,4.5,11.8,1.6,2014,1
2017,Delaware,10,463.0,239594.0,193.24357037321468,4.4,13.0,1.6,2014,1
2018,Delaware,10,526.0,240531.0,218.6828309032931,3.7,12.2,2.1,2014,1
2019,Delaware,10,569.0,242181.0,234.94824119150553,3.6,11.2,2.1,2014,1
1999,District of Columbia,11,564.0,194834.0,289.4771959719556,6.5,17.3,0.65,2014,0
2000,District of Columbia,11,583.0,189439.0,307.750779934438,5.7,16.3,0.65,2014,0
2001,District of Columbia,11,582.0,190251.0,305.91166406484064,6.3,17.5,0.65,2014,0
2002,District of Columbia,11,540.0,189118.0,285.53601455176135,6.6,17.2,0.65,2014,0
2003,District of Columbia,11,522.0,187244.0,278.78062848475787,6.8,17.5,1.0,2014,0
2004,District of Columbia,11,473.0,186503.0,253.61522334761372,7.5,18.3,1.0,2014,0
2005,District of Columbia,11,437.0,185619.0,235.42848523049904,6.5,18.3,1.0,2014,0
2006,District of Columbia,11,465.0,187870.0,247.51157715441528,5.8,18.1,1.0,2014,0
2007,District of Columbia,11,406.0,190131.0,213.5369823963478,5.5,17.1,1.0,2014,0
2008,District of Columbia,11,389.0,192899.0,201.65993602869895,6.5,16.9,1.0,2014,0
2009,District of Columbia,11,343.0,199093.0,172.28129567589016,9.6,17.6,2.0,2014,0
2010,District of Columbia,11,288.0,205404.0,140.21148565753344,9.8,18.8,2.5,2014,0
2011,District of Columbia,11,272.0,215686.0,126.10925141177452,10.1,19.1,2.5,2014,0
2012,District of Columbia,11,261.0,225234.0,115.87948533525133,8.9,18.8,2.86,2014,0
2013,District of Columbia,11,243.0,235768.0,103.0674222116657,8.4,18.8,2.86,2014,0
2014,District of Columbia,11,273.0,242647.0,112.50911818402865,7.7,18.4,2.86,2014,1
2015,District of Columbia,11,283.0,248284.0,113.98237502215204,6.9,17.7,2.9,2014,1
2016,District of Columbia,11,331.0,253880.0,130.37655585315898,6.2,18.5,2.91,2014,1
2017,District of Columbia,11,347.0,264640.0,131.12152357920192,6.1,16.6,2.92,2014,1
2018,District of Columbia,11,354.0,269761.0,131.2272715477775,5.7,16.1,2.94,2014,1
2019,District of Columbia,11,349.0,273510.0,127.60045336550766,5.5,14.1,4.94,2014,1
1999,Florida,12,8245.0,4549180.0,181.2414545038886,3.9,12.4,0.339,3000,0
2000,Florida,12,8328.0,4569347.0,182.25799003665074,3.7,11.7,0.339,3000,0
2001,Florida,12,8426.0,4591807.0,183.50074382481668,4.7,12.6,0.339,3000,0
2002,Florida,12,8620.0,4617681.0,186.6737871238832,5.6,12.8,0.339,3000,0
2003,Florida,12,8521.0,4636916.0,183.764381325864,5.3,13.0,0.339,3000,0
2004,Florida,12,8430.0,4693728.0,179.6013744298775,4.6,11.9,0.339,3000,0
2005,Florida,12,8588.0,4759595.0,180.43552024909684,3.7,12.8,0.339,3000,0
2006,Florida,12,8482.0,4804621.0,176.53837836532787,3.3,12.6,0.339,3000,0
2007,Florida,12,8214.0,4794919.0,171.30633489324845,4.0,12.1,0.339,3000,0
2008,Florida,12,8075.0,4764109.0,169.4965417457913,6.3,13.3,0.339,3000,0
2009,Florida,12,7767.0,4728842.0,164.24739925757723,10.2,15.0,0.339,3000,0
2010,Florida,12,7329.0,4720799.0,155.24914320647838,11.3,16.5,1.339,3000,0
2011,Florida,12,7084.0,4748221.0,149.1927187045422,10.2,17.0,1.339,3000,0
2012,Florida,12,6963.0,4804301.0,144.9326343207888,8.7,17.2,1.339,3000,0
2013,Florida,12,6867.0,4857676.0,141.36389499834902,7.5,17.1,1.339,3000,0
2014,Florida,12,7200.0,4953966.0,145.33809880810648,6.5,16.6,1.339,3000,0
2015,Florida,12,7769.0,5062786.0,153.45305924445555,5.5,15.8,1.339,3000,0
2016,Florida,12,9178.0,5147714.0,178.29273343468577,4.9,14.8,1.339,3000,0
2017,Florida,12,9297.0,5260531.0,176.73120831338127,4.3,14.1,1.339,3000,0
2018,Florida,12,9278.0,5357019.0,173.1933375632978,3.6,13.7,1.339,3000,0
2019,Florida,12,9693.0,5399953.0,179.50156232841286,3.2,12.7,1.339,3000,0
1999,Georgia,13,4564.0,2629798.0,173.54945132667984,3.8,12.7,0.12,3000,0
2000,Georgia,13,4639.0,2652764.0,174.87420667650798,3.5,12.3,0.12,3000,0
2001,Georgia,13,4765.0,2668017.0,178.5970629122678,4.0,12.7,0.12,3000,0
2002,Georgia,13,4765.0,2668636.0,178.55563666232487,5.0,13.0,0.12,3000,0
2003,Georgia,13,4823.0,2662858.0,181.1211863343821,4.8,13.4,0.12,3000,0
2004,Georgia,13,4625.0,2674993.0,172.89764870412745,4.8,13.7,0.37,3000,0
2005,Georgia,13,4602.0,2685792.0,171.34610572970655,5.3,14.5,0.37,3000,0
2006,Georgia,13,4611.0,2727666.0,169.04562362107384,4.7,14.8,0.37,3000,0
2007,Georgia,13,4611.0,2747437.0,167.82914403496784,4.6,14.3,0.37,3000,0
2008,Georgia,13,4306.0,2758599.0,156.0937272869308,6.4,14.7,0.37,3000,0
2009,Georgia,13,4380.0,2750052.0,159.2697156271954,9.9,16.6,0.37,3000,0
2010,Georgia,13,4104.0,2733100.0,150.15915992828656,10.4,18.0,0.37,3000,0
2011,Georgia,13,4065.0,2741581.0,148.27211014374552,10.0,19.2,0.37,3000,0
2012,Georgia,13,4005.0,2744780.0,145.91333367337273,9.0,19.2,0.37,3000,0
2013,Georgia,13,4115.0,2737655.0,150.31112393636158,8.1,19.0,0.37,3000,0
2014,Georgia,13,4201.0,2753221.0,152.58491781081142,7.1,18.4,0.37,3000,0
2015,Georgia,13,4396.0,2772876.0,158.5357585409517,6.1,17.2,0.37,3000,0
2016,Georgia,13,4727.0,2785270.0,169.71424673370984,5.4,16.1,0.37,3000,0
2017,Georgia,13,4756.0,2820792.0,168.60512933956136,4.8,15.1,0.37,3000,0
2018,Georgia,13,4805.0,2845848.0,168.8424680446742,4.0,14.5,0.37,3000,0
2019,Georgia,13,4823.0,2874215.0,167.80233907345135,3.6,13.5,0.37,3000,0
1999,Hawaii,15,473.0,367192.0,128.81544260223535,5.2,10.5,1.0,2014,0
2000,Hawaii,15,441.0,362336.0,121.71023580323237,4.2,9.9,1.0,2014,0
2001,Hawaii,15,448.0,357271.0,125.39500827103237,4.3,10.4,1.0,2014,0
2002,Hawaii,15,417.0,354814.0,117.52636592693636,4.0,11.0,1.0,2014,0
2003,Hawaii,15,399.0,350487.0,113.84159754855388,3.9,10.8,1.3,2014,0
2004,Hawaii,15,449.0,351586.0,127.70701905081546,3.3,9.0,1.4,2014,0
2005,Hawaii,15,439.0,355213.0,123.58781913950222,2.8,9.9,1.4,2014,0
2006,Hawaii,15,455.0,358311.0,126.98465857872073,2.5,9.4,1.4,2014,0
2007,Hawaii,15,418.0,355570.0,117.55772421745367,2.8,8.5,1.6,2014,0
2008,Hawaii,15,415.0,358796.0,115.66461164561478,4.1,9.3,1.8,2014,0
2009,Hawaii,15,441.0,360092.0,122.46870244270909,6.5,10.4,2.0,2014,0
2010,Hawaii,15,430.0,361706.0,118.88108021431769,6.7,11.1,2.6,2014,0
2011,Hawaii,15,415.0,366454.0,113.24750173282321,6.7,12.1,3.0,2014,0
2012,Hawaii,15,460.0,374049.0,122.9785402447273,5.8,11.8,3.2,2014,0
2013,Hawaii,15,407.0,380477.0,106.97098641967845,4.7,11.2,3.2,2014,0
2014,Hawaii,15,404.0,386848.0,104.43378277773182,4.2,11.5,3.2,2014,1
2015,Hawaii,15,389.0,392626.0,99.07647481318098,3.4,10.7,3.2,2014,1
2016,Hawaii,15,459.0,385131.0,119.1802269877003,2.9,9.5,3.2,2014,1
2017,Hawaii,15,513.0,385962.0,132.91463926500535,2.2,9.5,3.2,2014,1
2018,Hawaii,15,444.0,383516.0,115.77091959657484,2.4,9.0,3.2,2014,1
2019,Hawaii,15,514.0,381798.0,134.62616357340795,2.5,9.0,3.2,2014,1
1999,Idaho,16,465.0,358331.0,129.76828686326328,5.0,12.1,0.28,2020,0
2000,Idaho,16,454.0,362401.0,125.2755925066432,4.6,11.2,0.28,2020,0
2001,Idaho,16,482.0,362154.0,133.09255178736117,5.1,11.5,0.28,2020,0
2002,Idaho,16,467.0,362465.0,128.8400259335384,5.7,11.7,0.28,2020,0
2003,Idaho,16,500.0,363761.0,137.45288802263025,5.6,11.7,0.57,2020,0
2004,Idaho,16,485.0,368918.0,131.465528925127,4.9,11.5,0.57,2020,0
2005,Idaho,16,499.0,374779.0,133.1451335320282,4.0,13.4,0.57,2020,0
2006,Idaho,16,507.0,383267.0,132.2837604072357,3.4,12.8,0.57,2020,0
2007,Idaho,16,493.0,391280.0,125.99672868534041,3.0,12.1,0.57,2020,0
2008,Idaho,16,496.0,396766.0,125.01071160331279,5.0,12.5,0.57,2020,0
2009,Idaho,16,535.0,399670.0,133.86043485875848,9.1,14.4,0.57,2020,0
2010,Idaho,16,534.0,400574.0,133.30870201261192,9.1,15.8,0.57,2020,0
2011,Idaho,16,489.0,402381.0,121.52661283708723,8.4,16.5,0.57,2020,0
2012,Idaho,16,482.0,404451.0,119.17389251108293,7.5,16.0,0.57,2020,0
2013,Idaho,16,539.0,409097.0,131.7535938909354,6.9,15.6,0.57,2020,0
2014,Idaho,16,577.0,415163.0,138.98155664160825,4.4,14.8,0.57,2020,0
2015,Idaho,16,589.0,420323.0,140.1303283427269,3.9,14.7,0.57,2020,0
2016,Idaho,16,589.0,427556.0,137.75973205849058,3.7,13.8,0.57,2020,0
2017,Idaho,16,639.0,438337.0,145.77824824279037,3.2,12.6,0.57,2020,0
2018,Idaho,16,612.0,451411.0,135.57489737733462,2.9,11.7,0.57,2020,0
2019,Idaho,16,598.0,463662.0,128.9732606942126,2.9,11.0,0.57,2020,0
1999,Illinois,17,5815.0,3812912.0,152.5081092875996,4.4,10.1,0.58,2014,0
2000,Illinois,17,5658.0,3795544.0,149.06954049274623,4.5,10.0,0.58,2014,0
2001,Illinois,17,5604.0,3756180.0,149.19412807692922,5.4,10.1,0.58,2014,0
2002,Illinois,17,5627.0,3720108.0,151.25904946845628,6.5,11.3,0.58,2014,0
2003,Illinois,17,5337.0,3675421.0,145.20785510013684,6.7,11.4,0.98,2014,0
2004,Illinois,17,5118.0,3634054.0,140.83445100155362,6.2,11.9,0.98,2014,0
2005,Illinois,17,5015.0,3595524.0,139.47897441374332,5.7,12.0,0.98,2014,0
2006,Illinois,17,4863.0,3572420.0,136.12621136372545,4.6,12.3,0.98,2014,0
2007,Illinois,17,4635.0,3552188.0,130.48295867223243,5.1,11.9,0.98,2014,0
2008,Illinois,17,4617.0,3537433.0,130.5183730688327,6.5,12.2,0.98,2014,0
2009,Illinois,17,4487.0,3517245.0,127.57143730391257,10.0,13.3,0.98,2014,0
2010,Illinois,17,4295.0,3501847.0,122.64956178839338,10.4,13.8,0.98,2014,0
2011,Illinois,17,4320.0,3492179.0,123.70499908509844,9.8,14.9,0.98,2014,0
2012,Illinois,17,4251.0,3480142.0,122.15018812450757,9.0,14.7,0.98,2014,0
2013,Illinois,17,4189.0,3470252.0,120.71169471266063,9.1,14.6,1.98,2014,0
2014,Illinois,17,4239.0,3460751.0,122.48786462822665,7.2,14.3,1.98,2014,1
2015,Illinois,17,4378.0,3444157.0,127.11383366089294,6.0,13.6,1.98,2014,1
2016,Illinois,17,4997.0,3420788.0,146.07745349901836,5.9,13.0,1.98,2014,1
2017,Illinois,17,5082.0,3415241.0,148.80355441973202,5.0,12.5,1.98,2014,1
2018,Illinois,17,5134.0,3409506.0,150.57899883443525,4.4,12.1,1.98,2014,1
2019,Illinois,17,5180.0,3395231.0,152.5669387443741,4.0,11.4,1.98,2014,1
1999,Indiana,18,2679.0,1799210.0,148.89868331100874,2.9,8.7,0.155,2015,0
2000,Indiana,18,2701.0,1791828.0,150.73991476860502,3.0,8.8,0.155,2015,0
2001,Indiana,18,2787.0,1769492.0,157.50283132107973,4.2,9.0,0.155,2015,0
2002,Indiana,18,2683.0,1749881.0,153.32471179468774,5.1,9.6,0.155,2015,0
2003,Indiana,18,2786.0,1734492.0,160.62339866658363,5.2,10.0,0.555,2015,0
2004,Indiana,18,2651.0,1720907.0,154.04667422469663,5.4,11.1,0.555,2015,0
2005,Indiana,18,2700.0,1711914.0,157.71820313403595,5.4,12.2,0.555,2015,0
2006,Indiana,18,2838.0,1705535.0,166.39939960188445,5.0,12.5,0.555,2015,0
2007,Indiana,18,2699.0,1699363.0,158.82421825119175,4.6,12.3,0.555,2015,0
2008,Indiana,18,2714.0,1690585.0,160.53614577202566,5.9,12.9,0.995,2015,0
2009,Indiana,18,2675.0,1676552.0,159.55365535933274,10.2,14.4,0.995,2015,0
2010,Indiana,18,2490.0,1668175.0,149.2649152516972,10.0,15.3,0.995,2015,0
