year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
2014,Nevada,32,6153.0,1519062.0,405.0525916651197,8.2,15.4,0.8,2014,1
2015,Nevada,32,6342.0,1547043.0,409.9433564548626,6.9,14.9,0.8,2014,1
2016,Nevada,32,6553.0,1571264.0,417.05276770803636,5.8,14.1,1.8,2014,1
2017,Nevada,32,6621.0,1604490.0,412.65448834209,5.0,13.3,1.8,2014,1
2018,Nevada,32,6626.0,1620425.0,408.9050712004567,4.4,13.1,1.8,2014,1
2019,Nevada,32,6579.0,1641325.0,400.8346914840144,4.1,12.7,1.8,2014,1
1999,New Hampshire,33,1872.0,665962.0,281.0971196554758,2.7,6.8,0.37,2014,0
2000,New Hampshire,33,1914.0,674885.0,283.60387325248007,2.7,5.6,0.52,2014,0
2001,New Hampshire,33,1946.0,686647.0,283.40617522540697,3.4,6.0,0.52,2014,0
2002,New Hampshire,33,2050.0,694577.0,295.14366297761086,4.5,6.3,0.52,2014,0
2003,New Hampshire,33,2087.0,701619.0,297.4548864839749,4.4,6.4,0.52,2014,0
2004,New Hampshire,33,2025.0,707549.0,286.1992596979149,3.8,6.6,0.52,2014,0
2005,New Hampshire,33,2195.0,713286.0,307.73069988756265,3.6,7.6,0.52,2014,0
2006,New Hampshire,33,2173.0,719947.0,301.82777343332214,3.5,8.0,0.8,2014,0
2007,New Hampshire,33,2232.0,723617.0,308.45046481771436,3.5,7.3,0.8,2014,0
2008,New Hampshire,33,2232.0,725704.0,307.5634142846119,3.8,7.8,1.08,2014,0
2009,New Hampshire,33,2279.0,726599.0,313.65306035378524,6.1,8.6,1.33,2014,0
2010,New Hampshire,33,2217.0,727854.0,304.59405320297753,6.1,8.6,1.78,2014,0
2011,New Hampshire,33,2364.0,729048.0,324.2584850380222,5.5,9.0,1.78,2014,0
2012,New Hampshire,33,2338.0,726322.0,321.89579828230455,5.5,9.7,1.68,2014,0
2013,New Hampshire,33,2365.0,722083.0,327.5246751412234,5.2,9.0,1.68,2014,0
2014,New Hampshire,33,2574.0,720203.0,357.39923327173034,4.3,9.2,1.78,2014,1
2015,New Hampshire,33,2662.0,718643.0,370.42036170949973,3.4,8.4,1.78,2014,1
2016,New Hampshire,33,2826.0,719887.0,392.56161036384873,2.9,7.6,1.78,2014,1
2017,New Hampshire,33,2757.0,720806.0,382.48849204917826,2.8,7.7,1.78,2014,1
2018,New Hampshire,33,2888.0,726506.0,397.5190844948287,2.6,7.6,1.78,2014,1
2019,New Hampshire,33,2785.0,726903.0,383.13227487023715,2.6,7.5,1.78,2014,1
1999,New Jersey,34,15300.0,4508791.0,339.33708615014535,4.4,8.1,0.8,2014,0
2000,New Jersey,34,15426.0,4537028.0,340.00230988215196,3.7,7.8,0.8,2014,0
2001,New Jersey,34,16200.0,4584605.0,353.3565050860434,4.2,7.8,0.8,2014,0
2002,New Jersey,34,15582.0,4621941.0,337.13108843232743,5.8,8.3,0.8,2014,0
2003,New Jersey,34,15449.0,4648864.0,332.3177447221515,5.8,8.9,1.5,2014,0
2004,New Jersey,34,15317.0,4670710.0,327.9372943299841,4.9,8.4,2.05,2014,0
2005,New Jersey,34,15445.0,4688888.0,329.39579704185724,4.4,8.7,2.4,2014,0
2006,New Jersey,34,15828.0,4701519.0,336.65715272021663,4.7,8.7,2.4,2014,0
2007,New Jersey,34,14874.0,4712805.0,315.60822058201006,4.2,8.5,2.575,2014,0
2008,New Jersey,34,15025.0,4725749.0,317.93901876718377,5.4,8.7,2.575,2014,0
2009,New Jersey,34,14767.0,4751834.0,310.7642228242822,8.9,9.4,2.575,2014,0
2010,New Jersey,34,15021.0,4773459.0,314.6774697342116,9.7,10.2,2.7,2014,0
2011,New Jersey,34,15427.0,4796209.0,321.64986972002265,9.4,10.4,2.7,2014,0
2012,New Jersey,34,15144.0,4802440.0,315.3397023179883,9.4,10.7,2.7,2014,0
2013,New Jersey,34,15219.0,4801833.0,316.94146797691633,8.4,11.4,2.7,2014,0
2014,New Jersey,34,15201.0,4815425.0,315.6730714319089,6.7,11.1,2.7,2014,1
2015,New Jersey,34,15370.0,4822821.0,318.6931466044458,5.7,10.8,2.7,2014,1
2016,New Jersey,34,16161.0,4800362.0,336.6621100658659,4.9,10.4,2.7,2014,1
2017,New Jersey,34,16636.0,4820805.0,345.0875942918247,4.5,10.0,2.7,2014,1
2018,New Jersey,34,16615.0,4750344.0,349.76414339677297,4.0,9.5,2.7,2014,1
2019,New Jersey,34,16254.0,4714443.0,344.77031539038654,3.5,9.1,2.7,2014,1
1999,New Mexico,35,3409.0,912110.0,373.74878030062166,5.6,18.2,0.21,2014,0
2000,New Mexico,35,3380.0,920671.0,367.1235435894038,5.0,17.3,0.21,2014,0
2001,New Mexico,35,3661.0,926394.0,395.1882244487766,5.0,18.0,0.21,2014,0
2002,New Mexico,35,3791.0,940111.0,403.25025449122495,5.5,17.7,0.21,2014,0
2003,New Mexico,35,3913.0,953630.0,410.32685632792595,5.9,17.7,0.21,2014,0
2004,New Mexico,35,3932.0,970334.0,405.22129493555826,5.6,16.7,0.91,2014,0
2005,New Mexico,35,4060.0,989715.0,410.21910347928446,5.2,18.4,0.91,2014,0
2006,New Mexico,35,4290.0,1010653.0,424.4780354879469,4.2,18.3,0.91,2014,0
2007,New Mexico,35,4365.0,1028657.0,424.3396972946278,3.6,17.9,0.91,2014,0
2008,New Mexico,35,4525.0,1039345.0,435.37035344375545,4.4,17.0,0.91,2014,0
2009,New Mexico,35,4514.0,1052705.0,428.8000911936393,7.1,18.2,0.91,2014,0
2010,New Mexico,35,4471.0,1064713.0,419.92536955968416,7.8,19.8,0.91,2014,0
2011,New Mexico,35,4721.0,1073422.0,439.8083884995836,7.2,20.9,1.66,2014,0
2012,New Mexico,35,4776.0,1069038.0,446.75680378059525,6.9,20.6,1.66,2014,0
2013,New Mexico,35,4735.0,1060551.0,446.46603510816544,6.9,21.4,1.66,2014,0
2014,New Mexico,35,5040.0,1056333.0,477.1222711020104,6.6,20.6,1.66,2014,1
2015,New Mexico,35,5002.0,1052946.0,475.04810313159464,6.6,19.8,1.66,2014,1
2016,New Mexico,35,5224.0,1047564.0,498.6807488611674,6.8,19.1,1.66,2014,1
2017,New Mexico,35,5150.0,1048233.0,491.30298321079374,6.1,19.0,1.66,2014,1
2018,New Mexico,35,5200.0,1049631.0,495.41219723883916,4.9,18.8,1.66,2014,1
2019,New Mexico,35,5472.0,1047510.0,522.3816479078959,5.0,17.5,1.66,2014,1
1999,New York,36,34540.0,10034880.0,344.19943237985905,5.2,13.7,0.56,2014,0
2000,New York,36,34172.0,10072545.0,339.25884669663924,4.5,13.2,1.11,2014,0
2001,New York,36,36048.0,10145164.0,355.3220036659831,4.9,13.7,1.11,2014,0
2002,New York,36,34499.0,10195768.0,338.36587886268103,6.2,13.9,1.5,2014,0
2003,New York,36,34190.0,10238398.0,333.93896193525586,6.4,14.3,1.5,2014,0
2004,New York,36,33721.0,10261299.0,328.62311097259715,5.8,14.5,1.5,2014,0
2005,New York,36,33462.0,10268266.0,325.8778064378153,5.0,13.9,1.5,2014,0
2006,New York,36,33292.0,10285612.0,323.67544099466323,4.5,14.2,1.5,2014,0
2007,New York,36,33100.0,10305110.0,321.1998707437378,4.4,13.8,1.5,2014,0
2008,New York,36,32829.0,10344172.0,317.3671126118166,5.4,13.7,2.75,2014,0
2009,New York,36,32834.0,10403828.0,315.59537508693916,8.4,14.2,2.75,2014,0
2010,New York,36,32480.0,10451713.0,310.76245587685,8.7,15.0,2.75,2014,0
2011,New York,36,32790.0,10528878.0,311.4291950196403,8.4,16.1,4.35,2014,0
2012,New York,36,32647.0,10551889.0,309.394839161026,8.6,15.9,4.35,2014,0
2013,New York,36,32758.0,10596124.0,309.1507800399467,7.8,16.0,4.35,2014,0
2014,New York,36,32767.0,10643845.0,307.8492781508938,6.3,16.0,4.35,2014,1
2015,New York,36,32809.0,10678246.0,307.2508350154136,5.2,15.5,4.35,2014,1
2016,New York,36,34200.0,10627170.0,321.8166266277852,4.9,14.8,4.35,2014,1
2017,New York,36,33692.0,10660167.0,316.0550861914265,4.6,14.1,4.35,2014,1
2018,New York,36,33231.0,10460407.0,317.68362359131913,4.1,13.7,4.35,2014,1
2019,New York,36,32959.0,10366572.0,317.93537921696776,3.9,13.1,4.35,2014,1
1999,North Carolina,37,16820.0,4263661.0,394.4966544009948,3.3,12.3,0.05,2023,0
2000,North Carolina,37,17592.0,4309397.0,408.22416686139616,3.8,11.7,0.05,2023,0
2001,North Carolina,37,17561.0,4395347.0,399.5361458378599,5.5,11.9,0.05,2023,0
2002,North Carolina,37,17956.0,4459321.0,402.6621990208823,6.5,12.9,0.05,2023,0
2003,North Carolina,37,18568.0,4520172.0,410.78082869412935,6.3,13.4,0.05,2023,0
2004,North Carolina,37,18734.0,4589952.0,408.15241640871193,5.5,13.8,0.05,2023,0
2005,North Carolina,37,19309.0,4672024.0,413.28982899060446,5.2,14.9,0.05,2023,0
2006,North Carolina,37,19963.0,4777142.0,417.8858405297561,4.7,14.6,0.3,2023,0
2007,North Carolina,37,20158.0,4885847.0,412.5794360732131,4.7,14.3,0.35,2023,0
2008,North Carolina,37,20294.0,4976008.0,407.83696489233944,5.9,14.6,0.35,2023,0
2009,North Carolina,37,20501.0,5039793.0,406.7825801575581,10.8,16.2,0.35,2023,0
2010,North Carolina,37,20546.0,5081151.0,404.35720174425046,10.8,17.4,0.45,2023,0
2011,North Carolina,37,20971.0,5136260.0,408.2931938803721,10.4,17.8,0.45,2023,0
2012,North Carolina,37,21202.0,5145514.0,412.04824241076784,9.6,18.0,0.45,2023,0
2013,North Carolina,37,21448.0,5169971.0,414.857259354066,7.8,17.8,0.45,2023,0
2014,North Carolina,37,21919.0,5205165.0,421.10096413850476,6.1,17.2,0.45,2023,0
2015,North Carolina,37,22416.0,5247313.0,427.1900685169724,5.7,16.4,0.45,2023,0
2016,North Carolina,37,23323.0,5312369.0,439.03200248326124,5.1,15.4,0.45,2023,0
2017,North Carolina,37,23809.0,5368112.0,443.5265136047832,4.5,14.7,0.45,2023,0
2018,North Carolina,37,23662.0,5409876.0,437.3852561500485,4.0,14.1,0.45,2023,0
2019,North Carolina,37,23760.0,5445688.0,436.3085068406416,3.9,13.6,0.45,2023,0
1999,North Dakota,38,961.0,314369.0,305.691718967201,3.1,11.6,0.44,2014,0
2000,North Dakota,38,923.0,313755.0,294.1785788274291,2.9,10.4,0.44,2014,0
2001,North Dakota,38,968.0,312245.0,310.01297058399655,2.8,11.4,0.44,2014,0
2002,North Dakota,38,967.0,312251.0,309.6867584091004,3.4,11.1,0.44,2014,0
2003,North Dakota,38,1013.0,312888.0,323.75802203983534,3.5,10.5,0.44,2014,0
2004,North Dakota,38,919.0,316219.0,290.62137316227046,3.4,10.8,0.44,2014,0
2005,North Dakota,38,1009.0,318742.0,316.5569645669538,3.3,11.6,0.44,2014,0
2006,North Dakota,38,1037.0,321717.0,322.3329820929575,3.1,11.7,0.44,2014,0
2007,North Dakota,38,997.0,327873.0,304.0811533734098,3.0,11.8,0.44,2014,0
2008,North Dakota,38,1118.0,332015.0,336.73177416682984,3.0,11.5,0.44,2014,0
2009,North Dakota,38,1150.0,338715.0,339.51847423350017,3.9,11.7,0.44,2014,0
2010,North Dakota,38,1101.0,344223.0,319.8507943978177,3.7,12.5,0.44,2014,0
2011,North Dakota,38,1172.0,350238.0,334.6295947327246,3.3,12.0,0.44,2014,0
2012,North Dakota,38,1250.0,356961.0,350.17831079585727,2.9,11.2,0.44,2014,0
2013,North Dakota,38,1320.0,365188.0,361.45766016407987,2.9,11.6,0.44,2014,0
2014,North Dakota,38,1273.0,372005.0,342.1997016169138,2.7,11.1,0.44,2014,1
2015,North Dakota,38,1393.0,380243.0,366.34467958647497,2.8,10.7,0.44,2014,1
2016,North Dakota,38,1348.0,380530.0,354.24276666754264,3.0,10.5,0.44,2014,1
2017,North Dakota,38,1344.0,379974.0,353.708411628164,2.6,10.2,0.44,2014,1
2018,North Dakota,38,1370.0,380030.0,360.4978554324659,2.4,10.6,0.44,2014,1
2019,North Dakota,38,1413.0,379224.0,372.6029998101386,2.2,10.5,0.44,2014,1
1999,Ohio,39,21945.0,5883720.0,372.97831983846953,4.3,11.0,0.24,2014,0
2000,Ohio,39,22201.0,5900500.0,376.25624947038386,4.1,9.8,0.24,2014,0
2001,Ohio,39,22472.0,5919661.0,379.61633275959554,4.4,10.3,0.24,2014,0
2002,Ohio,39,23289.0,5939916.0,392.07625158335577,5.8,10.2,0.24,2014,0
2003,Ohio,39,23550.0,5964146.0,394.8595490452447,6.2,10.7,0.55,2014,0
2004,Ohio,39,23536.0,5994309.0,392.6390848386361,6.2,11.7,0.55,2014,0
2005,Ohio,39,24541.0,6026672.0,407.2064980473468,5.9,13.0,0.55,2014,0
2006,Ohio,39,24624.0,6052000.0,406.87376074025116,5.4,13.2,1.25,2014,0
2007,Ohio,39,24834.0,6067670.0,409.2839590814926,5.6,13.1,1.25,2014,0
2008,Ohio,39,25494.0,6067834.0,420.1499249979482,6.6,13.3,1.25,2014,0
2009,Ohio,39,25845.0,6075094.0,425.42551604962824,10.2,15.1,1.25,2014,0
2010,Ohio,39,25805.0,6084247.0,424.1280802702454,10.0,15.8,1.25,2014,0
2011,Ohio,39,26704.0,6100315.0,437.7478867894527,8.8,16.3,1.25,2014,0
2012,Ohio,39,26767.0,6066755.0,441.2078615338842,7.4,16.2,1.25,2014,0
2013,Ohio,39,27120.0,6059879.0,447.5336883789264,7.4,15.9,1.25,2014,0
2014,Ohio,39,27622.0,6056980.0,456.03584624680946,5.8,15.8,1.25,2014,1
2015,Ohio,39,28512.0,6056662.0,470.75435281017826,5.0,14.8,1.25,2014,1
2016,Ohio,39,29922.0,6040087.0,495.3902154058377,5.0,14.5,1.6,2014,1
2017,Ohio,39,31020.0,6036670.0,513.8594622531959,4.9,13.9,1.6,2014,1
2018,Ohio,39,29610.0,6032897.0,490.8089761850733,4.5,13.8,1.6,2014,1
2019,Ohio,39,29628.0,6004450.0,493.4340364229863,4.1,13.0,1.6,2014,1
1999,Oklahoma,40,7650.0,1734046.0,441.16476725530924,3.5,13.9,0.23,2021,0
2000,Oklahoma,40,7980.0,1745259.0,457.2387250259131,3.0,13.8,0.23,2021,0
2001,Oklahoma,40,7868.0,1755007.0,448.31730015891674,3.6,14.4,0.23,2021,0
2002,Oklahoma,40,8498.0,1768815.0,480.4346412711335,4.6,14.5,0.23,2021,0
2003,Oklahoma,40,8604.0,1778935.0,483.6601674597442,5.4,14.7,0.23,2021,0
2004,Oklahoma,40,8681.0,1794041.0,483.8796883683261,4.7,14.0,0.23,2021,0
2005,Oklahoma,40,9188.0,1812822.0,506.8340962322832,4.3,16.4,1.03,2021,0
2006,Oklahoma,40,9143.0,1842567.0,496.2099071567004,3.9,16.7,1.03,2021,0
2007,Oklahoma,40,9386.0,1868730.0,502.2662449899129,4.0,15.8,1.03,2021,0
2008,Oklahoma,40,9946.0,1889278.0,526.4444936107867,3.6,15.7,1.03,2021,0
2009,Oklahoma,40,9892.0,1915361.0,516.4561667487226,6.5,16.1,1.03,2021,0
2010,Oklahoma,40,9991.0,1933785.0,516.6551607340009,6.5,16.8,1.03,2021,0
2011,Oklahoma,40,10216.0,1949609.0,524.0025051176927,5.6,17.3,1.03,2021,0
2012,Oklahoma,40,10214.0,1951706.0,523.3370189977384,5.1,17.2,1.03,2021,0
2013,Oklahoma,40,10625.0,1961484.0,541.6817062999239,5.1,16.7,1.03,2021,0
2014,Oklahoma,40,10720.0,1970518.0,544.0193898254165,4.3,16.6,1.03,2021,0
2015,Oklahoma,40,10914.0,1984030.0,550.092488520839,4.3,16.0,1.03,2021,0
2016,Oklahoma,40,10867.0,1988714.0,546.4335243780654,4.6,16.1,1.03,2021,0
2017,Oklahoma,40,10951.0,1988880.0,550.6113993805559,4.0,15.8,1.03,2021,0
2018,Oklahoma,40,10802.0,1987360.0,543.5351420980597,3.3,15.5,1.03,2021,0
2019,Oklahoma,40,10706.0,1988696.0,538.342713013955,3.1,15.1,2.03,2021,0
1999,Oregon,41,5845.0,1791234.0,326.3113585383038,5.5,11.3,0.68,2014,0
2000,Oregon,41,5824.0,1808812.0,321.97928806310443,5.2,10.6,0.68,2014,0
2001,Oregon,41,6189.0,1839484.0,336.4530487897693,6.4,11.1,0.68,2014,0
2002,Oregon,41,6488.0,1869744.0,346.9993753155512,7.5,11.3,0.68,2014,0
2003,Oregon,41,6748.0,1893629.0,356.35280194800566,8.0,12.0,1.28,2014,0
2004,Oregon,41,6633.0,1912453.0,346.83205286613577,7.4,12.9,1.18,2014,0
2005,Oregon,41,6896.0,1944349.0,354.66883774466413,6.2,14.1,1.18,2014,0
2006,Oregon,41,7037.0,1981982.0,355.04863313592153,5.4,13.4,1.18,2014,0
2007,Oregon,41,7232.0,2014268.0,359.03861849565203,5.2,13.0,1.18,2014,0
2008,Oregon,41,7204.0,2038161.0,353.4558849865148,6.3,13.5,1.18,2014,0
2009,Oregon,41,7495.0,2060055.0,363.82523767569313,10.6,14.3,1.18,2014,0
2010,Oregon,41,7301.0,2072310.0,352.31215406961314,10.6,15.8,1.18,2014,0
2011,Oregon,41,7510.0,2090488.0,359.24626211678805,9.5,17.3,1.18,2014,0
2012,Oregon,41,7499.0,2092106.0,358.4426410516484,8.7,17.0,1.18,2014,0
2013,Oregon,41,7574.0,2097637.0,361.0729597160996,7.8,16.5,1.18,2014,0
2014,Oregon,41,7808.0,2113451.0,369.4431524553917,6.7,16.4,1.31,2014,1
2015,Oregon,41,7846.0,2141461.0,366.38537895390107,5.5,15.2,1.31,2014,1
2016,Oregon,41,7830.0,2170282.0,360.78260797444756,4.8,13.4,1.32,2014,1
2017,Oregon,41,7825.0,2197258.0,356.12568027969405,4.1,13.2,1.32,2014,1
2018,Oregon,41,7696.0,2213411.0,347.69864250245433,4.0,12.5,1.33,2014,1
2019,Oregon,41,7847.0,2222073.0,353.1387132645957,3.7,11.5,1.33,2014,1
1999,Pennsylvania,42,23796.0,6327245.0,376.0878549826978,4.5,10.0,0.31,2015,0
2000,Pennsylvania,42,24203.0,6345219.0,381.43679516814154,4.2,9.5,0.31,2015,0
2001,Pennsylvania,42,24354.0,6363007.0,382.7435676245524,4.8,10.0,0.31,2015,0
2002,Pennsylvania,42,24722.0,6394016.0,386.6427609815177,5.6,10.0,0.31,2015,0
2003,Pennsylvania,42,24858.0,6433135.0,386.40569489059374,5.7,10.6,1.0,2015,0
2004,Pennsylvania,42,24960.0,6474211.0,385.5296035300672,5.4,11.2,1.35,2015,0
2005,Pennsylvania,42,25735.0,6519527.0,394.73722556866477,5.0,11.9,1.35,2015,0
2006,Pennsylvania,42,25945.0,6566655.0,395.102224800907,4.7,12.0,1.35,2015,0
2007,Pennsylvania,42,25657.0,6604896.0,388.45426180821016,4.6,11.6,1.35,2015,0
2008,Pennsylvania,42,25845.0,6629992.0,389.819474895294,5.4,12.1,1.35,2015,0
2009,Pennsylvania,42,26277.0,6662868.0,394.37971756306746,8.0,12.5,1.35,2015,0
2010,Pennsylvania,42,26025.0,6689536.0,389.040435689411,8.2,13.4,1.6,2015,0
2011,Pennsylvania,42,27299.0,6733772.0,405.40428158244737,7.7,13.7,1.6,2015,0
2012,Pennsylvania,42,26534.0,6717521.0,394.99690436397594,7.6,13.7,1.6,2015,0
2013,Pennsylvania,42,26884.0,6722262.0,399.9249062294805,7.1,13.7,1.6,2015,0
2014,Pennsylvania,42,27165.0,6725386.0,403.91733649191286,6.0,13.6,1.6,2015,0
2015,Pennsylvania,42,28083.0,6727908.0,417.4105829033334,5.4,13.1,1.6,2015,1
2016,Pennsylvania,42,29170.0,6698103.0,435.4964383199243,5.3,12.9,1.6,2015,1
2017,Pennsylvania,42,29623.0,6684956.0,443.1293190261836,5.0,12.5,2.6,2015,1
2018,Pennsylvania,42,28671.0,6662237.0,430.3509466865259,4.4,12.2,2.6,2015,1
2019,Pennsylvania,42,28430.0,6631855.0,428.6885041967896,4.3,12.0,2.6,2015,1
1999,Rhode Island,44,1682.0,537554.0,312.89879714410085,4.2,10.8,0.71,2014,0
2000,Rhode Island,44,1695.0,541488.0,313.02632745323996,4.0,10.2,0.71,2014,0
2001,Rhode Island,44,1785.0,547412.0,326.0798082614192,4.5,10.2,0.71,2014,0
2002,Rhode Island,44,1890.0,553722.0,341.32651402689436,5.1,11.0,1.32,2014,0
2003,Rhode Island,44,1913.0,559816.0,341.7194220958315,5.5,11.3,1.32,2014,0
2004,Rhode Island,44,1825.0,563475.0,323.8830471626958,5.3,11.6,1.71,2014,0
2005,Rhode Island,44,1837.0,562116.0,326.8008738409866,5.1,11.9,2.46,2014,0
2006,Rhode Island,44,1855.0,560844.0,330.7515102238769,5.2,11.5,2.46,2014,0
2007,Rhode Island,44,1892.0,558752.0,338.6117633583415,5.1,11.9,2.46,2014,0
2008,Rhode Island,44,1928.0,557093.0,346.08225197588195,7.6,12.1,2.46,2014,0
2009,Rhode Island,44,1912.0,556262.0,343.7229219324707,11.2,12.0,3.46,2014,0
2010,Rhode Island,44,1915.0,556761.0,343.9536892849894,11.6,14.1,3.46,2014,0
2011,Rhode Island,44,1962.0,556524.0,352.5454427841387,11.1,14.7,3.46,2014,0
2012,Rhode Island,44,1880.0,554728.0,338.9048326386986,10.3,14.2,3.46,2014,0
2013,Rhode Island,44,2012.0,556756.0,361.3791319716357,9.5,14.7,3.5,2014,0
2014,Rhode Island,44,1984.0,559044.0,354.8915648857693,7.8,14.8,3.5,2014,1
2015,Rhode Island,44,2050.0,560300.0,365.87542388006426,6.0,14.1,3.5,2014,1
2016,Rhode Island,44,2079.0,559705.0,371.44567227378707,5.2,13.3,3.75,2014,1
2017,Rhode Island,44,2049.0,560616.0,365.4908172438889,4.5,12.3,3.75,2014,1
2018,Rhode Island,44,1935.0,558945.0,346.1879075758796,4.0,12.8,4.25,2014,1
2019,Rhode Island,44,2013.0,558269.0,360.5788607284302,3.5,11.6,4.25,2014,1
1999,South Carolina,45,9881.0,2084359.0,474.05461343271486,4.2,13.2,0.07,3000,0
2000,South Carolina,45,10002.0,2109187.0,474.2111533970198,3.7,12.8,0.07,3000,0
2001,South Carolina,45,10218.0,2136815.0,478.1883316992814,5.2,13.8,0.07,3000,0
2002,South Carolina,45,10349.0,2163815.0,478.27563816684886,6.1,14.0,0.07,3000,0
2003,South Carolina,45,10836.0,2191353.0,494.48902116637527,6.7,13.8,0.07,3000,0
2004,South Carolina,45,10775.0,2227084.0,483.8165062476314,6.9,15.0,0.07,3000,0
2005,South Carolina,45,11050.0,2263395.0,488.2046659995273,6.8,15.6,0.07,3000,0
2006,South Carolina,45,11398.0,2311866.0,493.0216543692411,6.3,15.7,0.07,3000,0
2007,South Carolina,45,11593.0,2355191.0,492.23184022017745,5.6,15.1,0.07,3000,0
2008,South Carolina,45,11451.0,2395352.0,478.0508250979397,6.9,15.7,0.07,3000,0
2009,South Carolina,45,11677.0,2420957.0,482.3299215971205,11.0,17.1,0.07,3000,0
2010,South Carolina,45,12027.0,2436571.0,493.6035108355143,11.1,18.1,0.07,3000,0
2011,South Carolina,45,11901.0,2459362.0,483.9059886263185,10.3,18.8,0.57,3000,0
2012,South Carolina,45,11990.0,2463763.0,486.65395169908794,9.0,18.3,0.57,3000,0
2013,South Carolina,45,12189.0,2479217.0,491.6471611803243,7.4,18.5,0.57,3000,0
2014,South Carolina,45,12544.0,2503893.0,500.9798741399892,6.3,17.9,0.57,3000,0
2015,South Carolina,45,12922.0,2532639.0,510.21878759665316,5.9,16.8,0.57,3000,0
2016,South Carolina,45,13221.0,2564730.0,515.4928588974278,4.9,15.3,0.57,3000,0
2017,South Carolina,45,13514.0,2587330.0,522.3145095523184,4.2,15.4,0.57,3000,0
2018,South Carolina,45,13469.0,2610044.0,516.0449402385553,3.4,15.2,0.57,3000,0
2019,South Carolina,45,13433.0,2633109.0,510.157384293624,2.8,13.9,0.57,3000,0
1999,South Dakota,46,1239.0,362198.0,342.0780898845383,2.7,11.7,0.33,2023,0
2000,South Dakota,46,1192.0,366430.0,325.30087601997656,2.5,11.4,0.33,2023,0
2001,South Dakota,46,1226.0,369336.0,331.94706175406674,3.0,11.7,0.33,2023,0
2002,South Dakota,46,1226.0,372102.0,329.47955130582477,3.2,12.4,0.33,2023,0
2003,South Dakota,46,1364.0,375046.0,363.68872085024236,3.5,12.3,0.53,2023,0
2004,South Dakota,46,1266.0,380065.0,333.10091694841674,3.6,12.9,0.53,2023,0
2005,South Dakota,46,1410.0,385148.0,366.09303436601,3.5,13.6,0.53,2023,0
2006,South Dakota,46,1378.0,390680.0,352.71833725811405,3.0,13.6,0.53,2023,0
2007,South Dakota,46,1319.0,398283.0,331.1715538950947,2.8,13.2,1.53,2023,0
2008,South Dakota,46,1335.0,403169.0,331.1266491223284,3.1,12.7,1.53,2023,0
2009,South Dakota,46,1409.0,408729.0,344.7271908770848,4.6,14.2,1.53,2023,0
2010,South Dakota,46,1433.0,413263.0,346.7525522488101,4.9,14.6,1.53,2023,0
2011,South Dakota,46,1465.0,419259.0,349.42601112915884,4.6,14.1,1.53,2023,0
2012,South Dakota,46,1520.0,423390.0,359.0070620468126,4.0,13.6,1.53,2023,0
2013,South Dakota,46,1503.0,425758.0,353.01744183315407,3.7,14.0,1.53,2023,0
2014,South Dakota,46,1652.0,426867.0,387.00578868827995,3.4,14.1,1.53,2023,0
2015,South Dakota,46,1638.0,428051.0,382.6646824794242,3.0,13.5,1.53,2023,0
2016,South Dakota,46,1665.0,428757.0,388.33185230795067,3.0,12.9,1.53,2023,0
2017,South Dakota,46,1728.0,430383.0,401.50284746377065,3.0,12.8,1.53,2023,0
2018,South Dakota,46,1692.0,434346.0,389.55118730228895,2.8,12.9,1.53,2023,0
2019,South Dakota,46,1774.0,433291.0,409.4246130198874,2.7,11.9,1.53,2023,0
1999,Tennessee,47,13398.0,3010525.0,445.0386560483637,4.0,12.8,0.13,3000,0
2000,Tennessee,47,13807.0,3038595.0,454.38763639116104,3.8,12.6,0.13,3000,0
2001,Tennessee,47,14044.0,3067602.0,457.816887588416,4.6,13.2,0.13,3000,0
2002,Tennessee,47,14757.0,3095782.0,476.68085155866925,5.2,13.6,0.13,3000,0
2003,Tennessee,47,15377.0,3126213.0,491.8730745473837,5.5,13.5,0.2,3000,0
2004,Tennessee,47,15322.0,3165209.0,484.07545915609364,5.3,15.0,0.2,3000,0
2005,Tennessee,47,15801.0,3212223.0,491.9023367929313,5.5,15.6,0.2,3000,0
2006,Tennessee,47,16180.0,3271331.0,494.5999044425648,5.2,16.1,0.2,3000,0
2007,Tennessee,47,16059.0,3315976.0,484.29180428326384,4.6,15.8,0.2,3000,0
2008,Tennessee,47,16240.0,3346869.0,485.2296280493799,6.5,15.5,0.62,3000,0
2009,Tennessee,47,16672.0,3372436.0,494.3607528801139,10.4,17.2,0.62,3000,0
2010,Tennessee,47,16849.0,3390278.0,496.97989368423475,9.8,17.8,0.62,3000,0
2011,Tennessee,47,17429.0,3417653.0,509.9698535808053,9.0,18.4,0.62,3000,0
2012,Tennessee,47,17525.0,3419492.0,512.5030267653791,7.9,18.0,0.62,3000,0
2013,Tennessee,47,17662.0,3422095.0,516.1165893991839,7.7,17.8,0.62,3000,0
2014,Tennessee,47,18238.0,3437470.0,530.5646303822289,6.5,18.2,0.62,3000,0
2015,Tennessee,47,18531.0,3459568.0,535.644912890858,5.5,16.7,0.62,3000,0
2016,Tennessee,47,18845.0,3484480.0,540.8267517678391,4.7,15.8,0.62,3000,0
2017,Tennessee,47,19282.0,3519207.0,547.9075257579335,3.7,15.0,0.62,3000,0
2018,Tennessee,47,19718.0,3540303.0,556.957977890593,3.5,15.2,0.62,3000,0
