year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
2005,New Mexico,35,296.0,235485.0,125.69802747521074,5.2,18.4,0.91,2014,0
2006,New Mexico,35,282.0,244321.0,115.42192443547627,4.2,18.3,0.91,2014,0
2007,New Mexico,35,332.0,252171.0,131.65669327559473,3.6,17.9,0.91,2014,0
2008,New Mexico,35,319.0,257684.0,123.79503578025799,4.4,17.0,0.91,2014,0
2009,New Mexico,35,339.0,262861.0,128.9654988758317,7.1,18.2,0.91,2014,0
2010,New Mexico,35,327.0,266570.0,122.66946768203474,7.8,19.8,0.91,2014,0
2011,New Mexico,35,338.0,268211.0,126.02018560014317,7.2,20.9,1.66,2014,0
2012,New Mexico,35,293.0,265081.0,110.53225240586839,6.9,20.6,1.66,2014,0
2013,New Mexico,35,347.0,260817.0,133.04347492686443,6.9,21.4,1.66,2014,0
2014,New Mexico,35,329.0,258080.0,127.47985120892746,6.6,20.6,1.66,2014,1
2015,New Mexico,35,325.0,255889.0,127.00819495953324,6.6,19.8,1.66,2014,1
2016,New Mexico,35,377.0,254019.0,148.41409500864108,6.8,19.1,1.66,2014,1
2017,New Mexico,35,342.0,251532.0,135.966795477315,6.1,19.0,1.66,2014,1
2018,New Mexico,35,347.0,249021.0,139.3456776737705,4.9,18.8,1.66,2014,1
2019,New Mexico,35,425.0,246011.0,172.75650275800675,5.0,17.5,1.66,2014,1
1999,New York,36,3722.0,1973792.0,188.57103484055057,5.2,13.7,0.56,2014,0
2000,New York,36,3659.0,2013112.0,181.7583919821649,4.5,13.2,1.11,2014,0
2001,New York,36,3505.0,2077140.0,168.74163513292316,4.9,13.7,1.11,2014,0
2002,New York,36,3583.0,2130192.0,168.20080067899983,6.2,13.9,1.5,2014,0
2003,New York,36,3406.0,2182074.0,156.09003177710747,6.4,14.3,1.5,2014,0
2004,New York,36,3298.0,2232087.0,147.7540973985333,5.8,14.5,1.5,2014,0
2005,New York,36,3288.0,2283701.0,143.97681657975366,5.0,13.9,1.5,2014,0
2006,New York,36,3310.0,2329862.0,142.06850019443212,4.5,14.2,1.5,2014,0
2007,New York,36,3201.0,2370498.0,135.03491671370318,4.4,13.8,1.5,2014,0
2008,New York,36,3248.0,2407802.0,134.89481277945612,5.4,13.7,2.75,2014,0
2009,New York,36,3165.0,2454425.0,128.95077258421014,8.4,14.2,2.75,2014,0
2010,New York,36,3025.0,2489508.0,121.50995297062714,8.7,15.0,2.75,2014,0
2011,New York,36,2928.0,2526537.0,115.88985239479968,8.4,16.1,4.35,2014,0
2012,New York,36,3013.0,2528706.0,119.15185078850605,8.6,15.9,4.35,2014,0
2013,New York,36,3009.0,2539435.0,118.49092416226445,7.8,16.0,4.35,2014,0
2014,New York,36,2971.0,2549465.0,116.53425326490067,6.3,16.0,4.35,2014,1
2015,New York,36,3040.0,2559109.0,118.79134495638912,5.2,15.5,4.35,2014,1
2016,New York,36,3024.0,2543910.0,118.87212991025626,4.9,14.8,4.35,2014,1
2017,New York,36,2946.0,2535328.0,116.1979830617577,4.6,14.1,4.35,2014,1
2018,New York,36,3019.0,2484113.0,121.5323135461229,4.1,13.7,4.35,2014,1
2019,New York,36,2880.0,2445384.0,117.7729141926176,3.9,13.1,4.35,2014,1
1999,North Carolina,37,1770.0,850625.0,208.08229243203527,3.3,12.3,0.05,2023,0
2000,North Carolina,37,1800.0,872472.0,206.31034577613954,3.8,11.7,0.05,2023,0
2001,North Carolina,37,1701.0,912629.0,186.38460973736315,5.5,11.9,0.05,2023,0
2002,North Carolina,37,1726.0,947164.0,182.22820968702356,6.5,12.9,0.05,2023,0
2003,North Carolina,37,1737.0,981446.0,176.98375662033365,6.3,13.4,0.05,2023,0
2004,North Carolina,37,1681.0,1013173.0,165.91440948386898,5.5,13.8,0.05,2023,0
2005,North Carolina,37,1715.0,1050198.0,163.3025391402383,5.2,14.9,0.05,2023,0
2006,North Carolina,37,1792.0,1088352.0,164.65261239010908,4.7,14.6,0.3,2023,0
2007,North Carolina,37,1756.0,1127959.0,155.67941742563337,4.7,14.3,0.35,2023,0
2008,North Carolina,37,1792.0,1157597.0,154.8034419577798,5.9,14.6,0.35,2023,0
2009,North Carolina,37,1707.0,1186182.0,143.9070901429966,10.8,16.2,0.35,2023,0
2010,North Carolina,37,1704.0,1205412.0,141.36245532647757,10.8,17.4,0.45,2023,0
2011,North Carolina,37,1755.0,1228967.0,142.8028580100198,10.4,17.8,0.45,2023,0
2012,North Carolina,37,1726.0,1233088.0,139.97378938080655,9.6,18.0,0.45,2023,0
2013,North Carolina,37,1770.0,1243141.0,142.3812745295988,7.8,17.8,0.45,2023,0
2014,North Carolina,37,1623.0,1254510.0,129.373221417127,6.1,17.2,0.45,2023,0
2015,North Carolina,37,1674.0,1270116.0,131.7989852895326,5.7,16.4,0.45,2023,0
2016,North Carolina,37,1648.0,1291652.0,127.58854552154914,5.1,15.4,0.45,2023,0
2017,North Carolina,37,1637.0,1301801.0,125.74886637819452,4.5,14.7,0.45,2023,0
2018,North Carolina,37,1685.0,1308288.0,128.79427159769102,4.0,14.1,0.45,2023,0
2019,North Carolina,37,1575.0,1311408.0,120.09992313604918,3.9,13.6,0.45,2023,0
1999,North Dakota,38,125.0,68748.0,181.8234712282539,3.1,11.6,0.44,2014,0
2000,North Dakota,38,128.0,70324.0,182.01467493316648,2.9,10.4,0.44,2014,0
2001,North Dakota,38,120.0,72871.0,164.67456189705095,2.8,11.4,0.44,2014,0
2002,North Dakota,38,111.0,75107.0,147.78915414009347,3.4,11.1,0.44,2014,0
2003,North Dakota,38,129.0,77279.0,166.92762587507605,3.5,10.5,0.44,2014,0
2004,North Dakota,38,102.0,79721.0,127.9462124158001,3.4,10.8,0.44,2014,0
2005,North Dakota,38,97.0,82177.0,118.03789381457099,3.3,11.6,0.44,2014,0
2006,North Dakota,38,123.0,84283.0,145.93690305281018,3.1,11.7,0.44,2014,0
2007,North Dakota,38,105.0,86212.0,121.79278986683987,3.0,11.8,0.44,2014,0
2008,North Dakota,38,118.0,87775.0,134.4346340074053,3.0,11.5,0.44,2014,0
2009,North Dakota,38,119.0,89461.0,133.01885737919318,3.9,11.7,0.44,2014,0
2010,North Dakota,38,114.0,90701.0,125.6876991433391,3.7,12.5,0.44,2014,0
2011,North Dakota,38,106.0,91861.0,115.39173316206008,3.3,12.0,0.44,2014,0
2012,North Dakota,38,100.0,92277.0,108.36936614757741,2.9,11.2,0.44,2014,0
2013,North Dakota,38,104.0,92649.0,112.25161631534068,2.9,11.6,0.44,2014,0
2014,North Dakota,38,122.0,93014.0,131.163050723547,2.7,11.1,0.44,2014,1
2015,North Dakota,38,110.0,93408.0,117.76293251113394,2.8,10.7,0.44,2014,1
2016,North Dakota,38,91.0,92321.0,98.56912295144117,3.0,10.5,0.44,2014,1
2017,North Dakota,38,96.0,90534.0,106.03751076943469,2.6,10.2,0.44,2014,1
2018,North Dakota,38,93.0,89006.0,104.48733793227423,2.4,10.6,0.44,2014,1
2019,North Dakota,38,109.0,87712.0,124.27033929222912,2.2,10.5,0.44,2014,1
1999,Ohio,39,2427.0,1224787.0,198.1569040167801,4.3,11.0,0.24,2014,0
2000,Ohio,39,2490.0,1249545.0,199.27253520281383,4.1,9.8,0.24,2014,0
2001,Ohio,39,2487.0,1291809.0,192.52072094249226,4.4,10.3,0.24,2014,0
2002,Ohio,39,2515.0,1329008.0,189.23889096228163,5.8,10.2,0.24,2014,0
2003,Ohio,39,2318.0,1365582.0,169.74447524938086,6.2,10.7,0.55,2014,0
2004,Ohio,39,2368.0,1400682.0,169.0605005276001,6.2,11.7,0.55,2014,0
2005,Ohio,39,2335.0,1436040.0,162.59992757861897,5.9,13.0,0.55,2014,0
2006,Ohio,39,2450.0,1468385.0,166.84997463199366,5.4,13.2,1.25,2014,0
2007,Ohio,39,2359.0,1495053.0,157.78704835213202,5.6,13.1,1.25,2014,0
2008,Ohio,39,2355.0,1515775.0,155.36606686348568,6.6,13.3,1.25,2014,0
2009,Ohio,39,2097.0,1541045.0,136.07649354820919,10.2,15.1,1.25,2014,0
2010,Ohio,39,2243.0,1559026.0,143.87187898085085,10.0,15.8,1.25,2014,0
2011,Ohio,39,2180.0,1574209.0,138.48224727466302,8.8,16.3,1.25,2014,0
2012,Ohio,39,2245.0,1563920.0,143.5495421760704,7.4,16.2,1.25,2014,0
2013,Ohio,39,2178.0,1558869.0,139.71667920781027,7.4,15.9,1.25,2014,0
2014,Ohio,39,2204.0,1554036.0,141.8242563235343,5.8,15.8,1.25,2014,1
2015,Ohio,39,2218.0,1551669.0,142.94285701396367,5.0,14.8,1.25,2014,1
2016,Ohio,39,2204.0,1541051.0,143.01927710374284,5.0,14.5,1.6,2014,1
2017,Ohio,39,2195.0,1530338.0,143.43236592177675,4.9,13.9,1.6,2014,1
2018,Ohio,39,2203.0,1512987.0,145.60600983352796,4.5,13.8,1.6,2014,1
2019,Ohio,39,2138.0,1491801.0,143.3167024288092,4.1,13.0,1.6,2014,1
1999,Oklahoma,40,936.0,367078.0,254.98667858057416,3.5,13.9,0.23,2021,0
2000,Oklahoma,40,993.0,375086.0,264.73928645697254,3.0,13.8,0.23,2021,0
2001,Oklahoma,40,900.0,387455.0,232.28503955298032,3.6,14.4,0.23,2021,0
2002,Oklahoma,40,1024.0,398825.0,256.7542155080549,4.6,14.5,0.23,2021,0
2003,Oklahoma,40,1020.0,409114.0,249.31926064617687,5.4,14.7,0.23,2021,0
2004,Oklahoma,40,1015.0,418982.0,242.25384384054684,4.7,14.0,0.23,2021,0
2005,Oklahoma,40,955.0,430037.0,222.07391457014165,4.3,16.4,1.03,2021,0
2006,Oklahoma,40,972.0,442285.0,219.76779678261755,3.9,16.7,1.03,2021,0
2007,Oklahoma,40,948.0,451824.0,209.8162116222246,4.0,15.8,1.03,2021,0
2008,Oklahoma,40,943.0,460313.0,204.86060571828298,3.6,15.7,1.03,2021,0
2009,Oklahoma,40,880.0,468166.0,187.9675157956793,6.5,16.1,1.03,2021,0
2010,Oklahoma,40,942.0,473330.0,199.01548602454946,6.5,16.8,1.03,2021,0
2011,Oklahoma,40,900.0,477402.0,188.52036648359243,5.6,17.3,1.03,2021,0
2012,Oklahoma,40,937.0,474250.0,197.57511860832895,5.1,17.2,1.03,2021,0
2013,Oklahoma,40,943.0,473577.0,199.1228459152366,5.1,16.7,1.03,2021,0
2014,Oklahoma,40,936.0,473555.0,197.65391559586533,4.3,16.6,1.03,2021,0
2015,Oklahoma,40,1022.0,474387.0,215.43592046156405,4.3,16.0,1.03,2021,0
2016,Oklahoma,40,880.0,473229.0,185.95648195693838,4.6,16.1,1.03,2021,0
2017,Oklahoma,40,911.0,470903.0,193.45810071288565,4.0,15.8,1.03,2021,0
2018,Oklahoma,40,760.0,467677.0,162.50531884185025,3.3,15.5,1.03,2021,0
2019,Oklahoma,40,702.0,464397.0,151.1637672077985,3.1,15.1,2.03,2021,0
1999,Oregon,41,553.0,391436.0,141.27469113724848,5.5,11.3,0.68,2014,0
2000,Oregon,41,540.0,401765.0,134.40692942391698,5.2,10.6,0.68,2014,0
2001,Oregon,41,521.0,418622.0,124.45595310327695,6.4,11.1,0.68,2014,0
2002,Oregon,41,556.0,433408.0,128.28558771411696,7.5,11.3,0.68,2014,0
2003,Oregon,41,589.0,446585.0,131.88978581904902,8.0,12.0,1.28,2014,0
2004,Oregon,41,495.0,458387.0,107.98735566235518,7.4,12.9,1.18,2014,0
2005,Oregon,41,527.0,471108.0,111.8639462713433,6.2,14.1,1.18,2014,0
2006,Oregon,41,535.0,484611.0,110.39782423428275,5.4,13.4,1.18,2014,0
2007,Oregon,41,527.0,495226.0,106.41606054609412,5.2,13.0,1.18,2014,0
2008,Oregon,41,503.0,502619.0,100.07580294417839,6.3,13.5,1.18,2014,0
2009,Oregon,41,526.0,509247.0,103.28975919347586,10.6,14.3,1.18,2014,0
2010,Oregon,41,459.0,513563.0,89.37559754110012,10.6,15.8,1.18,2014,0
2011,Oregon,41,472.0,518816.0,90.97637698143465,9.5,17.3,1.18,2014,0
2012,Oregon,41,491.0,516137.0,95.12978143399911,8.7,17.0,1.18,2014,0
2013,Oregon,41,455.0,514132.0,88.49867349241052,7.8,16.5,1.18,2014,0
2014,Oregon,41,432.0,515659.0,83.77629402376377,6.7,16.4,1.31,2014,1
2015,Oregon,41,458.0,519353.0,88.18664761732387,5.5,15.2,1.31,2014,1
2016,Oregon,41,448.0,521270.0,85.94394459685,4.8,13.4,1.32,2014,1
2017,Oregon,41,460.0,521698.0,88.173617686861,4.1,13.2,1.32,2014,1
2018,Oregon,41,370.0,519263.0,71.25483618128,4.0,12.5,1.33,2014,1
2019,Oregon,41,386.0,515928.0,74.81664108170132,3.7,11.5,1.33,2014,1
1999,Pennsylvania,42,2510.0,1347570.0,186.26119607886787,4.5,10.0,0.31,2015,0
2000,Pennsylvania,42,2415.0,1377327.0,175.33962523060973,4.2,9.5,0.31,2015,0
2001,Pennsylvania,42,2343.0,1423999.0,164.5366323993205,4.8,10.0,0.31,2015,0
2002,Pennsylvania,42,2364.0,1466762.0,161.1713420445853,5.6,10.0,0.31,2015,0
2003,Pennsylvania,42,2428.0,1508858.0,160.91640167596952,5.7,10.6,1.0,2015,0
2004,Pennsylvania,42,2221.0,1550050.0,143.28570046127544,5.4,11.2,1.35,2015,0
2005,Pennsylvania,42,2366.0,1591396.0,148.67449710819935,5.0,11.9,1.35,2015,0
2006,Pennsylvania,42,2314.0,1631832.0,141.80381313762692,4.7,12.0,1.35,2015,0
2007,Pennsylvania,42,2356.0,1664493.0,141.5446024705421,4.6,11.6,1.35,2015,0
2008,Pennsylvania,42,2232.0,1688924.0,132.15514730088506,5.4,12.1,1.35,2015,0
2009,Pennsylvania,42,2147.0,1719762.0,124.84285616265505,8.0,12.5,1.35,2015,0
2010,Pennsylvania,42,2143.0,1743042.0,122.94597605794927,8.2,13.4,1.6,2015,0
2011,Pennsylvania,42,2113.0,1765846.0,119.6593587436277,7.7,13.7,1.6,2015,0
2012,Pennsylvania,42,2089.0,1756592.0,118.92346088334683,7.6,13.7,1.6,2015,0
2013,Pennsylvania,42,2061.0,1752531.0,117.6013434284472,7.1,13.7,1.6,2015,0
2014,Pennsylvania,42,2045.0,1748938.0,116.92810151074538,6.0,13.6,1.6,2015,0
2015,Pennsylvania,42,2037.0,1745890.0,116.67401726340148,5.4,13.1,1.6,2015,1
2016,Pennsylvania,42,2123.0,1731361.0,122.62029698023693,5.3,12.9,1.6,2015,1
2017,Pennsylvania,42,2121.0,1717264.0,123.51042122818623,5.0,12.5,2.6,2015,1
2018,Pennsylvania,42,2163.0,1693140.0,127.75080619440801,4.4,12.2,2.6,2015,1
2019,Pennsylvania,42,2065.0,1667299.0,123.85301016794227,4.3,12.0,2.6,2015,1
1999,Rhode Island,44,192.0,108297.0,177.2902296462506,4.2,10.8,0.71,2014,0
2000,Rhode Island,44,187.0,111684.0,167.43669639339566,4.0,10.2,0.71,2014,0
2001,Rhode Island,44,187.0,116487.0,160.53293500562293,4.5,10.2,0.71,2014,0
2002,Rhode Island,44,224.0,120562.0,185.79651963305187,5.1,11.0,1.32,2014,0
2003,Rhode Island,44,195.0,124566.0,156.54351909830933,5.5,11.3,1.32,2014,0
2004,Rhode Island,44,203.0,127965.0,158.6371273395069,5.3,11.6,1.71,2014,0
2005,Rhode Island,44,232.0,130609.0,177.62941298072874,5.1,11.9,2.46,2014,0
2006,Rhode Island,44,175.0,133641.0,130.94783786412853,5.2,11.5,2.46,2014,0
2007,Rhode Island,44,203.0,135883.0,149.39322799761558,5.1,11.9,2.46,2014,0
2008,Rhode Island,44,182.0,137363.0,132.49565021148345,7.6,12.1,2.46,2014,0
2009,Rhode Island,44,183.0,139867.0,130.83858236753485,11.2,12.0,3.46,2014,0
2010,Rhode Island,44,153.0,141450.0,108.16542948038177,11.6,14.1,3.46,2014,0
2011,Rhode Island,44,171.0,142569.0,119.9419228584054,11.1,14.7,3.46,2014,0
2012,Rhode Island,44,172.0,142011.0,121.11737823126377,10.3,14.2,3.46,2014,0
2013,Rhode Island,44,168.0,142066.0,118.2548956118987,9.5,14.7,3.5,2014,0
2014,Rhode Island,44,185.0,141743.0,130.51790917364528,7.8,14.8,3.5,2014,1
2015,Rhode Island,44,159.0,141352.0,112.48514347161696,6.0,14.1,3.5,2014,1
2016,Rhode Island,44,118.0,141095.0,83.63159573337113,5.2,13.3,3.75,2014,1
2017,Rhode Island,44,132.0,140417.0,94.0057115591417,4.5,12.3,3.75,2014,1
2018,Rhode Island,44,156.0,138709.0,112.46566552999444,4.0,12.8,4.25,2014,1
2019,Rhode Island,44,136.0,136887.0,99.35202027950062,3.5,11.6,4.25,2014,1
1999,South Carolina,45,1023.0,430768.0,237.48282137948965,4.2,13.2,0.07,3000,0
2000,South Carolina,45,978.0,443581.0,220.47833428393008,3.7,12.8,0.07,3000,0
2001,South Carolina,45,904.0,461761.0,195.77227180294568,5.2,13.8,0.07,3000,0
2002,South Carolina,45,896.0,477422.0,187.6746358567473,6.1,14.0,0.07,3000,0
2003,South Carolina,45,942.0,492941.0,191.09792044078299,6.7,13.8,0.07,3000,0
2004,South Carolina,45,986.0,508632.0,193.85331634659244,6.9,15.0,0.07,3000,0
2005,South Carolina,45,987.0,524849.0,188.0540879376735,6.8,15.6,0.07,3000,0
2006,South Carolina,45,978.0,542764.0,180.18881134341999,6.3,15.7,0.07,3000,0
2007,South Carolina,45,909.0,559718.0,162.40321018798753,5.6,15.1,0.07,3000,0
2008,South Carolina,45,941.0,573928.0,163.95784837122426,6.9,15.7,0.07,3000,0
2009,South Carolina,45,1049.0,586145.0,178.9659555229508,11.0,17.1,0.07,3000,0
2010,South Carolina,45,1027.0,594199.0,172.83771934991475,11.1,18.1,0.07,3000,0
2011,South Carolina,45,1000.0,603835.0,165.6081545455298,10.3,18.8,0.57,3000,0
2012,South Carolina,45,930.0,602356.0,154.3937472192524,9.0,18.3,0.57,3000,0
2013,South Carolina,45,991.0,605030.0,163.79353089929424,7.4,18.5,0.57,3000,0
2014,South Carolina,45,953.0,609381.0,156.38820376742956,6.3,17.9,0.57,3000,0
2015,South Carolina,45,980.0,615282.0,159.2765593662743,5.9,16.8,0.57,3000,0
2016,South Carolina,45,929.0,622974.0,149.12339840828028,4.9,15.3,0.57,3000,0
2017,South Carolina,45,990.0,626388.0,158.04900477020632,4.2,15.4,0.57,3000,0
2018,South Carolina,45,904.0,629725.0,143.55472626940332,3.4,15.2,0.57,3000,0
2019,South Carolina,45,868.0,632099.0,137.3202615413092,2.8,13.9,0.57,3000,0
1999,South Dakota,46,135.0,78031.0,173.00816342222961,2.7,11.7,0.33,2023,0
2000,South Dakota,46,128.0,80454.0,159.09712382230842,2.5,11.4,0.33,2023,0
2001,South Dakota,46,146.0,83996.0,173.8178008476594,3.0,11.7,0.33,2023,0
2002,South Dakota,46,123.0,86886.0,141.56480906014778,3.2,12.4,0.33,2023,0
2003,South Dakota,46,146.0,90085.0,162.06915690736525,3.5,12.3,0.53,2023,0
2004,South Dakota,46,130.0,93349.0,139.26233810753195,3.6,12.9,0.53,2023,0
2005,South Dakota,46,140.0,96450.0,145.15292897874548,3.5,13.6,0.53,2023,0
2006,South Dakota,46,163.0,99469.0,163.8701504991505,3.0,13.6,0.53,2023,0
2007,South Dakota,46,131.0,102500.0,127.8048780487805,2.8,13.2,1.53,2023,0
2008,South Dakota,46,131.0,104950.0,124.82134349690328,3.1,12.7,1.53,2023,0
2009,South Dakota,46,152.0,106938.0,142.13843535506555,4.6,14.2,1.53,2023,0
2010,South Dakota,46,150.0,108359.0,138.42874149816814,4.9,14.6,1.53,2023,0
2011,South Dakota,46,137.0,110172.0,124.35101477689432,4.6,14.1,1.53,2023,0
2012,South Dakota,46,150.0,110587.0,135.63981299791115,4.0,13.6,1.53,2023,0
2013,South Dakota,46,140.0,110552.0,126.6372385845575,3.7,14.0,1.53,2023,0
2014,South Dakota,46,165.0,110384.0,149.4781852442383,3.4,14.1,1.53,2023,0
2015,South Dakota,46,140.0,110081.0,127.17907722495252,3.0,13.5,1.53,2023,0
2016,South Dakota,46,151.0,109559.0,137.8252813552515,3.0,12.9,1.53,2023,0
2017,South Dakota,46,139.0,108489.0,128.12358856658278,3.0,12.8,1.53,2023,0
2018,South Dakota,46,149.0,107598.0,138.47841037937508,2.8,12.9,1.53,2023,0
2019,South Dakota,46,164.0,106788.0,153.57530808705098,2.7,11.9,1.53,2023,0
1999,Tennessee,47,1526.0,625527.0,243.9542977361489,4.0,12.8,0.13,3000,0
2000,Tennessee,47,1564.0,640729.0,244.09695830842682,3.8,12.6,0.13,3000,0
2001,Tennessee,47,1515.0,663972.0,228.1722723247366,4.6,13.2,0.13,3000,0
2002,Tennessee,47,1539.0,684518.0,224.82973420713554,5.2,13.6,0.13,3000,0
2003,Tennessee,47,1649.0,703725.0,234.32448754840317,5.5,13.5,0.2,3000,0
2004,Tennessee,47,1546.0,722389.0,214.01211812472226,5.3,15.0,0.2,3000,0
2005,Tennessee,47,1546.0,743038.0,208.06472885639766,5.5,15.6,0.2,3000,0
2006,Tennessee,47,1685.0,765789.0,220.03450036498302,5.2,16.1,0.2,3000,0
2007,Tennessee,47,1608.0,783676.0,205.18683741750417,4.6,15.8,0.2,3000,0
2008,Tennessee,47,1596.0,800406.0,199.39880510640853,6.5,15.5,0.62,3000,0
2009,Tennessee,47,1607.0,815502.0,197.05653695515153,10.4,17.2,0.62,3000,0
2010,Tennessee,47,1651.0,827014.0,199.63386351379785,9.8,17.8,0.62,3000,0
2011,Tennessee,47,1650.0,839121.0,196.63433521506434,9.0,18.4,0.62,3000,0
2012,Tennessee,47,1672.0,836336.0,199.91964951885367,7.9,18.0,0.62,3000,0
2013,Tennessee,47,1645.0,836139.0,196.7376237682969,7.7,17.8,0.62,3000,0
2014,Tennessee,47,1670.0,838470.0,199.17230193089793,6.5,18.2,0.62,3000,0
2015,Tennessee,47,1687.0,843988.0,199.88435854538216,5.5,16.7,0.62,3000,0
2016,Tennessee,47,1629.0,849568.0,191.74451015104148,4.7,15.8,0.62,3000,0
2017,Tennessee,47,1617.0,853809.0,189.38661925559464,3.7,15.0,0.62,3000,0
2018,Tennessee,47,1666.0,854610.0,194.94272241139234,3.5,15.2,0.62,3000,0
2019,Tennessee,47,1702.0,853144.0,199.49738848306967,3.3,13.8,0.62,3000,0
1999,Texas,48,3737.0,1994241.0,187.3895883195662,4.7,15.1,0.41,3000,0
2000,Texas,48,3838.0,2060618.0,186.2548031706993,4.4,14.6,0.41,3000,0
2001,Texas,48,3857.0,2166204.0,178.05340586574488,5.0,15.0,0.41,3000,0
2002,Texas,48,3799.0,2257051.0,168.31697644404136,6.4,15.4,0.41,3000,0
2003,Texas,48,3702.0,2346777.0,157.7482649608378,6.8,16.2,0.41,3000,0
2004,Texas,48,3773.0,2437152.0,154.81184595790498,6.0,16.2,0.41,3000,0
2005,Texas,48,3851.0,2533198.0,152.0212790314851,5.5,17.5,0.41,3000,0
2006,Texas,48,3849.0,2638456.0,145.88077269433336,5.0,16.9,0.41,3000,0
2007,Texas,48,3945.0,2730368.0,144.48601800196897,4.4,16.3,1.41,3000,0
2008,Texas,48,3949.0,2814053.0,140.331401007728,4.9,15.8,1.41,3000,0
2009,Texas,48,3944.0,2898986.0,136.04756973645266,7.6,17.1,1.41,3000,0
2010,Texas,48,3918.0,2959891.0,132.36973929107526,8.3,17.9,1.41,3000,0
2011,Texas,48,3988.0,3037792.0,131.2795609442648,8.0,18.5,1.41,3000,0
2012,Texas,48,3978.0,3069204.0,129.61015299080805,6.7,17.9,1.41,3000,0
2013,Texas,48,4048.0,3104118.0,130.407413635693,6.3,17.5,1.41,3000,0
2014,Texas,48,4017.0,3158652.0,127.17450355404773,5.2,17.2,1.41,3000,0
2015,Texas,48,4165.0,3216944.0,129.47070262957638,4.5,15.9,1.41,3000,0
2016,Texas,48,4130.0,3256541.0,126.8216798130286,4.6,15.6,1.41,3000,0
2017,Texas,48,4310.0,3304448.0,130.43025643012086,4.4,14.7,1.41,3000,0
2018,Texas,48,4413.0,3332645.0,132.4173441815735,3.9,14.9,1.41,3000,0
2019,Texas,48,4079.0,3354355.0,121.60310998686782,3.5,13.6,1.41,3000,0
1999,Utah,49,179.0,182845.0,97.89712598102219,3.5,8.5,0.515,2020,0
2000,Utah,49,200.0,188468.0,106.11881062037055,3.3,8.8,0.515,2020,0
2001,Utah,49,207.0,198883.0,104.08129402714158,4.4,9.4,0.515,2020,0
2002,Utah,49,182.0,207588.0,87.67366129063336,5.7,9.7,0.695,2020,0
2003,Utah,49,196.0,215576.0,90.91921178609863,5.6,10.0,0.695,2020,0
2004,Utah,49,203.0,223577.0,90.79645938535717,5.0,10.3,0.695,2020,0
2005,Utah,49,210.0,233228.0,90.04064692060987,4.0,10.5,0.695,2020,0
2006,Utah,49,211.0,243228.0,86.74988077030605,2.8,10.7,0.695,2020,0
2007,Utah,49,225.0,252083.0,89.25631637198859,2.6,9.8,0.695,2020,0
2008,Utah,49,218.0,259656.0,83.95723572726993,3.3,9.7,0.695,2020,0
2009,Utah,49,206.0,266158.0,77.39763599065216,7.6,11.7,0.695,2020,0
2010,Utah,49,188.0,271249.0,69.30901127746094,8.3,13.3,0.695,2020,0
2011,Utah,49,237.0,277869.0,85.29199011044773,7.2,13.6,1.7,2020,0
2012,Utah,49,216.0,281801.0,76.64983445764919,4.8,13.0,1.7,2020,0
2013,Utah,49,211.0,285911.0,73.79918925819574,4.2,12.6,1.7,2020,0
2014,Utah,49,214.0,289926.0,73.81193821871788,3.6,11.8,1.7,2020,0
2015,Utah,49,201.0,295570.0,68.00419528368914,3.5,11.2,1.7,2020,0
2016,Utah,49,213.0,301259.0,70.70328189365297,3.3,10.2,1.7,2020,0
2017,Utah,49,263.0,305718.0,86.02699219542193,3.1,9.7,1.7,2020,0
2018,Utah,49,188.0,310181.0,60.6097730035044,2.9,9.1,1.7,2020,0
2019,Utah,49,217.0,315018.0,68.88495260588284,2.5,8.8,1.7,2020,0
1999,Vermont,50,115.0,72419.0,158.7981054695591,3.1,9.3,0.44,2014,0
2000,Vermont,50,93.0,74698.0,124.50132533668908,2.8,8.8,0.44,2014,0
2001,Vermont,50,93.0,77749.0,119.61568637538747,3.2,8.9,0.44,2014,0
2002,Vermont,50,87.0,80339.0,108.29111639427924,3.9,9.3,0.44,2014,0
2003,Vermont,50,106.0,82709.0,128.16017603888332,4.3,9.2,0.93,2014,0
2004,Vermont,50,89.0,85287.0,104.35353570884192,3.6,8.7,1.19,2014,0
2005,Vermont,50,90.0,87568.0,102.77727023570253,3.5,10.4,1.19,2014,0
2006,Vermont,50,108.0,89734.0,120.35571801101031,3.7,10.2,1.19,2014,0
2007,Vermont,50,101.0,91514.0,110.36562711716239,3.9,10.1,1.79,2014,0
2008,Vermont,50,108.0,92651.0,116.5664698708055,4.5,10.4,1.79,2014,0
2009,Vermont,50,92.0,93893.0,97.98387526226662,6.5,11.5,1.99,2014,0
2010,Vermont,50,105.0,94801.0,110.75832533412094,6.2,12.4,2.24,2014,0
2011,Vermont,50,120.0,95309.0,125.9062627873548,5.4,11.9,2.24,2014,0
2012,Vermont,50,84.0,94345.0,89.03492500927447,4.8,11.9,2.62,2014,0
2013,Vermont,50,99.0,92901.0,106.56505312106437,4.4,12.3,2.62,2014,0
2014,Vermont,50,106.0,91814.0,115.45080270982638,3.9,12.0,2.62,2014,1
2015,Vermont,50,127.0,90927.0,139.67248452054946,3.5,10.4,2.75,2014,1
2016,Vermont,50,126.0,89534.0,140.72866173744052,3.1,11.3,3.08,2014,1
2017,Vermont,50,112.0,88252.0,126.90930517155418,2.9,10.8,3.08,2014,1
