year,state,state_code,deaths,population,crude_rate,unemployment_rate,poverty_rate,cigarette_tax_per_pack,expansion_year,treat_post
1999,Arkansas,05,841.0,591060.0,142.28673907894293,4.5,15.1,0.315,2014,0
2000,Arkansas,05,924.0,606302.0,152.39929935906528,4.2,15.0,0.315,2014,0
2001,Arkansas,05,964.0,625960.0,154.00345069972522,4.8,15.9,0.315,2014,0
2002,Arkansas,05,1068.0,642505.0,166.22438735885322,5.3,16.3,0.34,2014,0
2003,Arkansas,05,977.0,657421.0,148.61101181738945,5.8,16.0,0.59,2014,0
2004,Arkansas,05,1018.0,673738.0,151.0973108240889,5.6,15.6,0.59,2014,0
2005,Arkansas,05,1031.0,691183.0,149.16454831788397,5.3,17.2,0.59,2014,0
2006,Arkansas,05,1078.0,709982.0,151.83483524934437,5.2,17.3,0.59,2014,0
2007,Arkansas,05,1043.0,724609.0,143.93969713321252,5.4,17.6,0.59,2014,0
2008,Arkansas,05,1110.0,737074.0,150.59546259941337,5.4,17.3,0.59,2014,0
2009,Arkansas,05,1100.0,749138.0,146.8354295203287,7.7,18.5,1.15,2014,0
2010,Arkansas,05,1096.0,758257.0,144.54202203210784,7.8,18.7,1.15,2014,0
2011,Arkansas,05,1139.0,767111.0,148.47916403232387,7.9,19.3,1.15,2014,0
2012,Arkansas,05,1124.0,761087.0,147.6835105579257,7.2,19.6,1.15,2014,0
2013,Arkansas,05,1034.0,758066.0,136.39973300477794,7.0,19.4,1.15,2014,0
2014,Arkansas,05,1131.0,755423.0,149.71744307493947,5.9,18.7,1.15,2014,1
2015,Arkansas,05,1129.0,756882.0,149.16459897315565,5.0,18.7,1.15,2014,1
2016,Arkansas,05,1133.0,757242.0,149.6219174319438,4.0,17.2,1.15,2014,1
2017,Arkansas,05,1236.0,756507.0,163.38249348651104,3.7,16.3,1.15,2014,1
2018,Arkansas,05,1115.0,753134.0,148.04802332652622,3.6,16.8,1.15,2014,1
2019,Arkansas,05,1217.0,747576.0,162.7928130384068,3.5,16.0,1.15,2014,1
1999,California,06,6990.0,6732357.0,103.82693609385241,5.3,13.7,0.87,2014,0
2000,California,06,6718.0,6945728.0,96.7213228044634,4.9,12.7,0.87,2014,0
2001,California,06,6583.0,7262695.0,90.64128398617869,5.5,12.9,0.87,2014,0
2002,California,06,6882.0,7531818.0,91.37236189190976,6.7,13.3,0.87,2014,0
2003,California,06,7123.0,7797979.0,91.34418033185264,6.9,13.7,0.87,2014,0
2004,California,06,6764.0,8035211.0,84.17949447749412,6.2,13.2,0.87,2014,0
2005,California,06,7015.0,8279719.0,84.72509755463923,5.4,13.3,0.87,2014,0
2006,California,06,7041.0,8498120.0,82.85361938875893,4.9,13.1,0.87,2014,0
2007,California,06,6833.0,8705909.0,78.48692192854303,5.3,12.4,0.87,2014,0
2008,California,06,6741.0,8907401.0,75.67864071686006,7.3,13.3,0.87,2014,0
2009,California,06,6605.0,9125993.0,72.3756855829278,11.5,14.2,0.87,2014,0
2010,California,06,6482.0,9288864.0,69.78248362770734,12.3,15.8,0.87,2014,0
2011,California,06,6598.0,9470194.0,69.67122320831021,11.7,16.6,0.87,2014,0
2012,California,06,6673.0,9535809.0,69.97833115155726,10.4,17.0,0.87,2014,0
2013,California,06,6437.0,9615601.0,66.94329350812289,9.0,16.8,0.87,2014,0
2014,California,06,6272.0,9763144.0,64.24160086136187,7.6,16.4,0.87,2014,1
2015,California,06,6426.0,9876676.0,65.06237523636494,6.2,15.4,0.87,2014,1
2016,California,06,6561.0,9884015.0,66.37990735546234,5.5,14.4,0.87,2014,1
2017,California,06,6434.0,9925366.0,64.82380599365304,4.8,13.3,2.87,2014,1
2018,California,06,6430.0,9853200.0,65.25798725287216,4.3,12.8,2.87,2014,1
2019,California,06,6273.0,9766380.0,64.23055420739313,4.1,11.8,2.87,2014,1
1999,Colorado,08,711.0,922105.0,77.10618638875182,3.0,8.9,0.2,2014,0
2000,Colorado,08,677.0,953432.0,71.00663707532367,2.7,8.9,0.2,2014,0
2001,Colorado,08,647.0,1007267.0,64.23321721053107,3.8,8.7,0.2,2014,0
2002,Colorado,08,747.0,1049321.0,71.18889262675579,5.7,9.5,0.2,2014,0
2003,Colorado,08,715.0,1089599.0,65.62047138442675,6.1,10.0,0.2,2014,0
2004,Colorado,08,719.0,1125413.0,63.887657242274614,5.6,10.2,0.2,2014,0
2005,Colorado,08,713.0,1168558.0,61.01537108128138,5.1,10.9,0.84,2014,0
2006,Colorado,08,768.0,1211687.0,63.3827052695952,4.2,11.6,0.84,2014,0
2007,Colorado,08,766.0,1252323.0,61.16632849512467,3.7,11.5,0.84,2014,0
2008,Colorado,08,754.0,1286548.0,58.60644142309498,4.8,11.2,0.84,2014,0
2009,Colorado,08,740.0,1319651.0,56.075432064992945,8.0,12.6,0.84,2014,0
2010,Colorado,08,692.0,1340342.0,51.628614189512824,9.2,13.2,0.84,2014,0
2011,Colorado,08,777.0,1363002.0,57.00651943284016,8.7,13.4,0.84,2014,0
2012,Colorado,08,757.0,1367297.0,55.36470861853716,8.0,13.6,0.84,2014,0
2013,Colorado,08,708.0,1373276.0,51.55555037734585,6.7,12.9,0.84,2014,0
2014,Colorado,08,791.0,1384601.0,57.12837127807939,5.0,12.1,0.84,2014,1
2015,Colorado,08,786.0,1399924.0,56.14590506341772,3.7,11.5,0.84,2014,1
2016,Colorado,08,760.0,1417033.0,53.63318991159697,3.1,11.0,0.84,2014,1
2017,Colorado,08,728.0,1421613.0,51.20943604201707,2.6,10.3,0.84,2014,1
2018,Colorado,08,682.0,1420771.0,48.00210589883943,3.0,9.7,0.84,2014,1
2019,Colorado,08,680.0,1419163.0,47.91556713358508,2.7,9.4,0.84,2014,1
1999,Connecticut,09,761.0,771779.0,98.60335666039113,2.5,7.5,0.5,2014,0
2000,Connecticut,09,748.0,789420.0,94.75310987813839,2.1,7.3,0.5,2014,0
2001,Connecticut,09,703.0,820033.0,85.72825727745104,2.9,7.1,0.5,2014,0
2002,Connecticut,09,737.0,846241.0,87.09102962394873,4.4,7.8,1.11,2014,0
2003,Connecticut,09,709.0,872795.0,81.23327929238825,5.4,8.0,1.51,2014,0
2004,Connecticut,09,658.0,896836.0,73.36904406156755,5.0,9.1,1.51,2014,0
2005,Connecticut,09,620.0,921577.0,67.27598453520433,4.9,8.3,1.51,2014,0
2006,Connecticut,09,586.0,946705.0,61.89890198108175,4.4,8.3,1.51,2014,0
2007,Connecticut,09,557.0,966634.0,57.62263690290224,4.5,7.9,1.51,2014,0
2008,Connecticut,09,616.0,982536.0,62.694903799962546,5.6,9.1,2.0,2014,0
2009,Connecticut,09,616.0,1003524.0,61.38368389794365,8.3,9.3,2.0,2014,0
2010,Connecticut,09,589.0,1019049.0,57.79898709483058,9.5,10.1,3.0,2014,0
2011,Connecticut,09,575.0,1034162.0,55.60057321773571,9.0,10.8,3.0,2014,0
2012,Connecticut,09,618.0,1034010.0,59.76731366234369,8.4,10.6,3.4,2014,0
2013,Connecticut,09,536.0,1033761.0,51.84950873557815,7.9,10.7,3.4,2014,0
2014,Connecticut,09,528.0,1034514.0,51.038458638549116,6.6,10.8,3.4,2014,1
2015,Connecticut,09,557.0,1034933.0,53.81990911488957,5.6,10.6,3.4,2014,1
2016,Connecticut,09,561.0,1028705.0,54.534584744897714,4.9,9.9,3.65,2014,1
2017,Connecticut,09,583.0,1022836.0,56.99838488281601,4.4,9.7,3.9,2014,1
2018,Connecticut,09,615.0,1006756.0,61.0872942401138,3.9,10.3,4.35,2014,1
2019,Connecticut,09,553.0,990360.0,55.83828102912072,3.6,9.9,4.35,2014,1
1999,Delaware,10,199.0,170714.0,116.56923275185397,3.2,9.4,0.24,2014,0
2000,Delaware,10,222.0,175518.0,126.48275390558233,3.4,8.7,0.24,2014,0
2001,Delaware,10,214.0,183805.0,116.42773591578032,3.5,8.4,0.24,2014,0
2002,Delaware,10,194.0,191073.0,101.53187525186709,4.1,9.3,0.24,2014,0
2003,Delaware,10,214.0,198707.0,107.69625629695986,4.3,9.0,0.24,2014,0
2004,Delaware,10,228.0,206390.0,110.47046853045205,4.0,9.6,0.55,2014,0
2005,Delaware,10,256.0,214570.0,119.30838421028102,4.1,10.3,0.55,2014,0
2006,Delaware,10,231.0,222436.0,103.85009620744843,3.6,10.7,0.55,2014,0
2007,Delaware,10,251.0,229153.0,109.5338049250937,3.4,10.3,0.55,2014,0
2008,Delaware,10,244.0,235098.0,103.786506052795,4.8,10.3,1.15,2014,0
2009,Delaware,10,210.0,240336.0,87.37767126023567,8.2,11.2,1.15,2014,0
2010,Delaware,10,208.0,244483.0,85.07749005043296,8.3,11.9,1.6,2014,0
2011,Delaware,10,216.0,249528.0,86.56343175916129,7.4,12.6,1.6,2014,0
2012,Delaware,10,185.0,250128.0,73.96213138872898,7.0,12.7,1.6,2014,0
2013,Delaware,10,226.0,251824.0,89.74521888302941,6.5,12.9,1.6,2014,0
2014,Delaware,10,194.0,253624.0,76.49118379964041,5.6,13.0,1.6,2014,1
2015,Delaware,10,214.0,256596.0,83.39958534037943,4.8,12.6,1.6,2014,1
2016,Delaware,10,199.0,258331.0,77.03295384603474,4.5,11.8,1.6,2014,1
2017,Delaware,10,196.0,258759.0,75.74615762157065,4.4,13.0,1.6,2014,1
2018,Delaware,10,149.0,258130.0,57.722852826095384,3.7,12.2,2.1,2014,1
2019,Delaware,10,162.0,256611.0,63.13057507277552,3.6,11.2,2.1,2014,1
1999,District of Columbia,11,160.0,121948.0,131.20346377144355,6.5,17.3,0.65,2014,0
2000,District of Columbia,11,172.0,125093.0,137.4977017099278,5.7,16.3,0.65,2014,0
2001,District of Columbia,11,194.0,128215.0,151.3083492571072,6.3,17.5,0.65,2014,0
2002,District of Columbia,11,203.0,130398.0,155.6772343134097,6.6,17.2,0.65,2014,0
2003,District of Columbia,11,220.0,131088.0,167.8261930916636,6.8,17.5,1.0,2014,0
2004,District of Columbia,11,186.0,132297.0,140.5927572053788,7.5,18.3,1.0,2014,0
2005,District of Columbia,11,208.0,133429.0,155.88815025219407,6.5,18.3,1.0,2014,0
2006,District of Columbia,11,218.0,134355.0,162.25670797514047,5.8,18.1,1.0,2014,0
2007,District of Columbia,11,195.0,135387.0,144.03155398967405,5.5,17.1,1.0,2014,0
2008,District of Columbia,11,206.0,136532.0,150.88037969120793,6.5,16.9,1.0,2014,0
2009,District of Columbia,11,143.0,138293.0,103.4036429898838,9.6,17.6,2.0,2014,0
2010,District of Columbia,11,197.0,139680.0,141.03665521191294,9.8,18.8,2.5,2014,0
2011,District of Columbia,11,154.0,142582.0,108.00802345317081,10.1,19.1,2.5,2014,0
2012,District of Columbia,11,168.0,143228.0,117.29550087971624,8.9,18.8,2.86,2014,0
2013,District of Columbia,11,168.0,144803.0,116.01969572453609,8.4,18.8,2.86,2014,0
2014,District of Columbia,11,185.0,145624.0,127.03949898368401,7.7,18.4,2.86,2014,1
2015,District of Columbia,11,152.0,147182.0,103.27349811797637,6.9,17.7,2.9,2014,1
2016,District of Columbia,11,165.0,147565.0,111.81513231457323,6.2,18.5,2.91,2014,1
2017,District of Columbia,11,149.0,146342.0,101.81629334025774,6.1,16.6,2.92,2014,1
2018,District of Columbia,11,190.0,145755.0,130.3557339370862,5.7,16.1,2.94,2014,1
2019,District of Columbia,11,156.0,144162.0,108.21159528863363,5.5,14.1,4.94,2014,1
1999,Florida,12,4368.0,3501392.0,124.75038498974122,3.9,12.4,0.339,3000,0
2000,Florida,12,4372.0,3628492.0,120.49082649210746,3.7,11.7,0.339,3000,0
2001,Florida,12,4438.0,3815136.0,116.32612834771815,4.7,12.6,0.339,3000,0
2002,Florida,12,4375.0,3982690.0,109.85037750866876,5.6,12.8,0.339,3000,0
2003,Florida,12,4455.0,4143913.0,107.50708328094727,5.3,13.0,0.339,3000,0
2004,Florida,12,4537.0,4325200.0,104.89688338111533,4.6,11.9,0.339,3000,0
2005,Florida,12,4429.0,4518779.0,98.0132022389234,3.7,12.8,0.339,3000,0
2006,Florida,12,4399.0,4682231.0,93.95093919971056,3.3,12.6,0.339,3000,0
2007,Florida,12,4278.0,4800683.0,89.1123200594582,4.0,12.1,0.339,3000,0
2008,Florida,12,4262.0,4892666.0,87.10997235454046,6.3,13.3,0.339,3000,0
2009,Florida,12,4177.0,4989792.0,83.71090418197792,10.2,15.0,0.339,3000,0
2010,Florida,12,4219.0,5079161.0,83.06489989193096,11.3,16.5,1.339,3000,0
2011,Florida,12,4194.0,5183082.0,80.91710684878225,10.2,17.0,1.339,3000,0
2012,Florida,12,4280.0,5210087.0,82.14834032521914,8.7,17.2,1.339,3000,0
2013,Florida,12,4157.0,5238644.0,79.35259582441563,7.5,17.1,1.339,3000,0
2014,Florida,12,4324.0,5310833.0,81.41848934056108,6.5,16.6,1.339,3000,0
2015,Florida,12,4373.0,5402166.0,80.94901193336155,5.5,15.8,1.339,3000,0
2016,Florida,12,4430.0,5483473.0,80.78821578951879,4.9,14.8,1.339,3000,0
2017,Florida,12,4480.0,5565463.0,80.4964474653771,4.3,14.1,1.339,3000,0
2018,Florida,12,4458.0,5600973.0,79.59331351891895,3.6,13.7,1.339,3000,0
2019,Florida,12,4386.0,5607750.0,78.21318710712852,3.2,12.7,1.339,3000,0
1999,Georgia,13,2160.0,1689398.0,127.85619492860772,3.8,12.7,0.12,3000,0
2000,Georgia,13,2084.0,1741448.0,119.67052705564565,3.5,12.3,0.12,3000,0
2001,Georgia,13,2071.0,1827422.0,113.3290504327955,4.0,12.7,0.12,3000,0
2002,Georgia,13,2134.0,1899932.0,112.31980934054482,5.0,13.0,0.12,3000,0
2003,Georgia,13,2156.0,1970222.0,109.42929273959989,4.8,13.4,0.12,3000,0
2004,Georgia,13,2082.0,2038368.0,102.14053595817832,4.8,13.7,0.37,3000,0
2005,Georgia,13,2029.0,2119838.0,95.71486122996191,5.3,14.5,0.37,3000,0
2006,Georgia,13,1979.0,2200726.0,89.92487024736383,4.7,14.8,0.37,3000,0
2007,Georgia,13,1871.0,2282405.0,81.97493433461634,4.6,14.3,0.37,3000,0
2008,Georgia,13,1770.0,2345888.0,75.45117243448962,6.4,14.7,0.37,3000,0
2009,Georgia,13,1910.0,2410651.0,79.23170960873225,9.9,16.6,0.37,3000,0
2010,Georgia,13,1952.0,2460809.0,79.32350702553511,10.4,18.0,0.37,3000,0
2011,Georgia,13,1852.0,2511125.0,73.75180447010803,10.0,19.2,0.37,3000,0
2012,Georgia,13,1791.0,2529059.0,70.81685322485556,9.0,19.2,0.37,3000,0
2013,Georgia,13,2010.0,2551485.0,78.77765301383313,8.1,19.0,0.37,3000,0
2014,Georgia,13,1983.0,2577733.0,76.92806043139457,7.1,18.4,0.37,3000,0
2015,Georgia,13,2046.0,2615881.0,78.214567099956,6.1,17.2,0.37,3000,0
2016,Georgia,13,1992.0,2653509.0,75.07040677080802,5.4,16.1,0.37,3000,0
2017,Georgia,13,2023.0,2682648.0,75.41056448702923,4.8,15.1,0.37,3000,0
2018,Georgia,13,2066.0,2697120.0,76.6002254256392,4.0,14.5,0.37,3000,0
2019,Georgia,13,1958.0,2707185.0,72.32605086094966,3.6,13.5,0.37,3000,0
1999,Hawaii,15,265.0,270899.0,97.82243566790575,5.2,10.5,1.0,2014,0
2000,Hawaii,15,256.0,277940.0,92.10620997337554,4.2,9.9,1.0,2014,0
2001,Hawaii,15,234.0,290188.0,80.63737990544061,4.3,10.4,1.0,2014,0
2002,Hawaii,15,257.0,301116.0,85.34916776258984,4.0,11.0,1.0,2014,0
2003,Hawaii,15,248.0,311559.0,79.5996905882995,3.9,10.8,1.3,2014,0
2004,Hawaii,15,249.0,324979.0,76.62033546783023,3.3,9.0,1.4,2014,0
2005,Hawaii,15,238.0,334648.0,71.11950467356745,2.8,9.9,1.4,2014,0
2006,Hawaii,15,261.0,343811.0,75.9138014781377,2.5,9.4,1.4,2014,0
2007,Hawaii,15,225.0,352482.0,63.83304679387884,2.8,8.5,1.6,2014,0
2008,Hawaii,15,251.0,359325.0,69.85319696653447,4.1,9.3,1.8,2014,0
2009,Hawaii,15,237.0,364508.0,65.01914909960824,6.5,10.4,2.0,2014,0
2010,Hawaii,15,221.0,369327.0,59.838571239037485,6.7,11.1,2.6,2014,0
2011,Hawaii,15,258.0,369086.0,69.90240756896766,6.7,12.1,3.0,2014,0
2012,Hawaii,15,271.0,367582.0,73.72504638420814,5.8,11.8,3.2,2014,0
2013,Hawaii,15,253.0,359727.0,70.33111220453289,4.7,11.2,3.2,2014,0
2014,Hawaii,15,285.0,357988.0,79.61160709297518,4.2,11.5,3.2,2014,1
2015,Hawaii,15,244.0,355052.0,68.72232799702579,3.4,10.7,3.2,2014,1
2016,Hawaii,15,210.0,362677.0,57.902761961745576,2.9,9.5,3.2,2014,1
2017,Hawaii,15,246.0,358089.0,68.69800524450625,2.2,9.5,3.2,2014,1
2018,Hawaii,15,257.0,351351.0,73.14622699238083,2.4,9.0,3.2,2014,1
2019,Hawaii,15,227.0,346884.0,65.4397435453927,2.5,9.0,3.2,2014,1
1999,Idaho,16,256.0,269265.0,95.0736263532208,5.0,12.1,0.28,2020,0
2000,Idaho,16,261.0,277777.0,93.96026308873664,4.6,11.2,0.28,2020,0
2001,Idaho,16,240.0,291603.0,82.30368000329214,5.1,11.5,0.28,2020,0
2002,Idaho,16,292.0,303381.0,96.24861148193196,5.7,11.7,0.28,2020,0
2003,Idaho,16,301.0,314932.0,95.57618787547788,5.6,11.7,0.57,2020,0
2004,Idaho,16,279.0,326759.0,85.38402920807079,4.9,11.5,0.57,2020,0
2005,Idaho,16,257.0,341557.0,75.24366357591852,4.0,13.4,0.57,2020,0
2006,Idaho,16,278.0,356059.0,78.07694792155232,3.4,12.8,0.57,2020,0
2007,Idaho,16,280.0,368093.0,76.06773288272257,3.0,12.1,0.57,2020,0
2008,Idaho,16,247.0,376702.0,65.56907051196967,5.0,12.5,0.57,2020,0
2009,Idaho,16,317.0,383795.0,82.59617764692089,9.1,14.4,0.57,2020,0
2010,Idaho,16,247.0,388850.0,63.520637778063524,9.1,15.8,0.57,2020,0
2011,Idaho,16,282.0,395178.0,71.36024778707316,8.4,16.5,0.57,2020,0
2012,Idaho,16,246.0,395199.0,62.247121070650486,7.5,16.0,0.57,2020,0
2013,Idaho,16,261.0,396439.0,65.83610593306915,6.9,15.6,0.57,2020,0
2014,Idaho,16,283.0,398806.0,70.96182103579183,4.4,14.8,0.57,2020,0
2015,Idaho,16,294.0,402352.0,73.07034636338331,3.9,14.7,0.57,2020,0
2016,Idaho,16,293.0,406859.0,72.01512071749673,3.7,13.8,0.57,2020,0
2017,Idaho,16,281.0,411119.0,68.35003976950713,3.2,12.6,0.57,2020,0
2018,Idaho,16,296.0,414775.0,71.36399252606834,2.9,11.7,0.57,2020,0
2019,Idaho,16,267.0,420126.0,63.552362862569794,2.9,11.0,0.57,2020,0
1999,Illinois,17,3472.0,2613389.0,132.85431292471193,4.4,10.1,0.58,2014,0
2000,Illinois,17,3326.0,2667375.0,124.69187871971509,4.5,10.0,0.58,2014,0
2001,Illinois,17,3295.0,2757133.0,119.50819927801814,5.4,10.1,0.58,2014,0
2002,Illinois,17,3401.0,2834615.0,119.98102035020628,6.5,11.3,0.58,2014,0
2003,Illinois,17,3252.0,2908431.0,111.8128640493792,6.7,11.4,0.98,2014,0
2004,Illinois,17,3128.0,2979461.0,104.98543192879518,6.2,11.9,0.98,2014,0
2005,Illinois,17,3165.0,3056388.0,103.55360641384536,5.7,12.0,0.98,2014,0
2006,Illinois,17,3051.0,3128230.0,97.53119176019666,4.6,12.3,0.98,2014,0
2007,Illinois,17,3005.0,3189720.0,94.20889607865267,5.1,11.9,0.98,2014,0
2008,Illinois,17,3060.0,3240921.0,94.4176053658821,6.5,12.2,0.98,2014,0
2009,Illinois,17,2928.0,3300115.0,88.72418082400159,10.0,13.3,0.98,2014,0
2010,Illinois,17,2868.0,3344086.0,85.76334460297971,10.4,13.8,0.98,2014,0
2011,Illinois,17,2905.0,3388123.0,85.7406888710947,9.8,14.9,0.98,2014,0
2012,Illinois,17,2848.0,3381964.0,84.2114227117734,9.0,14.7,0.98,2014,0
2013,Illinois,17,2688.0,3385364.0,79.4006198447198,9.1,14.6,1.98,2014,0
2014,Illinois,17,2632.0,3390662.0,77.62495937371523,7.2,14.3,1.98,2014,1
2015,Illinois,17,2544.0,3391040.0,75.02123242427102,6.0,13.6,1.98,2014,1
2016,Illinois,17,2482.0,3368867.0,73.67462117085655,5.9,13.0,1.98,2014,1
2017,Illinois,17,2288.0,3349096.0,68.31694284069492,5.0,12.5,1.98,2014,1
2018,Illinois,17,2368.0,3305037.0,71.64821452830937,4.4,12.1,1.98,2014,1
2019,Illinois,17,2218.0,3258072.0,68.0770713477173,4.0,11.4,1.98,2014,1
1999,Indiana,18,1760.0,1318702.0,133.46457349727234,2.9,8.7,0.155,2015,0
2000,Indiana,18,1773.0,1346709.0,131.65427720465223,3.0,8.8,0.155,2015,0
2001,Indiana,18,1698.0,1394274.0,121.78381006889609,4.2,9.0,0.155,2015,0
2002,Indiana,18,1644.0,1435398.0,114.53269406812605,5.1,9.6,0.155,2015,0
2003,Indiana,18,1744.0,1475938.0,118.1621450223519,5.2,10.0,0.555,2015,0
2004,Indiana,18,1745.0,1514290.0,115.23552291833137,5.4,11.1,0.555,2015,0
2005,Indiana,18,1670.0,1556874.0,107.26622706782952,5.4,12.2,0.555,2015,0
2006,Indiana,18,1661.0,1597866.0,103.9511448394296,5.0,12.5,0.555,2015,0
2007,Indiana,18,1615.0,1633325.0,98.87805550028318,4.6,12.3,0.555,2015,0
2008,Indiana,18,1706.0,1661552.0,102.67508931408706,5.9,12.9,0.995,2015,0
2009,Indiana,18,1583.0,1693506.0,93.47472049109953,10.2,14.4,0.995,2015,0
2010,Indiana,18,1659.0,1715911.0,96.68333614039423,10.0,15.3,0.995,2015,0
2011,Indiana,18,1744.0,1738363.0,100.3242705925057,8.9,15.8,0.995,2015,0
